,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
2,2,22013,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,26,7,11,0.636,0,0,,3,6,0.5,5,3,8,4,0,0,1,1,17,4,31.6,1
12,12,22013,203496,Robert Covington,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,4,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-3,1.2,1
37,37,22013,201956,Omri Casspi,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,29,4,10,0.4,1,2,0.5,0,0,,1,7,8,1,0,0,0,1,9,6,20.1,1
45,45,22013,202700,Donatas Motiejunas,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,17,3,9,0.333,1,1,1.0,4,4,1.0,7,3,10,0,1,0,3,1,11,-12,23.0,1
112,112,22013,2730,Dwight Howard,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,26,1,5,0.2,0,1,0.0,5,7,0.714,0,4,4,4,0,3,3,3,7,1,23.8,1
116,116,22013,2694,Josh Powell,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,19,2,6,0.333,0,0,,0,0,,0,5,5,0,0,1,1,1,4,-7,12.0,1
202,202,22013,201976,Patrick Beverley,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,22,4,6,0.667,2,3,0.667,4,5,0.8,0,2,2,2,0,0,4,0,14,3,15.4,1
253,253,22013,203477,Isaiah Canaan,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,26,1,6,0.167,0,3,0.0,0,2,0.0,0,1,1,4,1,0,0,2,2,-8,12.2,1
264,264,22013,203584,Troy Daniels,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,44,8,16,0.5,6,11,0.545,0,0,,0,1,1,5,0,0,1,4,22,-2,29.7,1
268,268,22013,202706,Jordan Hamilton,1610612745,HOU,Houston Rockets,21301219,2014-04-16,HOU @ NOP,L,27,5,10,0.5,4,7,0.571,0,0,,0,1,1,3,1,0,1,2,14,-7,21.7,1
343,343,22013,2730,Dwight Howard,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,31,9,11,0.818,0,0,,2,4,0.5,5,12,17,0,0,0,2,3,20,18,38.4,1
355,355,22013,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,40,7,12,0.583,0,1,0.0,6,7,0.857,4,7,11,1,2,0,1,1,20,16,39.7,1
371,371,22013,101128,Francisco Garcia,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,14,1,3,0.333,0,0,,0,0,,0,3,3,0,0,0,0,0,2,-5,5.6,1
375,375,22013,202700,Donatas Motiejunas,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,8,0,4,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-10,1.2,1
393,393,22013,202718,Chandler Parsons,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,40,7,17,0.412,2,7,0.286,5,7,0.714,1,6,7,4,0,0,0,1,21,16,35.4,1
400,400,22013,202391,Jeremy Lin,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,19,2,7,0.286,1,2,0.5,0,0,,0,0,0,4,0,0,0,0,5,0,11.0,1
459,459,22013,201600,Omer Asik,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,17,3,4,0.75,0,0,,2,2,1.0,1,7,8,0,0,2,0,2,8,-12,23.6,1
467,467,22013,201976,Patrick Beverley,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,36,5,11,0.455,1,6,0.167,1,1,1.0,0,1,1,2,1,0,2,4,12,1,17.2,1
488,488,22013,201935,James Harden,1610612745,HOU,Houston Rockets,21301209,2014-04-14,HOU vs. SAS,W,35,4,16,0.25,0,4,0.0,8,8,1.0,0,2,2,7,1,0,1,4,16,6,30.9,1
687,687,22013,202706,Jordan Hamilton,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,12,1,3,0.333,1,2,0.5,0,0,,0,0,0,1,0,0,0,1,3,-6,4.5,1
711,711,22013,202700,Donatas Motiejunas,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,13,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,0,0,-3,1.4,1
738,738,22013,201600,Omer Asik,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,19,2,2,1.0,0,0,,5,8,0.625,1,7,8,0,0,1,2,2,9,-14,19.6,1
739,739,22013,203584,Troy Daniels,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,13,1,5,0.2,1,5,0.2,0,0,,0,1,1,0,0,0,1,0,3,19,3.2,1
784,784,22013,2730,Dwight Howard,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,29,5,8,0.625,0,0,,3,8,0.375,0,6,6,2,1,2,1,3,13,21,31.2,1
786,786,22013,202391,Jeremy Lin,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,31,6,8,0.75,1,1,1.0,5,5,1.0,1,3,4,1,4,0,1,4,18,2,35.3,1
787,787,22013,201956,Omri Casspi,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,22,0,4,0.0,0,1,0.0,2,2,1.0,1,5,6,1,0,0,1,1,2,-4,9.7,1
804,804,22013,201935,James Harden,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,43,10,22,0.455,3,8,0.375,10,10,1.0,1,3,4,13,2,0,4,2,33,11,59.3,1
824,824,22013,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,24,4,8,0.5,0,1,0.0,2,2,1.0,1,1,2,1,1,4,1,1,10,-9,27.9,1
828,828,22013,201976,Patrick Beverley,1610612745,HOU,Houston Rockets,21301194,2014-04-12,HOU vs. NOP,W,33,6,12,0.5,4,8,0.5,4,4,1.0,1,2,3,4,2,1,1,5,20,18,37.6,1
852,852,22013,202391,Jeremy Lin,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,24,3,10,0.3,3,6,0.5,5,6,0.833,0,4,4,1,0,0,5,5,14,2,15.3,1
857,857,22013,201600,Omer Asik,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,24,3,7,0.429,0,0,,3,4,0.75,6,9,15,0,1,2,1,5,9,4,35.0,1
888,888,22013,101128,Francisco Garcia,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,33,2,8,0.25,0,2,0.0,0,0,,0,1,1,1,0,0,0,4,4,9,6.7,1
927,927,22013,203477,Isaiah Canaan,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,4,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-8,1.2,1
946,946,22013,201956,Omri Casspi,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,22,3,7,0.429,0,2,0.0,3,3,1.0,0,4,4,2,1,0,3,2,9,15,16.8,1
947,947,22013,201935,James Harden,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,46,7,14,0.5,4,5,0.8,15,19,0.789,1,7,8,10,6,0,5,5,33,-3,70.6,1
1029,1029,22013,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,29,5,11,0.455,0,0,,0,0,,5,3,8,1,0,2,2,3,10,-10,25.1,1
1067,1067,22013,202700,Donatas Motiejunas,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,13,2,5,0.4,0,0,,0,2,0.0,1,3,4,0,0,0,1,5,4,-12,7.8,1
1077,1077,22013,202718,Chandler Parsons,1610612745,HOU,Houston Rockets,21301183,2014-04-11,HOU @ MIN,L,43,11,19,0.579,4,8,0.5,1,2,0.5,2,5,7,7,4,0,3,2,27,-7,54.9,1
1155,1155,22013,203496,Robert Covington,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,11,2,3,0.667,1,1,1.0,0,0,,1,1,2,0,1,0,1,0,5,15,9.4,1
1189,1189,22013,203477,Isaiah Canaan,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,24,2,10,0.2,1,8,0.125,1,2,0.5,2,1,3,6,2,2,4,3,6,5,26.6,1
1200,1200,22013,203584,Troy Daniels,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,11,4,6,0.667,4,6,0.667,0,0,,0,2,2,0,0,0,1,1,12,15,13.4,1
1224,1224,22013,202706,Jordan Hamilton,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,30,4,9,0.444,2,6,0.333,1,2,0.5,3,5,8,1,2,1,1,1,11,7,30.1,1
1267,1267,22013,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,17,5,8,0.625,1,1,1.0,0,1,0.0,2,2,4,1,2,1,0,3,11,-5,26.3,1
1273,1273,22013,201600,Omer Asik,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,24,5,8,0.625,0,0,,2,2,1.0,2,10,12,1,0,0,2,1,12,-1,25.9,1
1292,1292,22013,202718,Chandler Parsons,1610612745,HOU,Houston Rockets,21301171,2014-04-09,HOU @ DEN,L,23,5,13,0.385,2,4,0.5,4,4,1.0,1,2,3,4,1,0,2,4,16,-11,26.6,1
