,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
53,53,22013,101123,Gerald Green,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,17,5,11,0.455,2,5,0.4,0,0,,0,3,3,0,0,0,0,0,12,-9,15.6,1
90,90,22013,200782,P.J. Tucker,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,17,0,4,0.0,0,1,0.0,2,2,1.0,0,4,4,0,1,0,1,0,2,-9,8.8,1
109,109,22013,203458,Alex Len,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,16,0,4,0.0,0,0,,0,0,,0,4,4,0,1,1,2,1,0,-7,8.8,1
124,124,22013,203101,Miles Plumlee,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,13,1,3,0.333,0,0,,0,0,,1,1,2,0,0,1,1,0,2,-5,6.4,1
141,141,22013,202693,Markieff Morris,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,28,7,13,0.538,0,0,,1,1,1.0,0,5,5,4,0,1,0,1,15,5,30.0,1
161,161,22013,202397,Ish Smith,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,27,4,7,0.571,0,1,0.0,0,0,,0,2,2,8,1,1,1,1,8,18,27.4,1
182,182,22013,101112,Channing Frye,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,21,2,6,0.333,1,3,0.333,0,0,,0,4,4,1,1,0,0,3,5,0,14.3,1
189,189,22013,203462,Archie Goodwin,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,31,11,13,0.846,1,3,0.333,6,7,0.857,3,1,4,1,2,0,3,5,29,14,38.3,1
223,223,22013,202694,Marcus Morris Sr.,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,31,7,15,0.467,2,4,0.5,6,8,0.75,1,5,6,0,2,0,1,5,22,14,34.2,1
258,258,22013,202339,Eric Bledsoe,1610612756,PHX,Phoenix Suns,21301229,2014-04-16,PHX @ SAC,W,17,2,6,0.333,1,1,1.0,1,2,0.5,1,1,2,2,0,0,0,0,6,-5,11.4,1
