,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
3,3,22013,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,28,9,16,0.563,0,0,,4,8,0.5,8,5,13,0,2,1,0,6,22,9,46.6,1
85,85,22013,202713,Kyle Singler,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,38,6,9,0.667,2,4,0.5,6,6,1.0,0,0,0,2,0,0,1,4,20,-7,22.0,1
86,86,22013,203502,Tony Mitchell,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,6,0,1,0.0,0,0,,0,0,,0,1,1,0,1,0,0,0,0,4,4.2,1
104,104,22013,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,38,9,19,0.474,0,0,,4,9,0.444,2,6,8,9,1,1,4,4,22,-7,47.1,1
183,183,22013,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,44,11,19,0.579,5,7,0.714,3,5,0.6,3,3,6,0,2,1,0,5,30,6,46.2,1
212,212,22013,201973,Jonas Jerebko,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,25,2,3,0.667,1,1,1.0,0,0,,1,3,4,0,0,0,2,2,5,-5,7.8,1
230,230,22013,201943,Brandon Jennings,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,34,2,9,0.222,0,5,0.0,2,3,0.667,0,4,4,7,0,0,8,3,6,-1,13.3,1
288,288,22013,203491,Peyton Siva,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,18,2,4,0.5,0,1,0.0,0,0,,0,0,0,2,0,0,1,2,4,-7,6.0,1
292,292,22013,203540,Gigi Datome,1610612765,DET,Detroit Pistons,21301220,2014-04-16,DET @ OKC,L,9,1,3,0.333,0,1,0.0,0,0,,1,4,5,0,0,0,1,2,2,3,7.0,1
565,565,22013,201155,Rodney Stuckey,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,28,5,11,0.455,0,1,0.0,8,10,0.8,3,3,6,4,0,0,4,4,18,-4,27.2,1
574,574,22013,203491,Peyton Siva,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,20,2,9,0.222,0,3,0.0,5,7,0.714,0,0,0,4,0,0,1,3,9,-5,14.0,1
580,580,22013,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,15,2,6,0.333,0,1,0.0,0,0,,1,1,2,0,0,0,0,2,4,-2,6.4,1
591,591,22013,203502,Tony Mitchell,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,7,1,2,0.5,0,0,,0,1,0.0,3,0,3,0,2,0,1,4,2,-3,10.6,1
593,593,22013,201973,Jonas Jerebko,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,23,2,5,0.4,1,1,1.0,1,1,1.0,2,2,4,2,1,0,1,4,6,-20,15.8,1
630,630,22013,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,31,5,9,0.556,0,0,,4,8,0.5,6,11,17,2,2,3,3,5,14,2,49.4,1
639,639,22013,201943,Brandon Jennings,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,29,6,18,0.333,2,9,0.222,3,4,0.75,0,3,3,7,1,0,2,0,17,-4,32.1,1
655,655,22013,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21301198,2014-04-13,DET vs. TOR,L,34,8,13,0.615,0,0,,7,11,0.636,4,6,10,1,0,1,2,3,23,6,37.5,1
