,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
24,24,22013,101181,Jose Calderon,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,27,4,8,0.5,1,5,0.2,0,0,,1,1,2,5,0,0,1,3,9,-9,17.9,1
132,132,22013,203109,Jae Crowder,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,13,0,2,0.0,0,2,0.0,0,0,,2,1,3,0,2,0,0,1,0,16,9.6,1
167,167,22013,101145,Monta Ellis,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,42,8,21,0.381,2,4,0.5,0,0,,1,5,6,4,2,0,2,0,18,-13,35.2,1
174,174,22013,201971,DeJuan Blair,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,17,2,5,0.4,0,0,,4,4,1.0,5,2,7,0,2,0,0,2,8,-9,22.4,1
181,181,22013,1713,Vince Carter,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,26,4,11,0.364,1,4,0.25,0,2,0.0,0,2,2,0,2,0,2,4,9,7,15.4,1
188,188,22013,201148,Brandan Wright,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,25,5,5,1.0,0,0,,0,0,,2,1,3,0,0,0,0,4,10,13,13.6,1
200,200,22013,2223,Samuel Dalembert,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,11,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,2,5,2,-5,3.6,1
210,210,22013,2734,Devin Harris,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,26,4,8,0.5,0,3,0.0,2,2,1.0,0,3,3,10,2,0,4,2,10,8,30.6,1
248,248,22013,1890,Shawn Marion,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,32,4,8,0.5,1,3,0.333,0,0,,3,2,5,1,1,0,0,1,9,-21,19.5,1
291,291,22013,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,21301216,2014-04-16,DAL @ MEM,L,46,12,22,0.545,3,9,0.333,3,3,1.0,0,5,5,2,0,4,2,1,30,8,49.0,1
695,695,22013,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,39,8,15,0.533,3,6,0.5,4,4,1.0,0,8,8,3,2,1,4,2,23,3,42.1,1
700,700,22013,2734,Devin Harris,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,31,1,4,0.25,1,4,0.25,0,0,,0,2,2,6,1,0,2,3,3,13,15.4,1
731,731,22013,101181,Jose Calderon,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,17,0,3,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,0,-9,3.2,1
732,732,22013,201148,Brandan Wright,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,32,5,8,0.625,0,0,,2,2,1.0,5,6,11,1,1,3,1,3,12,6,37.7,1
733,733,22013,1713,Vince Carter,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,21,4,13,0.308,2,6,0.333,0,0,,0,5,5,2,2,0,3,5,10,10,22.0,1
749,749,22013,101145,Monta Ellis,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,43,15,23,0.652,3,4,0.75,4,7,0.571,0,4,4,5,2,0,5,3,37,-2,50.3,1
758,758,22013,203499,Shane Larkin,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,6,1,2,0.5,1,1,1.0,0,0,,0,0,0,1,0,0,0,1,3,3,4.5,1
768,768,22013,203109,Jae Crowder,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,5,0.0,1
779,779,22013,1890,Shawn Marion,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,34,3,6,0.5,1,2,0.5,0,0,,1,5,6,1,3,0,3,1,7,-10,21.7,1
813,813,22013,2223,Samuel Dalembert,1610612742,DAL,Dallas Mavericks,21301195,2014-04-12,DAL vs. PHX,W,14,2,5,0.4,0,0,,2,2,1.0,3,2,5,0,0,1,0,0,6,-4,15.0,1
1109,1109,22013,1717,Dirk Nowitzki,1610612742,DAL,Dallas Mavericks,21301174,2014-04-10,DAL vs. SAS,L,34,8,14,0.571,0,0,,3,5,0.6,0,6,6,1,1,0,0,1,19,-10,30.7,1
