,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
11,11,22013,2570,Kendrick Perkins,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,17,1,3,0.333,0,0,,3,4,0.75,5,2,7,0,0,0,1,5,5,-2,12.4,1
20,20,22013,965,Derek Fisher,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,16,2,6,0.333,1,4,0.25,1,2,0.5,0,1,1,0,0,1,1,1,6,2,9.2,1
28,28,22013,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,11,0,1,0.0,0,0,,1,2,0.5,2,0,2,0,0,0,0,0,1,-7,3.4,1
38,38,22013,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,34,5,15,0.333,0,3,0.0,12,15,0.8,3,3,6,8,6,0,4,3,22,7,55.2,1
56,56,22013,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,45,14,30,0.467,1,5,0.2,13,15,0.867,2,2,4,6,0,0,3,3,42,3,52.8,1
196,196,22013,2555,Nick Collison,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,15,2,3,0.667,0,0,,0,0,,3,0,3,2,0,0,1,3,4,-10,9.6,1
205,205,22013,201586,Serge Ibaka,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,32,5,9,0.556,0,0,,0,1,0.0,7,8,15,1,0,6,5,5,10,15,42.5,1
214,214,22013,2406,Caron Butler,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,18,0,1,0.0,0,0,,0,0,,0,2,2,1,0,0,0,1,0,-8,3.9,1
250,250,22013,200757,Thabo Sefolosha,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,26,3,7,0.429,0,4,0.0,1,2,0.5,1,3,4,3,2,0,0,0,7,9,22.3,1
297,297,22013,202704,Reggie Jackson,1610612760,OKC,Oklahoma City Thunder,21301220,2014-04-16,OKC vs. DET,W,27,6,11,0.545,3,7,0.429,0,0,,1,4,5,2,2,0,0,1,15,-4,30.0,1
346,346,22013,202704,Reggie Jackson,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,26,1,7,0.143,0,2,0.0,2,2,1.0,0,2,2,3,0,0,1,4,4,-8,9.9,1
356,356,22013,203087,Jeremy Lamb,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,12,1,2,0.5,1,2,0.5,0,0,,0,1,1,0,0,0,2,1,3,4,2.2,1
366,366,22013,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,1
368,368,22013,2555,Nick Collison,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,8,0,2,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,0,1,0,1,4.2,1
398,398,22013,965,Derek Fisher,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,29,2,8,0.25,2,7,0.286,0,0,,0,1,1,1,1,0,0,5,6,-10,11.7,1
441,441,22013,201142,Kevin Durant,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,43,9,23,0.391,3,9,0.333,4,6,0.667,1,6,7,6,1,1,7,1,25,-15,41.4,1
451,451,22013,2406,Caron Butler,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,27,6,9,0.667,3,5,0.6,4,4,1.0,0,3,3,1,2,0,2,4,19,-5,28.1,1
456,456,22013,2570,Kendrick Perkins,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,22,2,5,0.4,0,0,,0,0,,1,5,6,1,0,1,3,2,4,-7,12.7,1
469,469,22013,200757,Thabo Sefolosha,1610612760,OKC,Oklahoma City Thunder,21301210,2014-04-14,OKC @ NOP,L,24,0,5,0.0,0,4,0.0,0,0,,2,2,4,2,0,0,1,1,0,-5,6.8,1
