,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
17,17,22014,202704,Reggie Jackson,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,32,9,16,0.563,0,3,0.0,6,9,0.667,1,3,4,11,3,0,2,4,24,26,52.3,1
49,49,22014,200761,Shawne Williams,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,5,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-2,2.4,1
57,57,22014,101249,John Lucas III,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,17,1,5,0.2,0,3,0.0,0,0,,0,1,1,3,0,0,1,2,2,-4,6.7,1
60,60,22014,201202,Joel Anthony,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,17,1,2,0.5,0,0,,0,0,,1,5,6,0,1,1,2,2,2,19,13.2,1
73,73,22014,201229,Anthony Tolliver,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,30,4,9,0.444,2,5,0.4,0,0,,0,6,6,0,1,0,1,2,10,25,19.2,1
136,136,22014,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,21,3,7,0.429,0,0,,4,4,1.0,0,2,2,1,4,0,1,4,10,1,24.9,1
200,200,22014,203113,Quincy Miller,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,14,3,6,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,6,0,5.0,1
201,201,22014,201975,Jodie Meeks,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,24,4,9,0.444,0,3,0.0,2,2,1.0,2,2,4,1,3,0,2,1,10,8,23.3,1
222,222,22014,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,34,5,9,0.556,4,6,0.667,3,4,0.75,1,4,5,4,1,0,1,2,17,22,31.0,1
232,232,22014,2406,Caron Butler,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,24,4,5,0.8,4,5,0.8,2,2,1.0,0,2,2,0,0,0,0,1,14,14,16.4,1
242,242,22014,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21401226,2015-04-15,DET @ NYK,W,22,7,12,0.583,0,0,,3,6,0.5,6,6,12,0,1,2,1,4,17,1,39.4,1
445,445,22014,200761,Shawne Williams,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,5,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,1
455,455,22014,101249,John Lucas III,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,5,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2,1.5,1
475,475,22014,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,25,5,9,0.556,1,2,0.5,2,2,1.0,1,3,4,4,1,0,0,0,13,-15,26.8,1
510,510,22014,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,39,10,13,0.769,0,0,,0,5,0.0,4,5,9,0,0,3,1,3,20,-20,38.8,1
511,511,22014,2406,Caron Butler,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,27,6,10,0.6,6,9,0.667,1,2,0.5,0,0,0,2,1,0,2,1,19,-19,23.0,1
528,528,22014,202704,Reggie Jackson,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,43,7,18,0.389,1,2,0.5,3,4,0.75,0,2,2,8,0,0,4,0,18,-10,28.4,1
537,537,22014,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,26,4,9,0.444,0,0,,3,4,0.75,0,3,3,2,1,0,0,2,11,-10,20.6,1
572,572,22014,203113,Quincy Miller,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,15,0,7,0.0,0,5,0.0,0,0,,1,3,4,1,1,1,0,1,0,6,12.3,1
576,576,22014,201229,Anthony Tolliver,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,25,2,7,0.286,0,4,0.0,0,0,,2,5,7,3,0,0,0,1,4,5,16.9,1
583,583,22014,201975,Jodie Meeks,1610612765,DET,Detroit Pistons,21401203,2015-04-13,DET @ CLE,L,29,4,7,0.571,1,2,0.5,3,3,1.0,0,2,2,0,0,0,0,0,12,4,14.4,1
600,600,22014,201858,Cartier Martin,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,3,1,2,0.5,0,0,,0,0,,0,0,0,2,0,0,0,0,2,14,5.0,1
665,665,22014,201202,Joel Anthony,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,3,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,1,14,2.2,1
668,668,22014,101249,John Lucas III,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,18,4,8,0.5,1,1,1.0,0,0,,1,4,5,6,0,0,2,1,9,21,22.0,1
673,673,22014,202704,Reggie Jackson,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,30,1,7,0.143,0,1,0.0,3,3,1.0,2,2,4,13,0,0,2,3,5,18,27.3,1
677,677,22014,2406,Caron Butler,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,10,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,1,1,0,14,1.4,1
701,701,22014,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,32,7,12,0.583,0,0,,1,3,0.333,5,14,19,4,0,2,1,4,15,15,48.8,1
717,717,22014,203113,Quincy Miller,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,27,2,7,0.286,2,5,0.4,0,0,,1,3,4,3,0,1,1,4,6,29,17.3,1
733,733,22014,200761,Shawne Williams,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,8,4,6,0.667,2,3,0.667,0,0,,1,0,1,0,0,0,0,2,10,9,11.2,1
734,734,22014,201975,Jodie Meeks,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,27,8,12,0.667,4,7,0.571,4,5,0.8,0,1,1,0,3,0,2,1,24,11,32.2,1
738,738,22014,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,28,4,9,0.444,2,4,0.5,0,0,,0,6,6,1,1,0,3,1,10,10,18.7,1
751,751,22014,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,33,4,10,0.4,0,0,,9,10,0.9,1,8,9,4,2,1,0,1,17,19,42.8,1
770,770,22014,201229,Anthony Tolliver,1610612765,DET,Detroit Pistons,21401195,2015-04-12,DET vs. CHA,W,19,6,7,0.857,5,6,0.833,0,0,,1,3,4,0,0,0,2,5,17,21,19.8,1
918,918,22014,201202,Joel Anthony,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,2,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,1,0.2,1
942,942,22014,2419,Tayshaun Prince,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,19,1,5,0.2,0,0,,0,0,,1,2,3,2,0,1,0,1,2,-9,11.6,1
970,970,22014,201975,Jodie Meeks,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,27,6,8,0.75,2,3,0.667,1,1,1.0,0,1,1,2,0,0,0,2,15,-5,19.2,1
971,971,22014,203083,Andre Drummond,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,34,5,12,0.417,0,0,,1,5,0.2,5,10,15,2,0,3,2,3,11,-16,39.0,1
973,973,22014,203484,Kentavious Caldwell-Pope,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,30,6,10,0.6,3,5,0.6,1,4,0.25,0,2,2,1,2,0,1,0,16,0,24.9,1
974,974,22014,202328,Greg Monroe,1610612765,DET,Detroit Pistons,21401179,2015-04-10,DET vs. IND,L,35,8,17,0.471,0,0,,1,1,1.0,6,6,12,3,1,0,1,5,17,3,37.9,1
