,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
10,10,22022,1631246,Vince Williams Jr.,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,48,6,21,0.286,1,14,0.071,2,2,1.0,2,6,8,1,2,1,4,5,15,-15,31.1,1
11,11,22022,1631254,Kenneth Lofton Jr.,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,40,17,25,0.68,0,2,0.0,8,12,0.667,6,8,14,0,1,0,2,3,42,-17,59.8,1
12,12,22022,1631367,Jacob Gilyard,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,41,1,3,0.333,1,3,0.333,0,0,,0,4,4,7,3,0,2,3,3,-13,25.3,1
83,83,22022,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,36,1,5,0.2,0,2,0.0,0,0,,2,7,9,3,2,2,1,3,2,-15,28.3,1
86,86,22022,1630533,Ziaire Williams,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,33,9,19,0.474,3,8,0.375,3,4,0.75,1,3,4,9,0,1,1,1,24,-7,44.3,1
109,109,22022,1631223,David Roddy,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,43,6,19,0.316,2,8,0.25,0,0,,0,4,4,5,0,0,2,1,14,-8,24.3,1
388,388,22022,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,22,4,9,0.444,2,4,0.5,0,0,,0,0,0,9,1,0,0,1,10,10,26.5,1
390,390,22022,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,30,6,8,0.75,1,3,0.333,0,0,,3,4,7,3,5,0,0,2,13,10,40.9,1
391,391,22022,1630214,Xavier Tillman,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,18,4,7,0.571,0,0,,0,0,,2,5,7,2,2,1,0,1,8,13,28.4,1
393,393,22022,1631223,David Roddy,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,16,2,4,0.5,0,1,0.0,0,0,,1,0,1,2,0,1,1,1,4,2,10.2,1
426,426,22022,1628991,Jaren Jackson Jr.,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,27,12,18,0.667,5,6,0.833,7,8,0.875,2,2,4,2,1,3,3,3,36,8,52.8,1
427,427,22022,1629630,Ja Morant,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,24,5,8,0.625,0,1,0.0,2,5,0.4,0,6,6,8,0,0,4,1,12,11,27.2,1
428,428,22022,1630217,Desmond Bane,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,31,6,12,0.5,4,9,0.444,0,0,,0,8,8,6,0,0,2,3,16,11,32.6,1
429,429,22022,1631113,Kennedy Chandler,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,3,1,2,0.5,0,0,,0,0,,2,0,2,0,0,0,1,0,2,4,3.4,1
430,430,22022,1631246,Vince Williams Jr.,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,3,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,3,4,3.0,1
431,431,22022,1631254,Kenneth Lofton Jr.,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,3,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,1,2,3,2,3.2,1
484,484,22022,1628415,Dillon Brooks,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,31,4,13,0.308,1,8,0.125,2,2,1.0,1,3,4,2,0,1,0,3,11,19,21.8,1
485,485,22022,1628379,Luke Kennard,1610612763,MEM,Memphis Grizzlies,22201208,2023-04-07,MEM @ MIL,W,32,7,9,0.778,5,7,0.714,0,0,,0,4,4,5,0,0,0,2,19,21,31.3,1
805,805,22022,1631113,Kennedy Chandler,1610612763,MEM,Memphis Grizzlies,22201194,2023-04-05,MEM @ NOP,L,10,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,0,0,2,16,4.7,1
807,807,22022,1630583,Santi Aldama,1610612763,MEM,Memphis Grizzlies,22201194,2023-04-05,MEM @ NOP,L,7,1,4,0.25,0,1,0.0,0,0,,0,1,1,1,0,0,0,1,2,-4,4.7,1
809,809,22022,1629723,John Konchar,1610612763,MEM,Memphis Grizzlies,22201194,2023-04-05,MEM @ NOP,L,23,5,7,0.714,0,0,,0,1,0.0,4,5,9,4,1,1,0,1,10,8,32.8,1
842,842,22022,1631246,Vince Williams Jr.,1610612763,MEM,Memphis Grizzlies,22201194,2023-04-05,MEM @ NOP,L,1,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,2,2.0,1
