,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
16,16,22014,204060,Joe Ingles,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,17,0,6,0.0,0,3,0.0,0,0,,0,2,2,2,1,0,2,2,0,-18,6.4,1
65,65,22014,204022,Jack Cooley,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,17,3,7,0.429,0,0,,2,5,0.4,3,3,6,0,1,1,0,4,8,9,21.2,1
72,72,22014,202379,Jeremy Evans,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,22,4,9,0.444,0,1,0.0,2,3,0.667,4,2,6,3,2,0,0,1,10,-16,27.7,1
78,78,22014,203957,Dante Exum,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,17,2,6,0.333,0,3,0.0,0,0,,0,2,2,0,0,1,2,1,4,-20,7.4,1
103,103,22014,203187,Chris Johnson,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,30,6,10,0.6,1,4,0.25,0,0,,0,2,2,0,1,0,1,1,13,-14,17.4,1
125,125,22014,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,24,3,6,0.5,0,0,,2,2,1.0,3,5,8,0,1,3,2,0,8,-26,27.6,1
179,179,22014,203918,Rodney Hood,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,22,4,12,0.333,2,3,0.667,0,0,,0,2,2,2,1,1,2,3,10,-16,19.4,1
180,180,22014,203504,Trey Burke,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,19,1,11,0.091,1,5,0.2,1,2,0.5,1,1,2,4,2,0,1,1,4,-18,17.4,1
189,189,22014,202407,Elijah Millsap,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,25,3,8,0.375,1,4,0.25,2,4,0.5,0,4,4,7,2,0,0,2,9,4,30.3,1
198,198,22014,203511,Grant Jerrett,1610612762,UTA,Utah Jazz,21401219,2015-04-15,UTA @ HOU,L,13,3,6,0.5,0,1,0.0,1,1,1.0,0,3,3,1,1,0,0,3,7,-1,15.1,1
