,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
8,8,22014,203473,Dewayne Dedmon,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,7,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,1,2,2,-5,3.4,1
25,25,22014,203901,Elfrid Payton,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,35,1,5,0.2,0,1,0.0,0,2,0.0,0,3,3,6,4,1,4,1,2,-15,25.6,1
46,46,22014,203090,Maurice Harkless,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,12,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,2,2,0,6,-0.8,1
79,79,22014,203124,Kyle O'Quinn,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,19,4,6,0.667,0,1,0.0,1,2,0.5,3,4,7,1,0,0,2,4,9,-5,16.9,1
153,153,22014,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,34,3,11,0.273,1,2,0.5,0,0,,3,4,7,0,0,0,0,2,7,-15,15.4,1
207,207,22014,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,40,12,21,0.571,0,1,0.0,2,4,0.5,1,10,11,5,1,1,2,4,26,-7,50.7,1
226,226,22014,2584,Willie Green,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,22,2,7,0.286,1,4,0.25,0,0,,0,0,0,2,1,0,1,1,5,-8,10.0,1
244,244,22014,203506,Victor Oladipo,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,44,7,17,0.412,3,7,0.429,2,5,0.4,0,2,2,3,0,1,4,0,19,-12,24.9,1
272,272,22014,203094,Andrew Nicholson,1610612753,ORL,Orlando Magic,21401224,2015-04-15,ORL @ BKN,L,28,8,10,0.8,2,3,0.667,0,0,,3,6,9,1,0,1,1,5,18,-4,32.3,1
361,361,22014,203090,Maurice Harkless,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,20,3,5,0.6,0,2,0.0,2,4,0.5,0,2,2,0,0,0,1,1,8,2,9.4,1
369,369,22014,203901,Elfrid Payton,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,38,4,9,0.444,0,0,,2,3,0.667,0,1,1,7,3,0,0,2,10,-1,30.7,1
383,383,22014,202699,Tobias Harris,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,40,11,15,0.733,2,4,0.5,2,3,0.667,2,10,12,1,0,0,0,3,26,-7,41.9,1
422,422,22014,2584,Willie Green,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,20,2,7,0.286,1,4,0.25,0,0,,0,4,4,0,1,0,1,3,5,-7,11.8,1
435,435,22014,101112,Channing Frye,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,12,1,3,0.333,1,2,0.5,0,0,,1,1,2,1,0,0,0,1,3,11,6.9,1
474,474,22014,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,32,2,14,0.143,0,2,0.0,1,2,0.5,3,3,6,2,2,2,1,2,5,-13,26.2,1
518,518,22014,203506,Victor Oladipo,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,42,10,23,0.435,2,7,0.286,8,12,0.667,2,4,6,1,4,2,4,4,30,-2,52.7,1
521,521,22014,203473,Dewayne Dedmon,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,13,1,2,0.5,0,0,,1,2,0.5,1,3,4,0,0,0,0,2,3,-2,7.8,1
566,566,22014,203094,Andrew Nicholson,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-6,-1.0,1
568,568,22014,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,21401207,2015-04-13,ORL @ MIA,L,19,1,7,0.143,0,0,,1,2,0.5,2,2,4,2,0,0,0,3,3,-10,10.8,1
790,790,22014,101112,Channing Frye,1610612753,ORL,Orlando Magic,21401187,2015-04-11,ORL vs. NYK,L,9,2,5,0.4,1,3,0.333,0,0,,0,2,2,0,1,0,1,3,5,3,9.4,1
791,791,22014,202699,Tobias Harris,1610612753,ORL,Orlando Magic,21401187,2015-04-11,ORL vs. NYK,L,33,5,10,0.5,1,2,0.5,4,5,0.8,1,4,5,1,1,0,1,1,15,-12,24.5,1
792,792,22014,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,21401187,2015-04-11,ORL vs. NYK,L,33,5,14,0.357,0,0,,2,2,1.0,3,10,13,1,1,1,3,3,12,4,32.1,1
