,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
27,27,22014,203940,Adreian Payne,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,24,1,4,0.25,0,0,,0,0,,1,2,3,1,1,0,2,2,2,-7,8.1,1
74,74,22014,203897,Zach LaVine,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,41,6,16,0.375,1,5,0.2,6,6,1.0,0,5,5,13,3,1,2,2,19,-16,54.5,1
104,104,22014,2755,Kevin Martin,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,32,9,15,0.6,3,5,0.6,8,8,1.0,0,1,1,0,2,0,2,3,29,-19,34.2,1
128,128,22014,202620,Arinze Onuaku,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,26,5,6,0.833,0,0,,2,6,0.333,5,1,6,2,1,0,0,1,12,-25,25.2,1
140,140,22014,203133,Robbie Hummel,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,26,2,8,0.25,0,1,0.0,0,0,,1,3,4,0,0,0,0,4,4,-22,8.8,1
162,162,22014,203461,Anthony Bennett,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,22,4,11,0.364,1,3,0.333,0,0,,3,6,9,2,2,0,3,2,9,-2,25.8,1
173,173,22014,203120,Justin Hamilton,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,11,0,2,0.0,0,0,,2,2,1.0,1,1,2,0,0,1,3,4,2,2,4.4,1
233,233,22014,203952,Andrew Wiggins,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,38,6,12,0.5,0,2,0.0,11,13,0.846,2,4,6,3,1,2,3,2,23,-32,40.7,1
236,236,22014,203485,Lorenzo Brown,1610612750,MIN,Minnesota Timberwolves,21401222,2015-04-15,MIN vs. OKC,L,20,6,10,0.6,1,3,0.333,0,0,,1,2,3,1,2,0,1,3,13,-4,23.1,1
360,360,22014,203133,Robbie Hummel,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,33,5,9,0.556,1,2,0.5,0,0,,2,8,10,2,0,0,0,4,11,1,26.0,1
406,406,22014,203940,Adreian Payne,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,20,1,8,0.125,0,0,,0,0,,0,2,2,0,0,1,1,4,2,-21,6.4,1
407,407,22014,203485,Lorenzo Brown,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,25,1,3,0.333,0,1,0.0,0,0,,1,1,2,4,0,1,2,3,2,-1,11.4,1
452,452,22014,203897,Zach LaVine,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,45,8,24,0.333,2,6,0.333,6,6,1.0,0,5,5,7,0,0,3,5,24,-11,37.5,1
491,491,22014,203952,Andrew Wiggins,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,44,5,16,0.313,0,2,0.0,5,8,0.625,3,3,6,2,0,1,2,1,15,-15,26.2,1
502,502,22014,202620,Arinze Onuaku,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,16,4,4,1.0,0,0,,1,2,0.5,1,7,8,0,0,2,1,3,9,1,23.6,1
542,542,22014,203120,Justin Hamilton,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,27,3,7,0.429,0,1,0.0,1,2,0.5,0,2,2,1,1,5,1,1,7,-5,27.9,1
550,550,22014,201978,Chase Budinger,1610612750,MIN,Minnesota Timberwolves,21401208,2015-04-13,MIN vs. NOP,L,30,4,7,0.571,1,2,0.5,9,10,0.9,1,7,8,3,0,0,1,1,18,-9,31.1,1
807,807,22014,203897,Zach LaVine,1610612750,MIN,Minnesota Timberwolves,21401192,2015-04-11,MIN @ GSW,L,45,13,21,0.619,6,10,0.6,5,5,1.0,1,8,9,4,0,0,3,4,37,-12,50.8,1
815,815,22014,203120,Justin Hamilton,1610612750,MIN,Minnesota Timberwolves,21401192,2015-04-11,MIN @ GSW,L,31,3,7,0.429,1,2,0.5,5,6,0.833,4,6,10,3,1,3,2,3,12,-15,38.5,1
839,839,22014,201978,Chase Budinger,1610612750,MIN,Minnesota Timberwolves,21401192,2015-04-11,MIN @ GSW,L,36,5,12,0.417,2,4,0.5,0,0,,0,2,2,1,2,0,0,3,12,-2,21.9,1
844,844,22014,203940,Adreian Payne,1610612750,MIN,Minnesota Timberwolves,21401192,2015-04-11,MIN @ GSW,L,29,2,4,0.5,0,0,,2,4,0.5,1,2,3,3,1,0,3,5,6,-3,14.1,1
865,865,22014,2755,Kevin Martin,1610612750,MIN,Minnesota Timberwolves,21401192,2015-04-11,MIN @ GSW,L,32,3,11,0.273,1,3,0.333,5,6,0.833,0,4,4,3,0,0,0,3,12,-12,21.3,1
