,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
33,33,22014,202687,Bismack Biyombo,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,32,0,1,0.0,0,0,,3,4,0.75,0,4,4,0,0,1,3,3,3,-7,7.8,1
96,96,22014,201945,Gerald Henderson,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,29,7,12,0.583,1,1,1.0,0,0,,1,2,3,2,0,0,0,1,15,-9,21.6,1
155,155,22014,203584,Troy Daniels,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,29,7,15,0.467,6,13,0.462,4,4,1.0,1,1,2,1,0,0,1,2,24,-1,26.9,1
167,167,22014,203943,Noah Vonleh,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,23,3,7,0.429,1,2,0.5,2,2,1.0,4,8,12,0,0,2,2,0,9,10,27.4,1
210,210,22014,203148,Brian Roberts,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,18,1,7,0.143,1,6,0.167,0,0,,0,0,0,5,4,0,0,2,3,11,22.5,1
212,212,22014,202689,Kemba Walker,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,30,6,15,0.4,1,5,0.2,4,4,1.0,0,3,3,4,3,0,3,0,17,-16,32.6,1
256,256,22014,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,25,3,7,0.429,2,4,0.5,0,0,,0,2,2,0,0,0,0,0,8,-15,10.4,1
278,278,22014,101131,Jason Maxiell,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,16,1,1,1.0,0,0,,0,0,,1,5,6,0,1,0,1,0,2,2,11.2,1
287,287,22014,203106,Jeffery Taylor,1610612766,CHA,Charlotte Hornets,21401228,2015-04-15,CHA @ TOR,L,38,2,6,0.333,0,2,0.0,2,2,1.0,1,3,4,3,0,0,2,2,6,0,13.3,1
374,374,22014,101107,Marvin Williams,1610612766,CHA,Charlotte Hornets,21401202,2015-04-13,CHA vs. HOU,L,26,5,7,0.714,2,3,0.667,0,0,,0,4,4,4,2,0,2,3,12,0,26.8,1
