,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
14,14,22014,203143,Pablo Prigioni,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,20,3,3,1.0,2,2,1.0,0,0,,1,4,5,2,1,0,1,2,8,8,19.0,1
48,48,22014,203910,Nick Johnson,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,14,2,3,0.667,0,0,,2,2,1.0,0,1,1,0,0,0,3,2,6,-10,4.2,1
69,69,22014,2730,Dwight Howard,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,21,6,7,0.857,0,0,,2,4,0.5,2,6,8,0,0,2,2,0,14,21,27.6,1
112,112,22014,201595,Joey Dorsey,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,14,1,1,1.0,0,0,,1,2,0.5,0,3,3,1,0,0,1,0,3,-10,7.1,1
147,147,22014,201147,Corey Brewer,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,23,6,15,0.4,0,3,0.0,2,2,1.0,0,3,3,3,3,1,1,0,14,18,33.1,1
158,158,22014,2746,Josh Smith,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,18,4,9,0.444,3,5,0.6,2,4,0.5,0,2,2,2,1,3,1,1,13,19,29.4,1
199,199,22014,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,20,6,6,1.0,1,1,1.0,2,4,0.5,0,2,2,3,0,3,1,2,15,20,29.9,1
214,214,22014,201935,James Harden,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,27,3,8,0.375,2,5,0.4,8,8,1.0,0,11,11,10,1,1,6,2,16,28,44.2,1
224,224,22014,2772,Trevor Ariza,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,23,2,8,0.25,1,5,0.2,1,2,0.5,1,2,3,3,1,0,0,0,6,20,17.1,1
247,247,22014,203991,Clint Capela,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,17,3,4,0.75,0,0,,2,4,0.5,0,6,6,1,0,2,0,5,8,4,22.7,1
249,249,22014,203909,KJ McDaniels,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,9,2,4,0.5,0,1,0.0,1,2,0.5,0,2,2,0,0,0,0,1,5,-4,7.4,1
277,277,22014,203123,Kostas Papanikolaou,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,12,0,2,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,2,2,0,-7,0.7,1
280,280,22014,1891,Jason Terry,1610612745,HOU,Houston Rockets,21401219,2015-04-15,HOU vs. UTA,W,22,3,6,0.5,3,4,0.75,0,0,,0,2,2,2,2,1,0,2,9,23,23.4,1
388,388,22014,1891,Jason Terry,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,28,5,11,0.455,3,8,0.375,0,0,,0,1,1,2,0,0,0,1,13,-8,17.2,1
393,393,22014,203143,Pablo Prigioni,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,20,0,3,0.0,0,2,0.0,0,0,,0,2,2,6,1,0,0,3,0,18,14.4,1
437,437,22014,201595,Joey Dorsey,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,17,0,2,0.0,0,0,,0,0,,1,4,5,0,3,0,0,2,0,-9,15.0,1
443,443,22014,2772,Trevor Ariza,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,36,4,12,0.333,3,8,0.375,0,0,,0,5,5,0,3,1,4,1,11,18,25.0,1
467,467,22014,203093,Terrence Jones,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,31,5,11,0.455,0,2,0.0,0,0,,3,8,11,2,0,4,1,3,10,-7,37.2,1
477,477,22014,203991,Clint Capela,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,17,4,4,1.0,0,0,,2,4,0.5,0,5,5,0,0,1,0,1,10,17,19.0,1
512,512,22014,201935,James Harden,1610612745,HOU,Houston Rockets,21401202,2015-04-13,HOU @ CHA,W,37,7,20,0.35,1,8,0.125,14,16,0.875,2,4,6,6,1,2,2,1,29,0,52.2,1
