,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
3,3,22019,1628993,Alize Johnson,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,38,3,8,0.375,2,5,0.4,3,4,0.75,7,10,17,4,0,1,3,3,11,10,37.4,1
15,15,22019,1628388,T.J. Leaf,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,18,3,9,0.333,0,2,0.0,0,1,0.0,0,3,3,1,2,0,0,2,6,10,17.1,1
19,19,22019,203200,Justin Holiday,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,24,3,5,0.6,3,5,0.6,2,2,1.0,0,7,7,0,1,0,2,3,11,7,20.4,1
41,41,22019,203960,JaKarr Sampson,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,23,5,9,0.556,0,0,,0,0,,1,3,4,2,2,0,2,1,10,5,21.8,1
44,44,22019,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,21,4,8,0.5,0,0,,0,0,,0,3,3,8,1,0,2,2,8,12,24.6,1
52,52,22019,1627763,Malcolm Brogdon,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,25,6,14,0.429,4,7,0.571,0,0,,2,4,6,6,0,0,3,3,16,5,29.2,1
55,55,22019,1628988,Aaron Holiday,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,17,5,7,0.714,1,3,0.333,0,0,,0,2,2,2,3,0,2,2,11,2,23.4,1
57,57,22019,203926,Doug McDermott,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,22,8,16,0.5,5,11,0.455,2,3,0.667,1,3,4,0,1,0,0,2,23,10,30.8,1
58,58,22019,1629048,Goga Bitadze,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,16,2,5,0.4,0,2,0.0,0,0,,1,2,3,2,1,2,2,3,4,9,17.6,1
73,73,22019,1628513,Naz Mitrou-Long,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,2,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,1,0,0,0.5,1
74,74,22019,1628968,Brian Bowen II,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,2,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,1,2,0,2.0,1
90,90,22019,1628410,Edmond Sumner,1610612754,IND,Indiana Pacers,21901316,2020-08-14,IND vs. MIA,W,31,3,7,0.429,0,3,0.0,1,1,1.0,0,2,2,6,0,0,2,4,7,15,16.4,1
