,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
124,124,22019,1628978,Donte DiVincenzo,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,19,7,13,0.538,3,5,0.6,0,2,0.0,1,3,4,4,1,0,5,4,17,-9,25.8,1
125,125,22019,203648,Thanasis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,18,1,4,0.25,0,2,0.0,0,2,0.0,0,1,1,2,1,0,1,4,2,12,8.2,1
126,126,22019,1628425,Sterling Brown,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,19,1,6,0.167,1,3,0.333,2,2,1.0,1,4,5,2,1,0,1,1,5,4,16.0,1
128,128,22019,201577,Robin Lopez,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,21,2,9,0.222,0,4,0.0,1,2,0.5,0,4,4,0,0,1,0,3,5,2,12.8,1
136,136,22019,202339,Eric Bledsoe,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,20,1,7,0.143,0,2,0.0,1,2,0.5,0,1,1,5,2,0,1,2,3,-17,16.7,1
141,141,22019,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,21,5,13,0.385,0,1,0.0,4,5,0.8,0,4,4,4,0,0,3,1,14,-18,21.8,1
156,156,22019,1628391,D.J. Wilson,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,30,5,10,0.5,2,5,0.4,0,0,,1,7,8,1,1,0,1,1,12,-9,25.1,1
192,192,22019,101107,Marvin Williams,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,10,2,2,1.0,1,1,1.0,0,0,,0,3,3,0,0,0,0,0,5,-1,8.6,1
194,194,22019,2594,Kyle Korver,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,21,1,3,0.333,1,2,0.5,1,1,1.0,0,1,1,0,0,0,1,1,4,-1,4.2,1
196,196,22019,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,16,1,4,0.25,0,2,0.0,0,0,,0,1,1,0,1,0,1,2,2,-13,5.2,1
208,208,22019,1628412,Frank Mason III,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,26,7,13,0.538,3,6,0.5,1,2,0.5,2,2,4,8,1,1,1,2,18,5,39.8,1
229,229,22019,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,21901311,2020-08-13,MIL @ MEM,L,20,6,14,0.429,2,8,0.25,5,5,1.0,4,5,9,1,0,1,0,1,19,-20,34.3,1
339,339,22019,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,23,9,11,0.818,5,5,1.0,1,1,1.0,1,2,3,0,0,0,2,2,24,14,25.6,1
342,342,22019,2594,Kyle Korver,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,25,1,6,0.167,1,5,0.2,0,0,,1,6,7,2,0,0,0,2,3,13,14.4,1
351,351,22019,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,24,3,7,0.429,2,4,0.5,2,2,1.0,1,7,8,3,1,0,0,0,10,14,27.1,1
352,352,22019,101141,Ersan Ilyasova,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,22,1,6,0.167,1,5,0.2,0,0,,1,3,4,0,0,0,0,2,3,6,7.8,1
380,380,22019,201588,George Hill,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,23,2,8,0.25,1,4,0.25,0,0,,0,2,2,6,1,0,1,2,5,17,18.4,1
385,385,22019,201577,Robin Lopez,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,21,3,6,0.5,1,1,1.0,1,2,0.5,1,3,4,1,0,0,2,3,8,2,12.3,1
397,397,22019,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,10,1,3,0.333,0,0,,10,12,0.833,2,7,9,1,1,0,3,2,12,12,24.3,1
409,409,22019,203648,Thanasis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,18,4,8,0.5,0,1,0.0,0,0,,1,3,4,4,0,0,0,1,8,-4,18.8,1
414,414,22019,1628425,Sterling Brown,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,30,9,16,0.563,5,8,0.625,0,0,,1,1,2,2,1,0,3,5,23,-6,28.4,1
430,430,22019,1628391,D.J. Wilson,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,23,4,6,0.667,1,3,0.333,2,4,0.5,0,5,5,0,0,0,2,4,11,-3,15.0,1
468,468,22019,1628412,Frank Mason III,1610612749,MIL,Milwaukee Bucks,21901303,2020-08-11,MIL @ WAS,W,22,7,10,0.7,1,2,0.5,4,7,0.571,0,5,5,6,2,0,1,3,19,0,39.0,1
487,487,22019,1628425,Sterling Brown,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,4,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,0,0,0,4,3.0,1
492,492,22019,101141,Ersan Ilyasova,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,18,2,7,0.286,0,3,0.0,5,6,0.833,1,6,7,0,0,1,0,2,9,-11,20.4,1
494,494,22019,1628978,Donte DiVincenzo,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,28,2,9,0.222,0,3,0.0,2,2,1.0,4,5,9,1,1,1,5,2,6,10,19.3,1
505,505,22019,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,25,6,12,0.5,0,2,0.0,5,5,1.0,0,4,4,3,0,0,4,4,17,-11,22.3,1
514,514,22019,2594,Kyle Korver,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,23,5,6,0.833,5,6,0.833,4,4,1.0,0,4,4,2,1,0,3,2,19,5,26.8,1
524,524,22019,202083,Wesley Matthews,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,2,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
527,527,22019,202339,Eric Bledsoe,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,30,4,11,0.364,1,3,0.333,2,7,0.286,0,7,7,8,0,1,2,2,11,-6,32.4,1
532,532,22019,101107,Marvin Williams,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,20,1,2,0.5,1,2,0.5,0,0,,0,5,5,2,0,1,1,2,3,1,14.0,1
561,561,22019,201588,George Hill,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,19,5,11,0.455,4,8,0.5,0,0,,2,0,2,3,0,0,1,1,14,0,19.9,1
566,566,22019,201577,Robin Lopez,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,16,0,2,0.0,0,0,,1,4,0.25,2,2,4,1,0,1,1,1,1,-11,9.3,1
567,567,22019,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,25,4,11,0.364,1,5,0.2,3,3,1.0,0,1,1,1,0,1,1,1,12,-4,16.7,1
575,575,22019,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,21901294,2020-08-10,MIL vs. TOR,L,21,4,8,0.5,2,6,0.333,2,2,1.0,2,3,5,2,1,0,1,3,12,-18,23.0,1
