,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
95,95,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,27,4,10,0.4,2,6,0.333,0,0,,1,2,3,1,0,0,4,4,10,1,11.1,1
116,116,22019,1627784,Jarrod Uthoff,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,24,3,7,0.429,2,4,0.5,0,0,,1,2,3,0,0,0,0,1,8,1,11.6,1
119,119,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,30,2,7,0.286,1,2,0.5,1,2,0.5,2,1,3,4,2,0,2,1,6,1,19.6,1
121,121,22019,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,19,2,7,0.286,1,5,0.2,2,2,1.0,1,7,8,1,1,0,1,4,7,2,20.1,1
166,166,22019,1628972,Troy Brown Jr.,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,34,5,16,0.313,2,5,0.4,5,6,0.833,2,6,8,3,3,1,3,3,17,9,40.1,1
172,172,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,33,10,15,0.667,2,4,0.5,4,6,0.667,3,6,9,2,4,2,2,2,26,11,55.8,1
197,197,22019,1626170,Jerian Grant,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,17,1,6,0.167,0,0,,4,4,1.0,1,2,3,2,0,0,0,1,6,-1,12.6,1
205,205,22019,1629140,Johnathan Williams,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,25,2,7,0.286,0,0,,1,2,0.5,7,9,16,1,0,1,1,2,5,-2,27.7,1
234,234,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901308,2020-08-13,WAS @ BOS,W,31,5,13,0.385,0,0,,1,2,0.5,0,3,3,8,1,2,5,1,11,8,30.6,1
345,345,22019,1626170,Jerian Grant,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,4,0,3,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,3,1.2,1
358,358,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,33,4,11,0.364,2,6,0.333,5,7,0.714,0,4,4,7,0,0,1,1,15,0,29.3,1
367,367,22019,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,20,1,3,0.333,0,2,0.0,4,4,1.0,0,3,3,2,0,0,0,1,6,-6,12.6,1
388,388,22019,1629678,Admiral Schofield,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,14,2,5,0.4,2,5,0.4,1,2,0.5,0,3,3,0,0,1,0,3,7,-3,13.6,1
392,392,22019,1629140,Johnathan Williams,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,3,0,0,,0,0,,1,2,0.5,1,1,2,0,0,0,0,1,1,3,3.4,1
405,405,22019,1628972,Troy Brown Jr.,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,30,3,15,0.2,1,4,0.25,2,2,1.0,1,5,6,3,0,0,1,2,9,-17,19.7,1
415,415,22019,1628394,Anzejs Pasecniks,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,21,4,9,0.444,0,1,0.0,2,4,0.5,3,3,6,1,1,0,1,4,10,2,20.7,1
427,427,22019,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,29,6,18,0.333,3,9,0.333,5,6,0.833,2,3,5,1,0,0,2,4,20,-14,25.5,1
434,434,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,30,5,6,0.833,0,1,0.0,0,0,,1,2,3,2,1,1,3,3,10,-15,19.6,1
436,436,22019,1627784,Jarrod Uthoff,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,3,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,3,3.0,1
461,461,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,26,5,9,0.556,2,3,0.667,1,1,1.0,3,5,8,1,0,1,1,1,13,-14,26.1,1
466,466,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901303,2020-08-11,WAS vs. MIL,L,26,8,15,0.533,1,2,0.5,2,2,1.0,0,3,3,5,0,0,2,3,19,-7,28.1,1
616,616,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,29,7,15,0.467,4,9,0.444,1,1,1.0,0,2,2,6,2,0,3,5,19,0,33.4,1
632,632,22019,1627784,Jarrod Uthoff,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,12,2,3,0.667,0,0,,0,0,,0,2,2,0,0,0,0,0,4,-3,6.4,1
635,635,22019,1629678,Admiral Schofield,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,24,1,4,0.25,1,4,0.25,0,0,,1,3,4,0,0,0,0,0,3,-10,7.8,1
637,637,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,23,2,8,0.25,1,5,0.2,4,4,1.0,2,3,5,0,0,2,0,1,9,-13,21.0,1
672,672,22019,1628972,Troy Brown Jr.,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,29,5,14,0.357,2,7,0.286,0,0,,1,7,8,4,2,0,2,2,12,-24,31.6,1
704,704,22019,1626170,Jerian Grant,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,21,3,8,0.375,0,4,0.0,0,2,0.0,0,0,0,5,0,0,3,2,6,-6,10.5,1
715,715,22019,1629140,Johnathan Williams,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,4,1,2,0.5,0,0,,1,2,0.5,0,1,1,1,0,0,0,0,3,2,5.7,1
718,718,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,29,5,12,0.417,1,5,0.2,3,3,1.0,3,5,8,2,0,0,3,2,14,-11,23.6,1
719,719,22019,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,26,4,11,0.364,0,1,0.0,3,3,1.0,4,4,8,1,0,0,1,1,11,-9,21.1,1
720,720,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,22,3,7,0.429,0,0,,4,4,1.0,2,1,3,4,1,1,1,3,10,-9,24.6,1
726,726,22019,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,21901285,2020-08-09,WAS @ OKC,L,21,5,8,0.625,0,1,0.0,2,3,0.667,0,3,3,0,1,0,2,2,12,-7,16.6,1
855,855,22019,1626170,Jerian Grant,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,12,0,3,0.0,0,0,,0,0,,0,0,0,0,1,0,0,2,0,-3,3.0,1
863,863,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,32,7,16,0.438,2,4,0.5,2,2,1.0,0,6,6,10,4,0,3,5,18,-1,49.2,1
864,864,22019,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,10,0,1,0.0,0,0,,2,2,1.0,1,1,2,2,0,0,1,2,2,-9,6.4,1
893,893,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,35,9,18,0.5,2,7,0.286,2,2,1.0,4,4,8,1,2,2,1,3,22,1,44.1,1
908,908,22019,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,37,10,16,0.625,1,2,0.5,2,2,1.0,1,5,6,2,0,0,1,1,23,1,32.2,1
920,920,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,25,1,4,0.25,0,2,0.0,5,6,0.833,1,1,2,2,0,0,2,5,7,-7,10.4,1
921,921,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,24,2,8,0.25,1,3,0.333,1,2,0.5,0,2,2,0,0,2,2,4,6,-11,12.4,1
925,925,22019,1629678,Admiral Schofield,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,8,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,2,0,-5,1.2,1
950,950,22019,1628972,Troy Brown Jr.,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,38,6,16,0.375,3,5,0.6,5,5,1.0,3,7,10,5,2,0,1,3,20,-7,44.5,1
957,957,22019,203894,Shabazz Napier,1610612764,WAS,Washington Wizards,21901278,2020-08-07,WAS @ NOP,L,19,3,6,0.5,1,2,0.5,2,2,1.0,0,3,3,0,0,0,2,0,9,-14,10.6,1
1136,1136,22019,1629021,Moritz Wagner,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,17,2,6,0.333,1,3,0.333,0,0,,0,3,3,0,1,0,2,2,5,-17,9.6,1
1142,1142,22019,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,39,2,11,0.182,1,1,1.0,3,5,0.6,2,6,8,2,1,0,0,2,8,-4,23.6,1
1151,1151,22019,1628394,Anzejs Pasecniks,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,8,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,4,0,-7,2.4,1
1157,1157,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,30,5,14,0.357,0,1,0.0,2,2,1.0,0,5,5,6,0,1,2,2,12,-2,28.0,1
1170,1170,22019,1629678,Admiral Schofield,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,5,1,1,1.0,1,1,1.0,0,0,,0,0,0,1,0,0,0,1,3,6,4.5,1
1180,1180,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,31,8,17,0.471,1,5,0.2,2,3,0.667,4,6,10,1,2,4,0,4,19,8,50.5,1
1190,1190,22019,1628972,Troy Brown Jr.,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,36,7,16,0.438,0,3,0.0,3,3,1.0,2,6,8,4,0,0,4,2,17,-2,28.6,1
1201,1201,22019,203894,Shabazz Napier,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,18,3,4,0.75,1,2,0.5,2,2,1.0,0,1,1,0,1,0,4,2,9,-7,9.2,1
1217,1217,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,29,5,11,0.455,2,4,0.5,7,9,0.778,0,3,3,3,2,0,1,5,19,-15,32.1,1
1241,1241,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901263,2020-08-05,WAS vs. PHI,L,27,3,5,0.6,0,1,0.0,0,0,,1,7,8,0,1,0,2,2,6,-5,16.6,1
1378,1378,22019,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,21901252,2020-08-03,WAS vs. IND,L,34,4,12,0.333,0,1,0.0,1,2,0.5,2,5,7,6,0,0,1,3,9,-15,25.4,1
1388,1388,22019,1629010,Jerome Robinson,1610612764,WAS,Washington Wizards,21901252,2020-08-03,WAS vs. IND,L,29,7,18,0.389,2,10,0.2,1,3,0.333,1,2,3,2,1,1,0,4,17,-6,29.6,1
1404,1404,22019,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,21901252,2020-08-03,WAS vs. IND,L,29,9,12,0.75,2,3,0.667,0,0,,4,7,11,1,0,3,0,1,20,-11,43.7,1
1423,1423,22019,1629067,Isaac Bonga,1610612764,WAS,Washington Wizards,21901252,2020-08-03,WAS vs. IND,L,35,3,6,0.5,1,2,0.5,1,2,0.5,0,5,5,3,3,0,1,1,8,3,26.5,1
1424,1424,22019,202397,Ish Smith,1610612764,WAS,Washington Wizards,21901252,2020-08-03,WAS vs. IND,L,22,5,13,0.385,2,5,0.4,0,0,,0,2,2,4,0,0,2,1,12,-13,18.4,1
