,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
97,97,22019,202357,Nemanja Bjelica,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,32,5,8,0.625,1,4,0.25,4,5,0.8,0,8,8,13,2,1,1,2,15,32,52.1,1
101,101,22019,203992,Bogdan Bogdanovic,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,27,11,23,0.478,5,11,0.455,0,0,,3,3,6,9,2,0,1,0,27,21,52.7,1
103,103,22019,1629657,Kyle Guy,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,6,1,3,0.333,0,2,0.0,0,0,,0,1,1,1,0,0,0,1,2,-8,4.7,1
109,109,22019,1629713,Justin James,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,10,2,4,0.5,0,1,0.0,0,0,,0,2,2,1,0,0,0,0,4,-7,7.9,1
139,139,22019,1628385,Harry Giles III,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,4,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,1,1,4,-10,4.2,1
153,153,22019,1629610,DaQuan Jeffries,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,26,3,7,0.429,1,3,0.333,0,0,,1,3,4,0,1,0,1,4,7,-3,13.8,1
189,189,22019,202709,Cory Joseph,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,20,5,6,0.833,3,3,1.0,0,0,,0,2,2,2,1,0,2,1,13,5,19.4,1
195,195,22019,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,25,1,5,0.2,0,2,0.0,1,2,0.5,1,2,3,0,1,0,2,0,3,8,7.6,1
199,199,22019,201147,Corey Brewer,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,1,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0,1.5,1
204,204,22019,1627812,Yogi Ferrell,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,20,4,7,0.571,2,4,0.5,1,2,0.5,0,1,1,2,3,0,1,1,11,-4,23.2,1
215,215,22019,203953,Jabari Parker,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,30,9,10,0.9,1,2,0.5,0,1,0.0,4,4,8,6,0,0,3,2,19,13,34.6,1
218,218,22019,1627741,Buddy Hield,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,26,10,17,0.588,8,14,0.571,0,0,,0,5,5,2,2,0,2,2,28,12,41.0,1
225,225,22019,203458,Alex Len,1610612758,SAC,Sacramento Kings,21901310,2020-08-13,SAC @ LAL,W,14,1,2,0.5,0,1,0.0,1,2,0.5,0,3,3,0,0,1,0,1,3,11,9.6,1
337,337,22019,203458,Alex Len,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,13,2,3,0.667,2,2,1.0,0,0,,0,4,4,1,0,0,0,4,6,1,12.3,1
350,350,22019,202357,Nemanja Bjelica,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,33,4,9,0.444,2,5,0.4,3,3,1.0,1,4,5,2,2,1,3,3,13,14,28.0,1
372,372,22019,1627741,Buddy Hield,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,19,4,5,0.8,3,4,0.75,0,0,,0,2,2,3,0,0,3,2,11,-9,14.9,1
376,376,22019,1627812,Yogi Ferrell,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,11,3,5,0.6,0,1,0.0,0,0,,0,0,0,2,0,0,2,3,6,-4,7.0,1
381,381,22019,1628385,Harry Giles III,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,25,6,17,0.353,0,1,0.0,0,0,,4,7,11,3,0,2,4,5,12,-2,31.7,1
417,417,22019,203953,Jabari Parker,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,14,6,6,1.0,0,0,,0,0,,2,2,4,1,0,1,1,1,12,4,20.3,1
428,428,22019,202709,Cory Joseph,1610612758,SAC,Sacramento Kings,21901302,2020-08-11,SAC vs. NOP,W,37,1,9,0.111,0,5,0.0,6,6,1.0,1,3,4,6,0,0,3,1,8,10,18.8,1
