,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
1899,1899,22019,1628989,Kevin Huerter,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,30,4,9,0.444,0,4,0.0,0,0,,0,2,2,7,1,1,0,3,8,-4,26.9,1
1911,1911,22019,1713,Vince Carter,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,13,2,5,0.4,1,2,0.5,0,0,,0,1,1,0,0,0,0,4,5,6,6.2,1
1912,1912,22019,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,18,5,7,0.714,1,1,1.0,4,4,1.0,1,2,3,3,0,0,2,2,15,-3,21.1,1
1921,1921,22019,203473,Dewayne Dedmon,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,28,3,8,0.375,0,3,0.0,0,0,,4,9,13,1,1,0,1,3,6,-11,25.1,1
1928,1928,22019,1629631,De'Andre Hunter,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,36,5,12,0.417,3,5,0.6,2,2,1.0,2,4,6,1,0,0,1,2,15,-10,22.7,1
1931,1931,22019,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,38,12,25,0.48,6,12,0.5,12,15,0.8,2,0,2,11,0,0,6,3,42,-4,54.9,1
1939,1939,22019,1629629,Cam Reddish,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,34,5,13,0.385,1,5,0.2,0,0,,0,6,6,0,2,1,3,2,11,3,24.2,1
1941,1941,22019,1626203,Treveon Graham,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,12,2,4,0.5,1,3,0.333,0,0,,1,2,3,2,0,0,1,4,5,6,10.6,1
1961,1961,22019,1628381,John Collins,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,41,9,20,0.45,1,6,0.167,3,4,0.75,4,11,15,0,2,1,3,2,22,-6,46.0,1
1966,1966,22019,1628981,Bruno Fernando,1610612737,ATL,Atlanta Hawks,21900969,2020-03-11,ATL vs. NYK,L,15,1,3,0.333,0,0,,0,1,0.0,1,1,2,1,0,0,0,0,2,-2,5.9,1
2149,2149,22019,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,21900957,2020-03-09,ATL vs. CHA,W,44,11,25,0.44,6,13,0.462,3,4,0.75,0,4,4,16,0,0,6,3,31,9,53.8,1
