,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
91,91,22019,1629028,Deandre Ayton,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,26,5,10,0.5,0,1,0.0,1,2,0.5,3,6,9,3,2,1,0,0,11,19,35.3,1
92,92,22019,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,30,7,11,0.636,1,4,0.25,0,0,,2,3,5,3,2,1,0,1,15,12,34.5,1
98,98,22019,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,32,11,20,0.55,0,5,0.0,5,5,1.0,0,7,7,5,0,0,0,3,27,30,42.9,1
105,105,22019,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,28,6,10,0.6,2,4,0.5,0,0,,0,4,4,3,0,1,1,2,14,26,25.3,1
106,106,22019,1628975,Jevon Carter,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,26,3,7,0.429,3,5,0.6,0,0,,0,2,2,1,1,1,0,1,9,5,18.9,1
131,131,22019,1629059,Elie Okobo,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,12,0,0,,0,0,,4,4,1.0,0,2,2,2,0,0,0,1,4,1,9.4,1
168,168,22019,201937,Ricky Rubio,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,21,2,6,0.333,2,5,0.4,1,1,1.0,0,2,2,12,1,0,1,1,7,4,29.4,1
174,174,22019,1629660,Ty Jerome,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,5,1,3,0.333,1,2,0.5,1,2,0.5,1,1,2,1,0,0,0,0,4,5,7.9,1
177,177,22019,1627767,Cheick Diallo,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,5,3,4,0.75,0,0,,0,0,,0,1,1,0,0,0,0,0,6,5,7.2,1
209,209,22019,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,29,5,8,0.625,3,5,0.6,2,3,0.667,1,4,5,2,0,0,1,2,15,20,23.0,1
219,219,22019,203967,Dario Saric,1610612756,PHX,Phoenix Suns,21901313,2020-08-13,PHX vs. DAL,W,26,6,10,0.6,2,3,0.667,2,4,0.5,0,6,6,2,0,0,2,3,16,3,24.2,1
373,373,22019,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,21901299,2020-08-11,PHX @ PHI,W,33,8,10,0.8,3,5,0.6,5,5,1.0,0,2,2,1,2,2,0,1,24,7,39.9,1
383,383,22019,1629028,Deandre Ayton,1610612756,PHX,Phoenix Suns,21901299,2020-08-11,PHX @ PHI,W,32,4,10,0.4,0,2,0.0,0,0,,3,9,12,2,0,0,0,1,8,5,25.4,1
384,384,22019,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,21901299,2020-08-11,PHX @ PHI,W,31,3,10,0.3,0,4,0.0,0,0,,0,1,1,0,0,0,0,1,6,6,7.2,1
418,418,22019,1626163,Frank Kaminsky,1610612756,PHX,Phoenix Suns,21901299,2020-08-11,PHX @ PHI,W,12,6,8,0.75,1,3,0.333,0,0,,1,1,2,0,1,0,0,2,13,8,18.4,1
