,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
93,93,22019,1629684,Grant Williams,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,25,2,7,0.286,1,5,0.2,2,2,1.0,1,7,8,2,0,1,1,4,7,-4,21.6,1
114,114,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,6,3,3,1.0,0,0,,0,0,,0,1,1,1,0,0,0,0,6,1,8.7,1
140,140,22019,202683,Enes Freedom,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,18,4,6,0.667,0,0,,0,0,,3,2,5,3,0,1,2,1,8,1,19.5,1
152,152,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,18,3,5,0.6,0,2,0.0,0,0,,0,1,1,4,0,0,0,2,6,1,13.2,1
154,154,22019,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,30,3,9,0.333,0,1,0.0,0,0,,0,4,4,4,0,0,1,2,6,7,15.8,1
157,157,22019,1629035,Carsen Edwards,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,24,3,11,0.273,1,5,0.2,1,3,0.333,0,4,4,0,1,0,0,0,8,-5,15.8,1
160,160,22019,1629682,Tremont Waters,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,30,2,14,0.143,1,7,0.143,2,2,1.0,0,3,3,4,5,0,5,2,7,-7,26.6,1
237,237,22019,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,31,4,11,0.364,2,6,0.333,3,3,1.0,2,6,8,2,1,0,3,0,13,-3,25.6,1
238,238,22019,1629750,Javonte Green,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,34,8,17,0.471,3,9,0.333,4,4,1.0,3,1,4,0,0,0,4,4,23,-13,23.8,1
239,239,22019,1629738,Vincent Poirier,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,16,1,3,0.333,0,0,,0,0,,3,6,9,1,0,3,2,2,2,-8,21.3,1
240,240,22019,1629605,Tacko Fall,1610612738,BOS,Boston Celtics,21901308,2020-08-13,BOS vs. WAS,L,8,2,2,1.0,0,0,,0,0,,1,3,4,1,1,2,0,2,4,0,19.3,1
340,340,22019,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,29,3,7,0.429,2,4,0.5,3,3,1.0,0,3,3,9,1,0,1,1,11,23,30.1,1
359,359,22019,1629750,Javonte Green,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,3,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4,1.2,1
363,363,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,19,2,3,0.667,1,1,1.0,3,4,0.75,0,2,2,4,1,0,0,4,8,23,19.4,1
365,365,22019,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4,0.0,1
366,366,22019,202689,Kemba Walker,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,28,7,10,0.7,2,5,0.4,3,3,1.0,1,3,4,3,1,0,1,3,19,-1,30.3,1
374,374,22019,202683,Enes Freedom,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,16,5,9,0.556,0,0,,1,1,1.0,4,4,8,1,0,1,0,3,11,12,25.1,1
377,377,22019,1629684,Grant Williams,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,20,1,3,0.333,1,2,0.5,0,0,,0,3,3,1,0,1,2,4,3,3,9.1,1
379,379,22019,202330,Gordon Hayward,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,32,7,16,0.438,4,9,0.444,1,2,0.5,1,4,5,5,1,0,1,2,19,-2,34.5,1
406,406,22019,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,18,1,3,0.333,0,1,0.0,0,0,,0,3,3,1,1,1,0,2,2,-6,13.1,1
421,421,22019,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,3,1,2,0.5,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,3,-4,3.0,1
441,441,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,14,4,6,0.667,0,0,,2,3,0.667,3,4,7,1,0,3,1,2,10,9,27.9,1
467,467,22019,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,29,10,13,0.769,4,5,0.8,5,5,1.0,1,5,6,2,1,0,5,1,29,10,37.2,1
474,474,22019,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,21901301,2020-08-11,BOS @ MEM,W,28,3,13,0.231,1,8,0.125,0,2,0.0,0,4,4,2,1,1,1,4,7,16,19.8,1
610,610,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,15,4,5,0.8,0,0,,0,0,,2,1,3,1,1,1,0,2,8,0,19.1,1
634,634,22019,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,42,10,24,0.417,4,12,0.333,5,6,0.833,1,8,9,6,1,1,4,2,29,14,50.8,1
639,639,22019,202689,Kemba Walker,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,32,1,9,0.111,0,5,0.0,2,3,0.667,1,2,3,6,0,0,3,3,4,-1,13.6,1
645,645,22019,202330,Gordon Hayward,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,40,12,18,0.667,2,5,0.4,5,6,0.833,2,7,9,5,0,1,1,1,31,9,51.3,1
648,648,22019,202683,Enes Freedom,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,8,1,4,0.25,0,0,,2,2,1.0,4,4,8,0,0,0,1,4,4,7,12.6,1
662,662,22019,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,39,7,19,0.368,3,9,0.333,2,3,0.667,1,11,12,1,2,1,1,1,19,-2,42.9,1
683,683,22019,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,30,3,4,0.75,0,0,,0,0,,2,5,7,2,0,3,0,2,6,-4,26.4,1
699,699,22019,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,12,1,4,0.25,1,3,0.333,0,0,,0,1,1,0,1,0,0,1,3,-6,7.2,1
707,707,22019,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,32,3,10,0.3,2,5,0.4,0,0,,0,1,1,9,3,0,1,2,8,-3,30.7,1
740,740,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901288,2020-08-09,BOS vs. ORL,W,16,3,5,0.6,0,1,0.0,4,4,1.0,0,1,1,2,1,0,1,1,10,1,16.2,1
851,851,22019,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,24,1,8,0.125,0,5,0.0,0,0,,0,2,2,5,2,0,1,2,2,19,16.9,1
879,879,22019,1629750,Javonte Green,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,9,2,4,0.5,0,0,,1,2,0.5,3,1,4,3,1,0,1,2,5,-13,16.3,1
896,896,22019,1629684,Grant Williams,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,9,2,5,0.4,0,1,0.0,0,1,0.0,0,0,0,1,1,0,0,1,4,-15,8.5,1
905,905,22019,202689,Kemba Walker,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,23,6,14,0.429,4,10,0.4,1,1,1.0,1,2,3,4,0,1,2,4,17,17,27.6,1
922,922,22019,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,28,4,7,0.571,2,4,0.5,1,1,1.0,1,10,11,3,0,1,1,2,11,24,30.7,1
927,927,22019,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,32,7,14,0.5,4,8,0.5,2,2,1.0,2,4,6,2,0,0,1,2,20,28,29.2,1
941,941,22019,202330,Gordon Hayward,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,31,4,7,0.571,0,2,0.0,1,1,1.0,1,8,9,2,0,0,3,4,9,20,19.8,1
960,960,22019,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,9,0,4,0.0,0,2,0.0,0,0,,0,1,1,1,0,0,1,1,0,-13,1.7,1
965,965,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,11,4,5,0.8,0,0,,2,2,1.0,1,3,4,0,0,0,0,1,10,13,14.8,1
966,966,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,24,6,8,0.75,1,2,0.5,2,2,1.0,0,4,4,1,2,0,0,1,15,8,27.3,1
976,976,22019,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,12,4,6,0.667,3,5,0.6,0,1,0.0,0,1,1,1,0,0,1,2,11,-12,12.7,1
977,977,22019,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,21901279,2020-08-07,BOS @ TOR,W,28,7,14,0.5,2,7,0.286,2,3,0.667,0,7,7,4,2,0,3,0,18,34,35.4,1
1114,1114,22019,1629684,Grant Williams,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,6,1,1,1.0,1,1,1.0,0,0,,0,1,1,2,0,0,0,1,3,4,7.2,1
1152,1152,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,19,7,7,1.0,0,0,,4,4,1.0,0,5,5,2,1,3,0,3,18,21,39.0,1
1158,1158,22019,1629750,Javonte Green,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,7,4,6,0.667,0,1,0.0,0,0,,0,4,4,0,0,1,0,0,8,4,15.8,1
1161,1161,22019,202683,Enes Freedom,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,5,3,3,1.0,0,0,,1,1,1.0,0,0,0,0,0,0,0,2,7,7,7.0,1
1162,1162,22019,1629035,Carsen Edwards,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,11,2,4,0.5,2,3,0.667,1,3,0.333,0,0,0,2,1,1,0,1,7,5,16.0,1
1165,1165,22019,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,24,7,13,0.538,5,9,0.556,2,3,0.667,0,4,4,2,1,1,2,2,21,5,32.8,1
1172,1172,22019,202330,Gordon Hayward,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,32,5,15,0.333,1,4,0.25,7,8,0.875,2,5,7,3,1,0,2,0,18,30,31.9,1
1175,1175,22019,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,22,4,8,0.5,1,3,0.333,1,2,0.5,2,4,6,2,0,0,0,0,10,10,20.2,1
1199,1199,22019,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,33,2,5,0.4,2,3,0.667,6,6,1.0,0,5,5,6,3,0,4,4,12,18,32.0,1
1208,1208,22019,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,18,3,5,0.6,3,5,0.6,0,0,,0,3,3,1,0,0,2,6,9,5,12.1,1
1225,1225,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,21,4,7,0.571,0,1,0.0,5,6,0.833,1,2,3,5,2,2,1,0,13,26,35.1,1
1234,1234,22019,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,26,1,3,0.333,0,1,0.0,2,2,1.0,1,2,3,2,0,2,0,1,4,27,16.6,1
1240,1240,22019,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,21901267,2020-08-05,BOS vs. BKN,W,18,7,11,0.636,5,8,0.625,0,0,,0,2,2,2,1,0,3,3,19,8,24.4,1
1251,1251,22019,202954,Brad Wanamaker,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,21,3,7,0.429,2,3,0.667,0,0,,1,2,3,3,1,0,3,1,8,4,16.1,1
1269,1269,22019,1629684,Grant Williams,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,3,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-3,2.0,1
1271,1271,22019,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,39,9,23,0.391,0,5,0.0,0,2,0.0,3,7,10,0,2,1,2,2,18,-7,37.0,1
1273,1273,22019,202330,Gordon Hayward,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,36,5,13,0.385,0,5,0.0,5,6,0.833,2,5,7,3,0,0,2,2,15,-9,25.9,1
1282,1282,22019,202689,Kemba Walker,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,27,4,9,0.444,4,7,0.571,3,4,0.75,0,1,1,4,0,0,1,1,15,-3,21.2,1
1301,1301,22019,1629057,Robert Williams III,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-3,0.0,1
1305,1305,22019,202683,Enes Freedom,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,15,5,6,0.833,0,0,,0,0,,5,0,5,1,0,0,0,1,10,4,17.5,1
1315,1315,22019,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,26,4,5,0.8,1,1,1.0,2,2,1.0,1,4,5,2,0,1,2,2,11,4,21.0,1
1335,1335,22019,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,21901260,2020-08-04,BOS @ MIA,L,4,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,1,1.2,1
