,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
1991,1991,22019,203490,Otto Porter Jr.,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,25,6,11,0.545,2,5,0.4,1,1,1.0,1,3,4,2,2,0,1,2,15,-4,27.8,1
2021,2021,22019,203107,Tomas Satoransky,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,29,2,7,0.286,1,3,0.333,0,0,,3,5,8,5,0,0,1,1,5,9,21.1,1
2025,2025,22019,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,23,6,12,0.5,3,6,0.5,0,0,,0,1,1,2,1,0,2,1,15,9,20.2,1
2083,2083,22019,1629655,Daniel Gafford,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,21,2,2,1.0,0,0,,1,1,1.0,2,2,4,1,0,3,2,1,5,13,18.3,1
2127,2127,22019,1629632,Coby White,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,38,7,17,0.412,2,7,0.286,4,5,0.8,0,5,5,5,0,0,9,1,20,9,24.5,1
2129,2129,22019,1627885,Shaquille Harrison,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,30,3,7,0.429,0,2,0.0,2,2,1.0,4,6,10,4,1,3,0,5,8,-10,38.0,1
2130,2130,22019,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,27,6,13,0.462,3,9,0.333,0,0,,2,2,4,0,1,0,2,3,15,11,20.8,1
2135,2135,22019,201152,Thaddeus Young,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,21,3,6,0.5,1,2,0.5,1,2,0.5,1,3,4,3,1,0,2,2,8,-6,18.3,1
2141,2141,22019,1628976,Wendell Carter Jr.,1610612741,CHI,Chicago Bulls,21900962,2020-03-10,CHI vs. CLE,W,27,7,9,0.778,0,0,,3,4,0.75,1,5,6,1,2,0,2,5,17,-6,29.7,1
2229,2229,22019,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,26,5,8,0.625,4,5,0.8,2,2,1.0,0,2,2,4,1,0,0,1,16,4,27.4,1
2242,2242,22019,1629655,Daniel Gafford,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,17,1,1,1.0,0,0,,2,2,1.0,0,0,0,1,0,2,0,6,4,-2,11.5,1
2280,2280,22019,1627885,Shaquille Harrison,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,36,3,9,0.333,0,1,0.0,0,0,,2,6,8,3,4,1,1,6,6,11,34.1,1
2328,2328,22019,1629632,Coby White,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,35,8,21,0.381,3,9,0.333,2,3,0.667,0,6,6,8,1,0,0,4,21,-3,43.2,1
2333,2333,22019,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,23,4,10,0.4,0,4,0.0,1,2,0.5,0,1,1,3,2,0,0,4,9,-21,20.7,1
2334,2334,22019,1628976,Wendell Carter Jr.,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,28,2,5,0.4,0,0,,3,4,0.75,0,3,3,1,0,0,1,3,7,-10,11.1,1
2345,2345,22019,203490,Otto Porter Jr.,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,25,9,17,0.529,3,8,0.375,2,4,0.5,0,3,3,2,4,0,1,3,23,19,40.6,1
2347,2347,22019,201152,Thaddeus Young,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,25,6,14,0.429,2,6,0.333,3,6,0.5,2,3,5,0,2,0,2,2,17,2,27.0,1
2422,2422,22019,203107,Tomas Satoransky,1610612741,CHI,Chicago Bulls,21900946,2020-03-08,CHI @ BKN,L,25,1,7,0.143,0,1,0.0,2,2,1.0,1,2,3,1,0,0,2,2,4,-15,7.1,1
2553,2553,22019,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,21900934,2020-03-06,CHI vs. IND,L,22,1,10,0.1,0,5,0.0,1,2,0.5,1,4,5,0,1,1,1,0,3,-4,14.0,1
2559,2559,22019,1629632,Coby White,1610612741,CHI,Chicago Bulls,21900934,2020-03-06,CHI vs. IND,L,38,10,21,0.476,3,10,0.3,3,3,1.0,0,2,2,6,1,0,2,2,26,-4,38.4,1
