,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
104,104,22019,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,34,6,14,0.429,3,3,1.0,0,0,,1,2,3,4,1,0,1,0,15,-12,26.6,1
107,107,22019,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,21,5,6,0.833,0,0,,0,5,0.0,2,3,5,3,1,2,1,3,10,-1,28.5,1
134,134,22019,1629683,Quinndary Weatherspoon,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,3,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,1,1,-4,2.2,1
135,135,22019,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,36,5,14,0.357,0,2,0.0,2,2,1.0,1,13,14,7,0,0,6,3,12,4,33.3,1
181,181,22019,1629677,Luka Samanic,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,31,5,10,0.5,3,5,0.6,3,4,0.75,1,5,6,3,0,1,1,4,16,7,29.7,1
183,183,22019,1629234,Drew Eubanks,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,27,1,6,0.167,0,0,,6,8,0.75,2,5,7,3,0,4,1,1,8,-10,31.9,1
188,188,22019,201158,Marco Belinelli,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,30,6,11,0.545,3,6,0.5,1,2,0.5,0,0,0,0,0,0,0,2,16,-6,16.0,1
236,236,22019,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,30,8,12,0.667,1,3,0.333,7,8,0.875,0,2,2,0,1,0,3,4,24,4,26.4,1
241,241,22019,1629002,Chimezie Metu,1610612759,SAS,San Antonio Spurs,21901314,2020-08-13,SAS @ UTA,L,27,3,6,0.5,0,1,0.0,4,5,0.8,2,4,6,4,1,1,2,2,10,-12,27.2,1
355,355,22019,200752,Rudy Gay,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,18,5,11,0.455,3,6,0.5,0,0,,0,5,5,1,1,0,0,3,13,15,23.5,1
360,360,22019,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,29,5,10,0.5,1,3,0.333,0,0,,0,2,2,7,2,0,3,2,11,15,26.9,1
362,362,22019,1629683,Quinndary Weatherspoon,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,8,0,1,0.0,0,0,,0,0,,0,0,0,2,0,0,1,2,0,-6,2.0,1
364,364,22019,1629677,Luka Samanic,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,5,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,1,1,2,0,-8,4.4,1
368,368,22019,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,30,4,12,0.333,2,6,0.333,2,2,1.0,0,7,7,3,2,0,5,2,12,11,25.9,1
391,391,22019,1629002,Chimezie Metu,1610612759,SAS,San Antonio Spurs,21901298,2020-08-11,SAS vs. HOU,W,6,1,1,1.0,0,0,,0,0,,0,1,1,0,1,1,3,1,2,-9,6.2,1
