,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
51,51,22020,1630174,Aaron Nesmith,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,19,1,6,0.167,0,1,0.0,0,0,,1,2,3,2,0,0,1,3,2,-6,7.6,1
60,60,22020,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,26,2,7,0.286,0,5,0.0,0,0,,0,3,3,0,0,3,1,1,4,9,15.6,1
62,62,22020,1629682,Tremont Waters,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,25,7,13,0.538,3,8,0.375,0,0,,0,5,5,5,2,0,3,1,17,20,33.5,1
181,181,22020,1629035,Carsen Edwards,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,27,4,13,0.308,2,8,0.25,0,0,,0,2,2,0,1,0,1,1,10,8,14.4,1
207,207,22020,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,34,5,11,0.455,0,1,0.0,4,6,0.667,1,3,4,1,1,0,2,4,14,-1,21.3,1
210,210,22020,1629605,Tacko Fall,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,17,1,2,0.5,0,0,,1,2,0.5,4,4,8,0,0,3,0,2,3,-6,21.6,1
218,218,22020,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,16,2,6,0.333,1,5,0.2,0,0,,0,2,2,1,0,0,1,1,5,-10,7.9,1
238,238,22020,1629684,Grant Williams,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,26,5,8,0.625,2,2,1.0,1,1,1.0,1,5,6,2,0,0,2,1,13,-18,21.2,1
243,243,22020,203953,Jabari Parker,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,27,6,10,0.6,1,3,0.333,5,6,0.833,1,6,7,2,0,0,0,3,18,8,29.4,1
256,256,22020,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,22001073,2021-05-16,BOS @ NYK,L,23,2,10,0.2,2,8,0.25,0,0,,1,5,6,6,0,0,1,2,6,-24,21.2,1
305,305,22020,203095,Evan Fournier,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,24,6,11,0.545,5,8,0.625,1,2,0.5,0,1,1,6,0,0,2,2,18,22,26.2,1
333,333,22020,1629684,Grant Williams,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,19,5,8,0.625,0,1,0.0,1,2,0.5,1,5,6,2,0,1,2,4,11,5,22.2,1
347,347,22020,1629605,Tacko Fall,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,7,0,0,,0,0,,0,0,,0,1,1,1,0,0,2,2,0,1,0.7,1
349,349,22020,1629682,Tremont Waters,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,22,4,8,0.5,3,3,1.0,3,3,1.0,0,0,0,7,0,0,3,1,14,7,21.5,1
357,357,22020,1628400,Semi Ojeleye,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,24,3,6,0.5,0,3,0.0,0,0,,2,5,7,0,1,0,0,1,6,18,17.4,1
361,361,22020,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,26,4,12,0.333,3,7,0.429,0,0,,0,4,4,1,4,0,1,1,11,9,28.3,1
368,368,22020,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,27,8,21,0.381,4,11,0.364,6,6,1.0,2,9,11,2,1,0,2,1,26,22,43.2,1
397,397,22020,203953,Jabari Parker,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,17,3,6,0.5,1,2,0.5,2,3,0.667,0,3,3,2,0,0,1,1,9,-10,14.6,1
402,402,22020,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,31,6,10,0.6,0,2,0.0,0,0,,3,3,6,3,1,4,0,3,12,11,38.7,1
409,409,22020,1629641,Romeo Langford,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,21,3,5,0.6,1,1,1.0,1,2,0.5,0,1,1,2,1,1,0,3,8,-3,18.2,1
431,431,22020,1630174,Aaron Nesmith,1610612738,BOS,Boston Celtics,22001063,2021-05-15,BOS @ MIN,W,22,4,8,0.5,1,4,0.25,0,0,,1,3,4,1,0,0,1,5,9,-2,14.3,1
808,808,22020,1629035,Carsen Edwards,1610612738,BOS,Boston Celtics,22001044,2021-05-12,BOS @ CLE,L,5,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,2,0.0,1
