,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
7,7,22020,1628966,Keita Bates-Diop,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,12,4,6,0.667,0,0,,1,1,1.0,2,3,5,0,0,0,0,0,9,2,15.0,1
21,21,22020,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,30,8,14,0.571,0,0,,1,3,0.333,3,7,10,0,0,3,0,0,17,-7,38.0,1
30,30,22020,1629234,Drew Eubanks,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,9,2,4,0.5,0,0,,0,0,,1,2,3,0,0,0,1,0,4,9,6.6,1
37,37,22020,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,22,4,8,0.5,0,2,0.0,1,2,0.5,1,3,4,4,1,0,1,1,9,-4,21.8,1
91,91,22020,200752,Rudy Gay,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,20,4,9,0.444,2,5,0.4,2,2,1.0,0,6,6,3,1,1,0,0,12,-1,29.7,1
149,149,22020,1630200,Tre Jones,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,18,3,5,0.6,0,1,0.0,3,4,0.75,0,0,0,7,1,0,0,1,9,5,22.5,1
180,180,22020,1630170,Devin Vassell,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,26,2,9,0.222,1,5,0.2,0,0,,0,2,2,2,0,1,2,1,5,7,11.4,1
187,187,22020,201942,DeMar DeRozan,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,25,8,14,0.571,1,1,1.0,6,7,0.857,1,2,3,4,0,0,2,1,23,-4,30.6,1
193,193,22020,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,30,3,10,0.3,0,2,0.0,0,0,,1,6,7,4,1,0,1,0,6,-7,22.4,1
202,202,22020,203476,Gorgui Dieng,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,9,3,5,0.6,1,2,0.5,0,0,,1,2,3,2,0,0,0,1,7,-4,13.6,1
270,270,22020,1629683,Quinndary Weatherspoon,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,12,5,6,0.833,1,1,1.0,0,0,,1,0,1,2,1,0,0,1,11,2,18.2,1
271,271,22020,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,22001078,2021-05-16,SAS vs. PHX,L,27,4,8,0.5,1,5,0.2,0,0,,0,2,2,2,0,0,3,2,9,-8,11.4,1
318,318,22020,1630200,Tre Jones,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,29,3,6,0.5,0,0,,3,4,0.75,0,2,2,5,0,0,1,1,9,-15,17.9,1
321,321,22020,1628966,Keita Bates-Diop,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,29,4,9,0.444,0,0,,0,0,,0,7,7,2,0,0,1,0,8,-10,18.4,1
328,328,22020,1629234,Drew Eubanks,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,23,5,7,0.714,0,0,,5,6,0.833,4,7,11,1,1,0,2,4,15,-18,30.7,1
332,332,22020,1630170,Devin Vassell,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,34,6,15,0.4,0,4,0.0,2,2,1.0,1,6,7,4,1,1,0,5,14,-27,34.4,1
352,352,22020,1629640,Keldon Johnson,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,25,6,11,0.545,1,6,0.167,5,5,1.0,0,2,2,0,0,0,4,0,18,-30,16.4,1
365,365,22020,1629683,Quinndary Weatherspoon,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,28,5,12,0.417,0,2,0.0,3,4,0.75,0,4,4,0,1,0,1,4,13,-6,19.8,1
376,376,22020,203476,Gorgui Dieng,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,25,7,9,0.778,1,2,0.5,3,3,1.0,2,5,7,1,1,1,2,1,18,-19,31.9,1
381,381,22020,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,24,3,10,0.3,2,7,0.286,0,0,,0,0,0,5,0,0,2,1,8,-29,13.5,1
411,411,22020,1629022,Lonnie Walker IV,1610612759,SAS,San Antonio Spurs,22001065,2021-05-15,SAS vs. PHX,L,23,0,9,0.0,0,5,0.0,0,0,,0,1,1,5,1,0,3,1,0,-31,8.7,1
620,620,22020,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,22000458,2021-05-13,SAS @ NYK,L,35,7,18,0.389,0,1,0.0,0,1,0.0,1,8,9,7,1,1,0,2,14,-3,41.3,1
662,662,22020,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,22000458,2021-05-13,SAS @ NYK,L,28,1,5,0.2,1,4,0.25,3,3,1.0,0,0,0,3,0,0,2,1,6,-22,8.5,1
