,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
1,1,22020,1626196,Josh Richardson,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,22,5,14,0.357,1,4,0.25,0,0,,2,3,5,4,0,0,2,1,11,-2,21.0,1
63,63,22020,1626246,Boban Marjanovic,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,4,0,0,,0,0,,3,4,0.75,0,0,0,1,0,0,1,0,3,-1,3.5,1
85,85,22020,1630189,Tyler Bey,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,4,0,2,0.0,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-1,1.4,1
97,97,22020,1627827,Dorian Finney-Smith,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,28,6,9,0.667,3,5,0.6,0,0,,1,3,4,1,0,0,3,1,15,-14,18.3,1
113,113,22020,1629029,Luka Doncic,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,21,6,13,0.462,2,7,0.286,4,5,0.8,0,6,6,6,2,0,4,1,18,-15,36.2,1
146,146,22020,1630182,Josh Green,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,17,4,8,0.5,0,2,0.0,0,1,0.0,1,1,2,1,1,0,0,1,8,2,14.9,1
167,167,22020,1626161,Willie Cauley-Stein,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,9,0,1,0.0,0,0,,0,0,,1,1,2,0,0,1,1,4,0,0,4.4,1
179,179,22020,1629740,Nicolo Melli,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,15,3,6,0.5,2,5,0.4,2,2,1.0,2,3,5,2,1,0,0,0,10,2,22.0,1
191,191,22020,203504,Trey Burke,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,10,1,4,0.25,0,2,0.0,0,0,,0,1,1,1,0,0,0,0,2,1,4.7,1
205,205,22020,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,24,5,7,0.714,2,3,0.667,3,3,1.0,0,0,0,4,0,1,1,1,15,-20,23.0,1
211,211,22020,1628973,Jalen Brunson,1610612742,DAL,Dallas Mavericks,22001071,2021-05-16,DAL @ MIN,L,27,6,12,0.5,2,4,0.5,1,1,1.0,0,0,0,3,1,0,2,2,15,0,20.5,1
