,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
9,9,22020,203200,Justin Holiday,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,30,2,9,0.222,1,6,0.167,2,3,0.667,1,2,3,0,0,0,1,1,7,9,9.6,1
11,11,22020,1629048,Goga Bitadze,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,11,2,5,0.4,0,2,0.0,0,0,,3,1,4,0,0,0,0,2,4,0,8.8,1
79,79,22020,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,40,6,10,0.6,0,2,0.0,0,0,,1,4,5,17,2,1,2,2,12,13,50.5,1
124,124,22020,1627734,Domantas Sabonis,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,39,12,18,0.667,1,2,0.5,0,0,,3,13,16,5,3,0,6,3,25,9,54.7,1
159,159,22020,203926,Doug McDermott,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,32,8,15,0.533,4,8,0.5,0,0,,0,1,1,2,1,1,1,4,20,3,29.2,1
226,226,22020,1629052,Oshae Brissett,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,36,10,16,0.625,5,8,0.625,6,9,0.667,1,9,10,3,0,0,0,3,31,10,47.5,1
230,230,22020,203960,JaKarr Sampson,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,12,0,3,0.0,0,0,,0,0,,1,2,3,0,0,1,1,3,0,2,5.6,1
264,264,22020,1627747,Caris LeVert,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,21,4,8,0.5,1,2,0.5,4,4,1.0,0,1,1,6,2,0,1,1,13,11,28.2,1
266,266,22020,1629103,Kelan Martin,1610612754,IND,Indiana Pacers,22001079,2021-05-16,IND @ TOR,W,18,4,11,0.364,3,7,0.429,2,2,1.0,0,4,4,1,0,0,1,0,13,3,18.3,1
360,360,22020,1627747,Caris LeVert,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,39,11,23,0.478,2,9,0.222,4,4,1.0,1,4,5,12,2,1,7,3,28,0,54.0,1
363,363,22020,1629103,Kelan Martin,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,26,6,9,0.667,3,6,0.5,0,0,,0,3,3,1,3,2,1,3,15,5,34.1,1
380,380,22020,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,31,4,8,0.5,0,0,,0,0,,0,6,6,9,4,1,3,1,8,-3,40.7,1
390,390,22020,203926,Doug McDermott,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,25,6,9,0.667,1,3,0.333,4,5,0.8,1,3,4,1,0,0,0,2,17,-9,23.3,1
393,393,22020,1629048,Goga Bitadze,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,30,3,8,0.375,1,3,0.333,3,6,0.5,2,5,7,1,0,4,1,4,10,2,30.9,1
394,394,22020,203960,JaKarr Sampson,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,20,9,13,0.692,0,1,0.0,2,2,1.0,1,2,3,1,0,0,0,2,20,-8,25.1,1
396,396,22020,1629052,Oshae Brissett,1610612754,IND,Indiana Pacers,22001061,2021-05-15,IND vs. LAL,L,30,2,7,0.286,0,4,0.0,1,2,0.5,2,3,5,2,1,0,0,1,5,-20,17.0,1
