,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
19,19,22020,1630466,Gabriel Deck,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,18,3,4,0.75,0,1,0.0,0,0,,0,1,1,3,0,0,1,1,6,2,10.7,1
33,33,22020,1630177,Theo Maledon,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,13,1,3,0.333,1,3,0.333,0,0,,0,0,0,4,0,0,1,0,3,11,8.0,1
48,48,22020,1630197,Aleksej Pokusevski,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,41,10,19,0.526,6,9,0.667,3,4,0.75,0,8,8,2,0,0,7,1,29,2,34.6,1
107,107,22020,1629676,Isaiah Roby,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,12,5,8,0.625,0,1,0.0,0,0,,0,5,5,0,0,0,0,1,10,8,16.0,1
120,120,22020,1630221,Josh Hall,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,43,11,21,0.524,1,6,0.167,2,6,0.333,1,9,10,2,0,0,3,5,25,9,37.0,1
152,152,22020,1629650,Moses Brown,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,38,12,19,0.632,0,0,,0,0,,8,10,18,3,0,7,0,0,24,0,71.1,1
182,182,22020,1629658,Jaylen Hoard,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,29,2,5,0.4,0,2,0.0,1,2,0.5,1,1,2,3,1,2,2,1,5,-7,18.9,1
232,232,22020,1629718,Charlie Brown Jr.,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,31,2,10,0.2,0,4,0.0,3,4,0.75,2,1,3,2,0,1,1,2,7,-8,15.6,1
268,268,22020,1628396,Tony Bradley,1610612760,OKC,Oklahoma City Thunder,22001074,2021-05-16,OKC vs. LAC,W,14,4,5,0.8,0,0,,0,0,,2,5,7,1,0,2,0,0,8,8,23.9,1
447,447,22020,1629718,Charlie Brown Jr.,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,21,1,2,0.5,0,1,0.0,4,4,1.0,0,4,4,0,0,0,0,5,6,5,10.8,1
462,462,22020,1629658,Jaylen Hoard,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,15,4,5,0.8,0,0,,1,1,1.0,1,4,5,1,1,0,0,1,9,10,19.5,1
473,473,22020,1630197,Aleksej Pokusevski,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,31,3,10,0.3,0,2,0.0,0,0,,0,9,9,1,1,0,4,2,6,-18,17.3,1
486,486,22020,1628396,Tony Bradley,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,18,1,3,0.333,0,0,,2,2,1.0,2,2,4,3,0,0,1,3,4,-12,12.3,1
511,511,22020,1629647,Darius Bazley,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,29,1,13,0.077,0,4,0.0,0,0,,1,3,4,2,1,0,3,1,2,-18,9.8,1
522,522,22020,1629650,Moses Brown,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,20,2,4,0.5,0,0,,1,2,0.5,3,5,8,0,1,0,0,5,5,-15,17.6,1
528,528,22020,1630177,Theo Maledon,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,32,7,16,0.438,2,6,0.333,2,2,1.0,0,3,3,3,2,0,3,0,18,-21,29.1,1
564,564,22020,1629004,Svi Mykhailiuk,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,26,8,14,0.571,3,4,0.75,0,0,,0,1,1,2,0,1,1,1,19,3,25.2,1
586,586,22020,1629676,Isaiah Roby,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,22,3,8,0.375,0,1,0.0,0,0,,1,0,1,0,0,1,1,2,6,-18,9.2,1
599,599,22020,1630466,Gabriel Deck,1610612760,OKC,Oklahoma City Thunder,22001056,2021-05-14,OKC vs. UTA,L,26,6,9,0.667,1,1,1.0,5,5,1.0,2,4,6,1,0,0,2,0,18,4,24.7,1
930,930,22020,1629650,Moses Brown,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11,OKC @ SAC,L,27,3,7,0.429,0,0,,4,8,0.5,6,7,13,0,1,1,3,0,10,-1,28.6,1
938,938,22020,1630466,Gabriel Deck,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11,OKC @ SAC,L,19,4,7,0.571,0,0,,0,0,,1,0,1,1,0,0,0,1,8,-10,10.7,1
964,964,22020,1629026,Kenrich Williams,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11,OKC @ SAC,L,33,8,15,0.533,4,5,0.8,0,0,,0,2,2,4,4,2,1,4,20,-12,45.4,1
975,975,22020,1629004,Svi Mykhailiuk,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11,OKC @ SAC,L,23,7,14,0.5,0,4,0.0,0,0,,0,3,3,3,3,0,1,2,14,6,30.1,1
988,988,22020,1629718,Charlie Brown Jr.,1610612760,OKC,Oklahoma City Thunder,22001040,2021-05-11,OKC @ SAC,L,13,3,4,0.75,1,1,1.0,0,0,,0,1,1,0,0,0,1,2,7,-4,7.2,1
