,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
61,61,22020,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,21,3,9,0.333,2,4,0.5,0,0,,0,2,2,3,0,1,0,3,8,9,17.9,1
75,75,22020,1629653,Devon Dotson,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,21,5,10,0.5,1,5,0.2,0,0,,0,2,2,4,1,0,0,2,11,13,22.4,1
81,81,22020,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,25,6,11,0.545,2,4,0.5,3,4,0.75,0,5,5,1,0,0,2,1,17,-11,22.5,1
82,82,22020,1629632,Coby White,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,31,6,13,0.462,4,9,0.444,3,4,0.75,0,5,5,5,1,1,4,1,19,-9,34.5,1
117,117,22020,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,30,4,8,0.5,0,1,0.0,3,3,1.0,3,4,7,1,1,2,3,2,11,-2,26.9,1
125,125,22020,1626245,Cristiano Felicio,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,18,2,5,0.4,0,1,0.0,1,2,0.5,3,5,8,0,1,0,0,2,5,5,17.6,1
138,138,22020,202066,Garrett Temple,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,29,3,5,0.6,1,2,0.5,0,0,,1,2,3,3,0,0,2,1,7,-7,13.1,1
140,140,22020,201152,Thaddeus Young,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,26,8,15,0.533,0,1,0.0,4,6,0.667,1,6,7,3,0,3,4,2,20,5,37.9,1
173,173,22020,1627853,Ryan Arcidiacono,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,17,5,6,0.833,4,4,1.0,0,0,,0,4,4,2,0,0,1,3,14,15,20.8,1
189,189,22020,1629750,Javonte Green,1610612741,CHI,Chicago Bulls,22001068,2021-05-16,CHI vs. MIL,W,23,3,5,0.6,0,1,0.0,0,0,,0,2,2,1,4,1,0,3,6,12,24.9,1
310,310,22020,1629653,Devon Dotson,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,2,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,6,0.0,1
329,329,22020,202696,Nikola Vucevic,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,30,4,18,0.222,0,8,0.0,2,2,1.0,2,9,11,3,0,1,2,4,10,-11,28.7,1
335,335,22020,1630172,Patrick Williams,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,33,9,14,0.643,3,4,0.75,3,4,0.75,2,3,5,1,2,0,0,1,24,-14,37.5,1
339,339,22020,1629632,Coby White,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,34,1,10,0.1,1,6,0.167,0,0,,2,5,7,6,0,0,3,3,3,-17,17.4,1
346,346,22020,1626245,Cristiano Felicio,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,3,1,1,1.0,0,0,,2,4,0.5,1,3,4,0,1,0,0,0,4,4,11.8,1
348,348,22020,1628374,Lauri Markkanen,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,30,5,10,0.5,4,7,0.571,0,0,,0,2,2,1,1,0,1,0,14,-23,19.9,1
358,358,22020,1629690,Adam Mokoka,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,2,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,6,-1.0,1
366,366,22020,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,16,0,7,0.0,0,3,0.0,0,0,,0,2,2,2,0,0,0,0,0,-12,5.4,1
379,379,22020,201152,Thaddeus Young,1610612741,CHI,Chicago Bulls,22001060,2021-05-15,CHI @ BKN,L,30,9,18,0.5,0,1,0.0,1,3,0.333,8,5,13,4,1,0,0,0,19,-4,43.6,1
