,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
17,17,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,35,6,13,0.462,4,6,0.667,2,2,1.0,0,6,6,7,1,0,7,1,18,-8,31.7,1
70,70,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,20,1,4,0.25,0,2,0.0,2,2,1.0,0,4,4,0,0,1,0,6,4,4,11.8,1
78,78,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,20,4,7,0.571,0,0,,2,2,1.0,2,5,7,3,1,0,0,2,10,4,25.9,1
163,163,22020,1629638,Nickeil Alexander-Walker,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,37,5,15,0.333,2,8,0.25,2,2,1.0,1,3,4,5,1,0,4,0,14,-2,25.3,1
171,171,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,26,4,11,0.364,0,2,0.0,0,3,0.0,1,3,4,3,0,0,2,4,8,-16,15.3,1
260,260,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,26,4,6,0.667,1,2,0.5,3,3,1.0,0,3,3,4,1,0,2,0,12,0,22.6,1
262,262,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,30,8,11,0.727,0,0,,3,5,0.6,4,9,13,1,0,2,2,4,19,-16,40.1,1
294,294,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,22,5,9,0.556,2,4,0.5,1,2,0.5,0,4,4,2,0,2,0,0,13,-12,26.8,1
295,295,22020,1629712,Didi Louzada,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,19,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,3,1,0,-16,-0.3,1
301,301,22020,203263,James Nunnally,1610612740,NOP,New Orleans Pelicans,22001072,2021-05-16,NOP vs. LAL,L,6,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,2,0.2,1
496,496,22020,203263,James Nunnally,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
513,513,22020,1629638,Nickeil Alexander-Walker,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,40,11,24,0.458,4,8,0.5,4,7,0.571,1,4,5,4,3,1,2,3,30,-1,52.0,1
534,534,22020,1629712,Didi Louzada,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,23,2,6,0.333,2,5,0.4,0,0,,1,0,1,2,2,0,0,2,6,-5,16.2,1
539,539,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,16,5,9,0.556,0,0,,1,2,0.5,0,1,1,4,0,1,1,4,11,-2,20.2,1
558,558,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,24,5,9,0.556,0,0,,0,0,,0,9,9,1,0,0,0,1,10,-1,22.3,1
569,569,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,24,7,14,0.5,0,2,0.0,5,8,0.625,5,3,8,0,0,0,0,1,19,-2,28.6,1
570,570,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,31,5,11,0.455,3,7,0.429,1,2,0.5,4,2,6,2,1,1,1,2,14,3,29.2,1
578,578,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,36,7,15,0.467,1,3,0.333,5,6,0.833,1,12,13,3,0,0,2,3,20,-5,38.1,1
597,597,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,17,2,2,1.0,1,1,1.0,0,0,,0,3,3,3,0,0,2,1,5,-6,11.1,1
602,602,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22001059,2021-05-14,NOP @ GSW,L,29,2,9,0.222,0,1,0.0,3,3,1.0,0,5,5,2,0,0,1,6,7,4,15.0,1
802,802,22020,1629638,Nickeil Alexander-Walker,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,35,5,14,0.357,1,5,0.2,2,3,0.667,0,2,2,3,1,0,2,2,13,-25,20.9,1
809,809,22020,1629712,Didi Louzada,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,15,1,5,0.2,0,2,0.0,0,0,,0,1,1,0,0,0,0,2,2,10,3.2,1
814,814,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,30,5,11,0.455,0,3,0.0,2,3,0.667,0,6,6,2,1,0,4,3,12,-8,21.2,1
818,818,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,22,4,8,0.5,1,2,0.5,2,3,0.667,0,3,3,2,0,0,0,2,11,-10,17.6,1
825,825,22020,203263,James Nunnally,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,4,1,3,0.333,1,3,0.333,0,0,,0,1,1,1,0,0,0,0,3,6,5.7,1
847,847,22020,1628411,Wes Iwundu,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,13,2,5,0.4,0,0,,0,0,,2,2,4,0,0,0,0,1,4,-19,8.8,1
856,856,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,26,3,5,0.6,0,0,,6,8,0.75,4,6,10,3,1,0,1,2,12,-1,30.5,1
876,876,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,22,4,10,0.4,0,1,0.0,7,8,0.875,3,3,6,0,1,1,0,1,15,-17,28.2,1
885,885,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,22,3,10,0.3,2,4,0.5,5,6,0.833,1,3,4,2,0,0,1,1,13,-7,19.8,1
915,915,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,26,3,5,0.6,1,3,0.333,0,0,,1,4,5,1,0,1,1,1,7,-8,16.5,1
923,923,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22000154,2021-05-12,NOP @ DAL,L,26,5,11,0.455,1,5,0.2,4,7,0.571,0,2,2,4,1,0,3,3,15,-11,23.4,1
1164,1164,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,29,4,12,0.333,0,2,0.0,3,5,0.6,0,5,5,5,1,1,4,3,11,5,26.5,1
1170,1170,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,24,5,10,0.5,3,3,1.0,0,0,,0,2,2,2,0,0,2,1,13,2,16.4,1
1185,1185,22020,1629638,Nickeil Alexander-Walker,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,24,8,16,0.5,2,7,0.286,0,0,,0,3,3,6,1,0,2,4,18,6,31.6,1
1207,1207,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,31,5,13,0.385,1,2,0.5,1,2,0.5,6,5,11,2,3,1,1,3,12,-5,39.2,1
1208,1208,22020,1628411,Wes Iwundu,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,8,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,1,1.2,1
1211,1211,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,24,6,14,0.429,0,0,,3,6,0.5,4,4,8,4,0,0,2,3,15,-7,28.6,1
1212,1212,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,28,4,10,0.4,0,2,0.0,5,6,0.833,1,6,7,5,1,0,0,1,13,2,31.9,1
1226,1226,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,19,3,7,0.429,0,2,0.0,2,2,1.0,0,0,0,2,2,0,0,1,8,-10,17.0,1
1255,1255,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,34,5,7,0.714,2,2,1.0,0,0,,2,6,8,3,1,2,1,2,12,-13,34.1,1
1273,1273,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22001028,2021-05-10,NOP @ MEM,L,20,3,6,0.5,2,2,1.0,0,0,,1,4,5,0,0,0,0,0,8,-6,14.0,1
1301,1301,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,27,6,12,0.5,1,5,0.2,0,0,,0,1,1,2,0,0,0,4,13,15,17.2,1
1333,1333,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,33,8,17,0.471,3,9,0.333,5,10,0.5,0,4,4,11,2,0,1,0,24,9,50.3,1
1334,1334,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,26,8,11,0.727,0,0,,2,4,0.5,3,5,8,0,1,6,0,0,18,7,48.6,1
1347,1347,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,22,4,8,0.5,0,0,,1,2,0.5,5,11,16,1,2,1,4,1,9,-5,34.7,1
1370,1370,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,30,4,14,0.286,4,11,0.364,0,0,,0,3,3,6,0,0,2,1,12,-2,22.6,1
1393,1393,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,31,7,13,0.538,2,4,0.5,1,4,0.25,3,5,8,0,3,0,2,2,17,12,33.6,1
1399,1399,22020,1628411,Wes Iwundu,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,18,1,4,0.25,0,1,0.0,0,0,,1,0,1,1,1,0,2,2,2,-15,5.7,1
1403,1403,22020,1629638,Nickeil Alexander-Walker,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,21,5,11,0.455,2,4,0.5,1,2,0.5,1,3,4,3,1,0,2,2,13,4,23.3,1
1430,1430,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,15,1,3,0.333,0,1,0.0,0,0,,0,0,0,2,0,0,1,3,2,-7,4.0,1
1435,1435,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22001020,2021-05-09,NOP @ CHA,W,17,1,3,0.333,0,2,0.0,0,0,,3,3,6,0,1,2,2,5,2,-8,16.2,1
1601,1601,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,27,2,10,0.2,0,5,0.0,0,0,,0,5,5,5,1,1,0,0,4,-2,23.5,1
1616,1616,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,24,8,16,0.5,0,1,0.0,3,4,0.75,6,2,8,3,1,3,1,4,19,5,44.1,1
1641,1641,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,34,6,18,0.333,4,13,0.308,2,4,0.5,2,5,7,3,2,0,5,2,18,-5,31.9,1
1686,1686,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,40,7,20,0.35,1,7,0.143,3,4,0.75,0,5,5,4,2,0,2,0,18,-10,34.0,1
1692,1692,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,21,3,7,0.429,3,5,0.6,3,4,0.75,2,3,5,0,2,0,0,5,12,13,24.0,1
1721,1721,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,26,5,8,0.625,0,1,0.0,0,0,,0,4,4,1,0,2,1,3,10,-15,21.3,1
1735,1735,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,24,5,10,0.5,0,0,,1,2,0.5,4,5,9,5,2,0,1,3,11,-7,34.3,1
1762,1762,22020,1628411,Wes Iwundu,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,22,0,1,0.0,0,0,,2,2,1.0,0,5,5,1,0,0,0,0,2,0,9.5,1
1789,1789,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22001003,2021-05-07,NOP @ PHI,L,21,5,11,0.455,1,4,0.25,2,2,1.0,2,2,4,4,2,0,0,4,13,11,29.8,1
2175,2175,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,34,5,11,0.455,2,5,0.4,2,2,1.0,2,3,5,4,0,0,1,1,14,11,25.0,1
2200,2200,22020,1629627,Zion Williamson,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,37,8,17,0.471,0,0,,7,8,0.875,6,6,12,7,4,0,6,1,23,15,53.9,1
2202,2202,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,34,11,23,0.478,7,13,0.538,4,4,1.0,0,6,6,4,1,0,3,0,33,12,46.2,1
2233,2233,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,23,2,5,0.4,0,2,0.0,2,4,0.5,1,4,5,2,1,1,1,2,6,6,20.0,1
2235,2235,22020,203500,Steven Adams,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,24,0,3,0.0,0,0,,1,2,0.5,1,7,8,2,0,1,0,0,1,5,16.6,1
2241,2241,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,23,4,9,0.444,0,2,0.0,2,2,1.0,2,5,7,2,1,0,1,2,10,-8,23.4,1
2258,2258,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,7,0,5,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,0,-2,0.0,1
2269,2269,22020,203263,James Nunnally,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,9,0,2,0.0,0,2,0.0,0,0,,0,2,2,2,0,0,0,1,0,-7,5.4,1
2283,2283,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,24,4,7,0.571,0,0,,0,0,,2,7,9,0,1,1,0,0,8,-3,24.8,1
2305,2305,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,22000987,2021-05-04,NOP vs. GSW,W,25,5,15,0.333,3,5,0.6,0,0,,0,3,3,5,2,0,0,1,13,-4,30.1,1
2333,2333,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,27,4,6,0.667,2,4,0.5,2,2,1.0,0,6,6,1,1,0,1,0,12,-14,22.7,1
2343,2343,22020,203263,James Nunnally,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,2,0,0,,0,0,,1,2,0.5,1,0,1,0,0,0,0,0,1,4,2.2,1
2354,2354,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,35,5,11,0.455,1,4,0.25,8,8,1.0,0,2,2,4,0,0,2,1,19,-16,25.4,1
2378,2378,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,16,3,10,0.3,0,3,0.0,0,0,,2,3,5,0,0,0,1,4,6,-16,11.0,1
2384,2384,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,25,4,5,0.8,0,0,,2,2,1.0,0,7,7,1,0,1,0,0,10,-17,22.9,1
2388,2388,22020,1629627,Zion Williamson,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,37,12,24,0.5,0,2,0.0,8,11,0.727,4,4,8,1,0,2,4,0,32,-1,45.1,1
2395,2395,22020,1628411,Wes Iwundu,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,2,0,2,0.0,0,0,,0,0,,1,0,1,1,0,0,0,0,0,4,2.7,1
2404,2404,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,38,3,18,0.167,1,9,0.111,0,0,,1,6,7,8,2,0,4,2,7,-8,29.4,1
2433,2433,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,7,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
2448,2448,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,33,4,7,0.571,1,2,0.5,2,3,0.667,1,4,5,4,1,1,1,0,11,-8,28.0,1
2466,2466,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,14,4,4,1.0,0,0,,1,2,0.5,2,2,4,0,1,0,3,1,9,-5,13.8,1
2474,2474,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22000977,2021-05-03,NOP vs. GSW,L,2,0,2,0.0,0,1,0.0,1,2,0.5,1,0,1,0,1,0,0,0,1,4,5.2,1
2662,2662,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,21,2,5,0.4,0,1,0.0,1,2,0.5,1,1,2,0,1,1,0,4,5,-4,13.4,1
2670,2670,22020,1629627,Zion Williamson,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,42,14,17,0.824,0,0,,9,15,0.6,3,6,9,8,1,1,7,1,37,14,58.8,1
2691,2691,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,35,6,10,0.6,2,6,0.333,2,4,0.5,0,3,3,3,0,1,2,1,16,4,25.1,1
2722,2722,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,15,2,6,0.333,2,3,0.667,0,0,,0,4,4,4,1,1,1,0,6,2,21.8,1
2727,2727,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,17,1,3,0.333,0,2,0.0,2,2,1.0,0,2,2,4,0,0,0,3,4,-2,12.4,1
2768,2768,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-9,-1.0,1
2769,2769,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,25,4,6,0.667,0,0,,5,5,1.0,3,3,6,1,0,1,1,1,13,-11,23.7,1
2793,2793,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,40,10,21,0.476,8,17,0.471,5,6,0.833,0,11,11,8,3,0,5,1,33,3,62.2,1
2832,2832,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,27,4,7,0.571,0,0,,4,4,1.0,6,6,12,0,1,0,0,5,12,16,29.4,1
2842,2842,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,22000962,2021-05-01,NOP @ MIN,W,40,4,17,0.235,2,7,0.286,4,8,0.5,1,2,3,6,1,0,4,3,14,7,25.6,1
3043,3043,22020,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,31,10,20,0.5,1,5,0.2,3,4,0.75,1,5,6,3,1,0,2,3,24,8,36.7,1
3054,3054,22020,1629627,Zion Williamson,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,34,12,24,0.5,0,1,0.0,3,4,0.75,6,2,8,6,1,0,0,0,27,19,48.6,1
3056,3056,22020,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,21,5,11,0.455,2,5,0.4,0,1,0.0,1,2,3,1,2,0,1,3,12,7,22.1,1
3064,3064,22020,1629117,Wenyen Gabriel,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,4,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,1,0,-3,4.4,1
3071,3071,22020,1628366,Lonzo Ball,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,32,3,12,0.25,0,8,0.0,0,0,,2,8,10,6,3,1,1,3,6,6,38.0,1
3083,3083,22020,1626195,Willy Hernangomez,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,29,5,8,0.625,0,1,0.0,3,4,0.75,3,7,10,1,2,1,3,4,13,7,32.5,1
3087,3087,22020,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,30,3,8,0.375,0,4,0.0,1,2,0.5,0,3,3,4,0,1,0,0,7,11,19.6,1
3111,3111,22020,1630184,Kira Lewis Jr.,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,18,2,6,0.333,0,2,0.0,0,0,,0,0,0,2,1,0,1,1,4,7,9.0,1
3116,3116,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,19,3,5,0.6,0,0,,2,2,1.0,2,5,7,0,0,2,1,3,8,7,21.4,1
3118,3118,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000947,2021-04-29,NOP @ OKC,W,23,2,7,0.286,2,3,0.667,2,2,1.0,0,7,7,3,1,0,2,4,8,1,21.9,1
3170,3170,22020,1629637,Jaxson Hayes,1610612740,NOP,New Orleans Pelicans,22000940,2021-04-28,NOP @ DEN,L,14,3,3,1.0,0,0,,4,4,1.0,0,3,3,0,1,0,0,1,10,-5,16.6,1
3219,3219,22020,1630230,Naji Marshall,1610612740,NOP,New Orleans Pelicans,22000940,2021-04-28,NOP @ DEN,L,18,2,5,0.4,1,3,0.333,2,2,1.0,0,5,5,2,1,1,3,1,7,-2,19.0,1
