,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
44,44,22020,1630219,Skylar Mays,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,27,7,11,0.636,2,5,0.4,0,0,,0,4,4,7,0,2,1,0,16,17,36.3,1
116,116,22020,1630233,Nathan Knight,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,26,6,9,0.667,1,3,0.333,0,2,0.0,3,7,10,0,0,2,0,1,13,14,31.0,1
123,123,22020,203524,Solomon Hill,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,36,2,7,0.286,2,6,0.333,0,0,,1,4,5,4,2,0,1,2,6,30,23.0,1
131,131,22020,101150,Lou Williams,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,17,4,6,0.667,0,0,,3,3,1.0,0,2,2,6,0,0,4,1,11,12,18.4,1
157,157,22020,1628981,Bruno Fernando,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,21,4,10,0.4,0,0,,2,2,1.0,1,8,9,1,2,0,0,1,10,10,28.3,1
161,161,22020,1630168,Onyeka Okongwu,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,33,10,13,0.769,0,0,,1,3,0.333,6,9,15,3,2,2,1,2,21,17,54.5,1
250,250,22020,1629631,De'Andre Hunter,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,24,4,11,0.364,0,3,0.0,6,8,0.75,0,2,2,1,0,1,2,5,14,8,18.9,1
252,252,22020,1629027,Trae Young,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,16,3,9,0.333,1,3,0.333,3,4,0.75,0,3,3,9,2,0,2,0,10,13,31.1,1
293,293,22020,203503,Tony Snell,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,24,4,7,0.571,0,0,,0,0,,0,2,2,1,2,0,2,3,8,11,15.9,1
298,298,22020,1628381,John Collins,1610612737,ATL,Atlanta Hawks,22001066,2021-05-16,ATL vs. HOU,W,16,5,7,0.714,1,1,1.0,4,4,1.0,0,4,4,0,0,1,0,1,15,13,22.8,1
