,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
29,29,22020,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,27,11,22,0.5,2,5,0.4,1,2,0.5,1,0,1,6,3,0,2,0,25,-2,42.2,1
77,77,22020,1628398,Kyle Kuzma,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,27,3,5,0.6,0,0,,2,2,1.0,0,6,6,3,0,0,0,0,8,7,19.7,1
80,80,22020,201162,Jared Dudley,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,4,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,0,0,0,0,-1,2.4,1
83,83,22020,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,27,4,8,0.5,2,6,0.333,0,0,,0,1,1,6,1,0,0,3,10,17,23.2,1
98,98,22020,203083,Andre Drummond,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,21,6,11,0.545,0,0,,1,3,0.333,5,8,13,0,2,2,2,5,13,-1,38.6,1
133,133,22020,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,30,5,12,0.417,0,3,0.0,4,6,0.667,0,5,5,1,1,0,1,0,14,12,23.5,1
175,175,22020,1627936,Alex Caruso,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,19,4,8,0.5,1,4,0.25,0,0,,1,2,3,5,0,1,1,2,9,13,22.1,1
221,221,22020,203471,Dennis Schroder,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,29,5,11,0.455,2,6,0.333,0,0,,0,3,3,4,2,0,0,3,12,-1,27.6,1
225,225,22020,202083,Wesley Matthews,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,11,3,6,0.5,2,5,0.4,0,0,,0,0,0,0,2,0,1,0,8,1,13.0,1
242,242,22020,201188,Marc Gasol,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,27,1,4,0.25,1,3,0.333,0,0,,1,6,7,4,1,2,1,2,3,13,25.4,1
269,269,22020,203463,Ben McLemore,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,1
296,296,22020,1629659,Talen Horton-Tucker,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,14,2,6,0.333,1,2,0.5,1,2,0.5,0,1,1,1,2,0,1,1,6,0,13.7,1
297,297,22020,1628035,Alfonzo McKinnie,1610612747,LAL,Los Angeles Lakers,22001072,2021-05-16,LAL @ NOP,W,1,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1,2.0,1
322,322,22020,1629659,Talen Horton-Tucker,1610612747,LAL,Los Angeles Lakers,22001061,2021-05-15,LAL @ IND,W,25,3,5,0.6,2,2,1.0,3,4,0.75,0,1,1,2,0,1,0,2,11,6,18.2,1
336,336,22020,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,22001061,2021-05-15,LAL @ IND,W,30,5,8,0.625,3,6,0.5,0,0,,0,0,0,2,2,0,0,3,13,15,22.0,1
343,343,22020,1628398,Kyle Kuzma,1610612747,LAL,Los Angeles Lakers,22001061,2021-05-15,LAL @ IND,W,22,2,4,0.5,1,2,0.5,1,2,0.5,0,1,1,1,0,0,2,0,6,-4,6.7,1
344,344,22020,2544,LeBron James,1610612747,LAL,Los Angeles Lakers,22001061,2021-05-15,LAL @ IND,W,28,11,22,0.5,1,4,0.25,1,2,0.5,3,4,7,8,0,0,4,2,24,7,40.4,1
