,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
16,16,22020,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,31,6,12,0.5,1,4,0.25,10,11,0.909,2,7,9,5,2,0,1,6,23,14,46.3,1
53,53,22020,1627823,Juancho Hernangomez,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,11,1,2,0.5,0,1,0.0,0,0,,0,1,1,2,0,0,1,3,2,7,5.2,1
73,73,22020,1629162,Jordan McLaughlin,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,11,3,3,1.0,1,1,1.0,0,0,,0,0,0,3,1,0,0,1,7,-2,14.5,1
89,89,22020,201937,Ricky Rubio,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,20,1,3,0.333,0,2,0.0,0,0,,0,3,3,7,0,0,1,1,2,8,15.1,1
126,126,22020,1629020,Jarred Vanderbilt,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,24,3,6,0.5,0,1,0.0,1,2,0.5,5,7,12,1,3,0,0,1,7,9,31.9,1
141,141,22020,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,21,2,4,0.5,1,3,0.333,1,2,0.5,1,1,2,1,2,1,1,2,6,1,17.9,1
153,153,22020,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,17,7,7,1.0,3,3,1.0,0,0,,1,4,5,0,0,0,0,3,17,1,23.0,1
200,200,22020,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,38,10,21,0.476,5,9,0.556,5,5,1.0,0,0,0,4,0,2,1,1,30,9,41.0,1
206,206,22020,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,32,8,13,0.615,3,7,0.429,0,0,,2,1,3,2,0,1,2,4,19,15,26.6,1
263,263,22020,1626156,D'Angelo Russell,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16,MIN vs. DAL,W,36,8,19,0.421,3,9,0.333,4,5,0.8,0,3,3,10,3,0,2,0,23,13,48.6,1
304,304,22020,1630162,Anthony Edwards,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,34,8,18,0.444,1,9,0.111,6,6,1.0,0,4,4,6,3,0,2,1,23,-12,43.8,1
306,306,22020,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,13,1,2,0.5,1,1,1.0,3,6,0.5,1,3,4,0,0,1,1,1,6,-6,12.8,1
308,308,22020,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,22,1,2,0.5,0,1,0.0,0,0,,1,2,3,1,0,1,1,4,2,-12,9.1,1
319,319,22020,1626156,D'Angelo Russell,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,25,3,10,0.3,0,5,0.0,5,6,0.833,1,0,1,6,1,2,3,1,11,-10,27.2,1
331,331,22020,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,27,9,19,0.474,0,5,0.0,6,7,0.857,6,8,14,2,0,0,3,3,24,-10,40.8,1
341,341,22020,1629675,Naz Reid,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,20,5,13,0.385,0,1,0.0,2,5,0.4,5,0,5,2,1,3,1,3,12,0,32.0,1
382,382,22020,1629020,Jarred Vanderbilt,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,16,3,4,0.75,0,0,,1,2,0.5,4,2,6,0,1,0,0,2,7,-11,17.2,1
401,401,22020,1627774,Jake Layman,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,15,2,5,0.4,1,3,0.333,0,0,,0,2,2,0,0,0,0,1,5,5,7.4,1
414,414,22020,1629669,Jaylen Nowell,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,11,2,5,0.4,1,4,0.25,2,2,1.0,1,1,2,1,1,0,0,0,7,1,13.9,1
422,422,22020,1627823,Juancho Hernangomez,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,21,1,6,0.167,1,4,0.25,0,0,,0,4,4,0,0,0,1,2,3,-5,6.8,1
433,433,22020,201937,Ricky Rubio,1610612750,MIN,Minnesota Timberwolves,22001063,2021-05-15,MIN vs. BOS,L,23,2,6,0.333,0,2,0.0,0,0,,0,4,4,3,1,0,0,0,4,-13,16.3,1
