,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
7,7,22022,1630544,Tre Mann,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,47,9,16,0.563,1,4,0.25,5,5,1.0,1,11,12,12,2,0,5,2,24,13,57.4,1
8,8,22022,1630846,Olivier Sarr,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,42,10,15,0.667,0,2,0.0,2,4,0.5,2,13,15,1,1,0,1,6,22,14,43.5,1
9,9,22022,1631172,Ousmane Dieng,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,45,8,15,0.533,2,8,0.25,4,5,0.8,1,7,8,9,1,1,4,2,22,11,47.1,1
84,84,22022,1630215,Jared Butler,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,46,10,21,0.476,5,9,0.556,0,0,,1,2,3,4,1,0,3,0,25,16,34.6,1
85,85,22022,1630526,Jeremiah Robinson-Earl,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,40,3,13,0.231,2,6,0.333,2,2,1.0,1,7,8,3,0,0,0,6,10,13,24.1,1
110,110,22022,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,8,3,4,0.75,0,1,0.0,0,0,,2,0,2,0,0,0,1,0,6,1,7.4,1
111,111,22022,1630322,Lindy Waters III,1610612760,OKC,Oklahoma City Thunder,22201226,2023-04-09,OKC vs. MEM,W,12,2,6,0.333,2,6,0.333,0,0,,0,1,1,1,0,1,0,1,6,7,11.7,1
613,613,22022,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,22201200,2023-04-06,OKC @ UTA,W,28,4,10,0.4,1,4,0.25,0,0,,0,1,1,5,0,0,2,3,9,11,15.7,1
614,614,22022,1630598,Aaron Wiggins,1610612760,OKC,Oklahoma City Thunder,22201200,2023-04-06,OKC @ UTA,W,28,5,9,0.556,1,4,0.25,4,4,1.0,0,4,4,3,3,0,0,2,15,19,33.3,1
615,615,22022,1630581,Josh Giddey,1610612760,OKC,Oklahoma City Thunder,22201200,2023-04-06,OKC @ UTA,W,36,6,14,0.429,2,5,0.4,3,4,0.75,1,7,8,8,3,0,4,3,17,14,43.6,1
