,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
20,20,22017,2548,Dwyane Wade,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,17,5,12,0.417,0,1,0.0,1,2,0.5,0,0,0,2,2,0,1,0,11,-5,19.0,1
44,44,22017,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,28,4,10,0.4,1,3,0.333,2,2,1.0,2,6,8,5,1,1,3,3,11,10,31.1,1
45,45,22017,204020,Tyler Johnson,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,29,4,12,0.333,1,4,0.25,2,2,1.0,1,6,7,2,0,1,1,1,11,0,24.4,1
70,70,22017,1626159,Justise Winslow,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,37,5,12,0.417,0,1,0.0,1,6,0.167,0,8,8,4,1,0,2,3,11,13,27.6,1
79,79,22017,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,18,4,4,1.0,0,0,,2,2,1.0,2,2,4,1,0,1,0,1,10,16,19.3,1
130,130,22017,201961,Wayne Ellington,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,35,12,16,0.75,8,12,0.667,0,0,,1,2,3,0,1,1,0,3,32,18,41.6,1
151,151,22017,201949,James Johnson,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,26,4,11,0.364,0,2,0.0,3,4,0.75,2,4,6,4,1,1,2,2,11,-4,28.2,1
214,214,22017,1626196,Josh Richardson,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,35,2,11,0.182,0,1,0.0,2,2,1.0,2,4,6,5,2,0,0,1,6,-3,26.7,1
242,242,22017,203585,Rodney McGruder,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,18,1,2,0.5,1,2,0.5,0,0,,2,0,2,1,0,0,0,2,3,-5,6.9,1
243,243,22017,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,21701221,2018-04-11,MIA vs. TOR,W,22,5,16,0.313,0,0,,0,0,,7,5,12,2,0,2,0,2,10,-5,33.4,1
401,401,22017,204020,Tyler Johnson,1610612748,MIA,Miami Heat,21701206,2018-04-09,MIA vs. OKC,L,32,5,10,0.5,2,4,0.5,0,0,,0,4,4,4,3,0,2,1,12,-1,29.8,1
403,403,22017,1627884,Derrick Jones Jr.,1610612748,MIA,Miami Heat,21701206,2018-04-09,MIA vs. OKC,L,1,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
422,422,22017,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,21701206,2018-04-09,MIA vs. OKC,L,13,1,3,0.333,0,0,,4,4,1.0,1,3,4,0,0,0,0,1,6,0,10.8,1
431,431,22017,201609,Goran Dragic,1610612748,MIA,Miami Heat,21701206,2018-04-09,MIA vs. OKC,L,30,2,10,0.2,0,3,0.0,0,0,,0,2,2,7,0,0,2,1,4,-3,14.9,1
