,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
15,15,22017,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,22,1,6,0.167,0,0,,2,2,1.0,2,4,6,7,0,2,4,2,4,15,23.7,1
19,19,22017,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,8,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,3,0,1,1.5,1
26,26,22017,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,28,7,11,0.636,2,2,1.0,0,0,,1,5,6,7,4,0,0,1,16,15,45.7,1
49,49,22017,1628365,Markelle Fultz,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,25,6,13,0.462,0,0,,1,2,0.5,2,8,10,10,2,1,2,0,13,18,47.0,1
57,57,22017,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,27,8,11,0.727,0,0,,3,4,0.75,4,3,7,0,1,2,0,2,19,15,36.4,1
106,106,22017,203496,Robert Covington,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,17,2,5,0.4,1,4,0.25,0,0,,0,3,3,2,3,1,1,3,5,17,22.6,1
117,117,22017,201158,Marco Belinelli,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,20,4,11,0.364,3,9,0.333,2,2,1.0,0,3,3,5,2,0,1,1,13,24,29.1,1
119,119,22017,203967,Dario Saric,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,28,10,19,0.526,3,7,0.429,1,3,0.333,2,3,5,1,0,0,1,0,24,27,30.5,1
173,173,22017,101161,Amir Johnson,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,15,4,5,0.8,0,0,,0,0,,3,5,8,1,1,0,0,2,8,15,22.1,1
174,174,22017,101141,Ersan Ilyasova,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,18,1,5,0.2,1,1,1.0,0,0,,0,3,3,0,1,0,1,2,3,12,8.6,1
177,177,22017,1626147,Justin Anderson,1610612755,PHI,Philadelphia 76ers,21701223,2018-04-11,PHI vs. MIL,W,32,9,17,0.529,5,12,0.417,2,2,1.0,3,3,6,1,1,1,2,1,25,16,37.7,1
269,269,22017,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,19,0,3,0.0,0,0,,0,0,,1,1,2,3,0,1,1,1,0,7,8.9,1
276,276,22017,101161,Amir Johnson,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,25,7,9,0.778,1,3,0.333,0,0,,3,5,8,5,1,0,0,4,15,8,35.1,1
282,282,22017,201158,Marco Belinelli,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,32,6,15,0.4,5,12,0.417,3,4,0.75,0,4,4,0,1,1,1,3,20,11,29.8,1
286,286,22017,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,29,5,9,0.556,0,0,,4,8,0.5,1,9,10,6,2,1,6,6,14,-4,38.0,1
312,312,22017,200755,JJ Redick,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,33,9,17,0.529,6,9,0.667,4,5,0.8,0,4,4,5,0,0,2,1,28,0,38.3,1
324,324,22017,101141,Ersan Ilyasova,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,31,8,16,0.5,4,8,0.5,6,8,0.75,1,7,8,2,1,2,2,1,26,5,45.6,1
348,348,22017,1628365,Markelle Fultz,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,19,2,6,0.333,0,0,,0,2,0.0,2,3,5,3,1,0,1,1,4,12,16.5,1
359,359,22017,203496,Robert Covington,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,36,2,7,0.286,1,5,0.2,1,2,0.5,1,7,8,4,1,3,3,0,6,8,30.6,1
382,382,22017,203967,Dario Saric,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,1
389,389,22017,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21701214,2018-04-10,PHI @ ATL,W,14,4,5,0.8,0,0,,0,1,0.0,2,3,5,1,0,0,2,4,8,-7,13.5,1
598,598,22017,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,2,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,1
606,606,22017,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,21,4,5,0.8,0,0,,0,0,,0,5,5,1,1,0,0,1,8,-3,18.5,1
612,612,22017,203967,Dario Saric,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,27,4,10,0.4,1,5,0.2,0,0,,1,4,5,5,0,0,0,3,9,15,22.5,1
642,642,22017,201158,Marco Belinelli,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,27,7,15,0.467,0,3,0.0,1,1,1.0,1,3,4,2,1,1,3,2,15,9,25.8,1
653,653,22017,200755,JJ Redick,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,31,6,14,0.429,2,6,0.333,4,4,1.0,0,2,2,4,0,0,0,0,18,8,26.4,1
654,654,22017,203496,Robert Covington,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,34,5,9,0.556,3,6,0.5,2,2,1.0,0,10,10,3,2,2,1,1,15,23,42.5,1
676,676,22017,1626147,Justin Anderson,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,2,1,2,0.5,1,2,0.5,0,0,,1,0,1,0,0,0,0,0,3,-6,4.2,1
683,683,22017,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6,0.0,1
711,711,22017,101141,Ersan Ilyasova,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,24,5,10,0.5,1,4,0.25,0,0,,3,9,12,3,0,0,1,2,11,1,28.9,1
719,719,22017,1628365,Markelle Fultz,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,21,4,11,0.364,0,0,,0,0,,0,2,2,3,1,0,2,4,8,-4,15.9,1
728,728,22017,101161,Amir Johnson,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,17,3,3,1.0,0,0,,0,1,0.0,1,3,4,2,0,0,0,3,6,14,13.8,1
734,734,22017,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,21701198,2018-04-08,PHI vs. DAL,W,31,7,10,0.7,0,0,,2,6,0.333,2,5,7,9,4,1,3,3,16,15,49.9,1
859,859,22017,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,36,12,17,0.706,0,0,,3,5,0.6,3,12,15,13,4,1,3,4,27,-3,76.5,1
885,885,22017,1628365,Markelle Fultz,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,12,5,8,0.625,0,0,,0,0,,0,2,2,4,2,0,2,1,10,5,22.4,1
940,940,22017,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,5,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,2,1.5,1
944,944,22017,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,15,3,4,0.75,0,0,,0,0,,0,2,2,2,0,1,1,1,6,2,13.4,1
946,946,22017,201158,Marco Belinelli,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,30,7,15,0.467,6,12,0.5,3,3,1.0,0,2,2,2,0,1,2,3,23,2,29.4,1
948,948,22017,203967,Dario Saric,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,25,1,9,0.111,1,6,0.167,0,0,,1,2,3,3,0,0,1,1,3,5,10.1,1
1022,1022,22017,200755,JJ Redick,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,32,9,19,0.474,4,11,0.364,6,7,0.857,0,2,2,1,0,0,1,2,28,-10,30.9,1
1034,1034,22017,101161,Amir Johnson,1610612755,PHI,Philadelphia 76ers,21701183,2018-04-06,PHI vs. CLE,W,19,3,8,0.375,0,0,,1,1,1.0,2,1,3,4,1,0,1,2,7,-1,18.6,1
