,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
29,29,22017,202334,Ed Davis,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,17,2,4,0.5,0,0,,0,0,,2,6,8,0,0,1,2,2,4,7,14.6,1
59,59,22017,203994,Jusuf Nurkic,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,30,6,16,0.375,0,0,,1,5,0.2,1,8,9,3,1,4,3,3,13,3,40.3,1
80,80,22017,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,37,13,25,0.52,4,10,0.4,6,6,1.0,0,1,1,10,1,0,0,0,36,10,55.2,1
94,94,22017,1627774,Jake Layman,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,0.0,1
118,118,22017,1626192,Pat Connaughton,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,16,2,3,0.667,1,2,0.5,0,0,,0,1,1,1,0,0,0,3,5,3,7.7,1
159,159,22017,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,35,8,18,0.444,2,4,0.5,1,2,0.5,1,3,4,3,1,0,1,3,19,4,30.3,1
165,165,22017,1628403,Caleb Swanigan,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1,1.2,1
185,185,22017,1628380,Zach Collins,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,18,1,3,0.333,0,1,0.0,0,0,,0,4,4,1,1,1,1,2,2,6,13.3,1
194,194,22017,1627735,Wade Baldwin IV,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,13,2,3,0.667,0,0,,1,1,1.0,1,1,2,0,0,1,0,3,5,5,10.4,1
198,198,22017,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,28,2,6,0.333,0,2,0.0,0,0,,0,4,4,1,4,1,2,4,4,3,23.3,1
203,203,22017,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,30,2,4,0.5,1,2,0.5,0,0,,1,8,9,0,1,1,1,1,5,3,20.8,1
229,229,22017,203894,Shabazz Napier,1610612757,POR,Portland Trail Blazers,21701229,2018-04-11,POR vs. UTA,W,14,3,7,0.429,1,3,0.333,2,2,1.0,1,2,3,0,0,0,0,1,9,3,12.6,1
395,395,22017,1628380,Zach Collins,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09,POR @ DEN,L,13,1,4,0.25,1,3,0.333,0,0,,0,2,2,0,0,0,1,3,3,1,4.4,2
436,436,22017,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09,POR @ DEN,L,38,5,18,0.278,2,5,0.4,4,4,1.0,4,3,7,3,2,0,2,2,16,-12,32.9,2
484,484,22017,203086,Meyers Leonard,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09,POR @ DEN,L,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,2
485,485,22017,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09,POR @ DEN,L,38,2,9,0.222,0,4,0.0,0,0,,1,3,4,1,1,1,2,5,4,-7,14.3,2
507,507,22017,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,21701211,2018-04-09,POR @ DEN,L,34,3,13,0.231,1,8,0.125,0,0,,3,7,10,2,2,1,3,4,7,-2,28.0,2
