,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
5,5,22017,201145,Jeff Green,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,11,1,3,0.333,0,1,0.0,0,0,,1,1,2,1,0,1,0,0,2,5,8.9,1
10,10,22017,203903,Jordan Clarkson,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,6,1,5,0.2,0,0,,0,0,,0,1,1,1,0,0,0,0,2,-11,4.7,1
14,14,22017,204066,John Holland,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,37,6,19,0.316,4,10,0.4,5,7,0.714,2,3,5,1,1,0,3,1,21,-17,28.5,1
31,31,22017,1627790,Ante Zizic,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,27,7,9,0.778,0,0,,6,9,0.667,2,5,7,0,1,0,1,3,20,-5,30.4,1
34,34,22017,1626224,Cedi Osman,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,39,7,18,0.389,2,8,0.25,2,5,0.4,2,5,7,6,0,0,3,4,18,1,32.4,1
61,61,22017,101181,Jose Calderon,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,6,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-10,1.2,1
86,86,22017,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,11,4,9,0.444,0,2,0.0,2,3,0.667,1,4,5,2,1,0,3,0,10,5,19.0,1
89,89,22017,201588,George Hill,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,9,2,3,0.667,0,0,,0,0,,0,1,1,0,2,1,1,1,4,5,13.2,1
97,97,22017,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,6,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,1,0,0,-10,0.2,1
100,100,22017,1628506,London Perrantes,1610612739,CLE,Cleveland Cavaliers,21701220,2018-04-11,CLE vs. NYK,L,33,1,7,0.143,0,1,0.0,2,2,1.0,1,1,2,0,2,1,0,2,4,-7,15.4,1
