,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
13,13,22017,1626209,Mario Hezonja,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,32,3,9,0.333,3,5,0.6,6,7,0.857,1,7,8,6,2,0,5,3,15,15,34.6,1
22,22,22017,202714,Shelvin Mack,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,20,1,7,0.143,0,2,0.0,1,1,1.0,0,1,1,2,1,0,1,1,3,2,9.2,1
43,43,22017,201571,D.J. Augustin,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,12,3,3,1.0,1,1,1.0,0,0,,0,0,0,1,0,0,0,0,7,3,8.5,1
55,55,22017,203082,Terrence Ross,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,14,3,9,0.333,1,5,0.2,1,1,1.0,0,3,3,1,0,2,2,1,8,-11,17.1,1
56,56,22017,203920,Khem Birch,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,33,3,3,1.0,0,0,,7,10,0.7,3,6,9,1,0,2,2,2,13,2,29.3,1
73,73,22017,201578,Marreese Speights,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,3,0,1,0.0,0,1,0.0,0,0,,0,1,1,0,1,0,2,2,0,-2,2.2,1
76,76,22017,202687,Bismack Biyombo,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,12,3,4,0.75,0,0,,0,0,,1,2,3,1,1,1,0,3,6,4,17.1,1
108,108,22017,201167,Arron Afflalo,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,17,5,7,0.714,2,4,0.5,0,0,,0,0,0,1,0,0,0,2,12,4,13.5,1
140,140,22017,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,12,4,9,0.444,3,5,0.6,0,0,,0,3,3,0,0,1,1,1,11,3,16.6,1
152,152,22017,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,12,1,5,0.2,0,1,0.0,0,0,,1,3,4,3,1,0,0,0,2,3,14.3,1
172,172,22017,1628411,Wes Iwundu,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,25,1,2,0.5,1,2,0.5,2,2,1.0,0,0,0,2,0,1,0,6,5,16,11.0,1
190,190,22017,1628681,Rodney Purvis,1610612753,ORL,Orlando Magic,21701222,2018-04-11,ORL vs. WAS,W,25,5,13,0.385,2,6,0.333,4,4,1.0,0,5,5,1,0,0,2,3,16,11,21.5,1
