,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
3,3,22017,204060,Joe Ingles,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,28,2,7,0.286,1,2,0.5,0,0,,1,3,4,1,0,0,3,1,5,-3,8.3,1
8,8,22017,203526,Raul Neto,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,11,0,1,0.0,0,1,0.0,0,2,0.0,0,1,1,2,1,0,0,0,0,8,7.2,1
67,67,22017,202327,Ekpe Udoh,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,3,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,2,2,3,3.2,1
107,107,22017,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,34,6,23,0.261,1,8,0.125,4,6,0.667,1,5,6,5,2,0,2,2,17,-2,35.7,1
129,129,22017,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,25,2,6,0.333,2,3,0.667,0,0,,0,8,8,1,0,0,0,3,6,-4,17.1,1
131,131,22017,203957,Dante Exum,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,20,2,6,0.333,0,1,0.0,2,2,1.0,0,1,1,3,0,0,1,1,6,-10,10.7,1
167,167,22017,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,32,5,11,0.455,0,0,,3,4,0.75,6,7,13,1,0,1,2,3,13,-6,31.1,1
179,179,22017,202324,Derrick Favors,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,27,4,8,0.5,0,1,0.0,2,2,1.0,3,3,6,0,0,4,0,0,10,-15,29.2,1
211,211,22017,203109,Jae Crowder,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,27,4,11,0.364,2,5,0.4,2,2,1.0,1,5,6,0,1,1,2,2,12,-6,23.2,1
213,213,22017,201937,Ricky Rubio,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,24,5,12,0.417,1,1,1.0,6,6,1.0,0,5,5,5,1,0,4,5,17,-10,29.5,1
239,239,22017,201973,Jonas Jerebko,1610612762,UTA,Utah Jazz,21701229,2018-04-11,UTA @ POR,L,10,2,3,0.667,1,1,1.0,0,0,,1,1,2,0,0,1,0,0,5,0,10.4,1
289,289,22017,202324,Derrick Favors,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,21,7,9,0.778,2,3,0.667,0,1,0.0,3,6,9,1,0,1,0,3,16,18,31.3,1
290,290,22017,1627777,Georges Niang,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,10,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,1,0,2,-5,4.6,1
297,297,22017,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,28,5,7,0.714,0,0,,3,4,0.75,1,3,4,2,0,2,1,2,13,36,25.8,1
304,304,22017,204060,Joe Ingles,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,24,2,4,0.5,0,2,0.0,0,0,,0,4,4,8,1,1,3,0,4,32,23.8,1
305,305,22017,201973,Jonas Jerebko,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,21,5,9,0.556,4,8,0.5,0,0,,0,6,6,1,0,0,1,4,14,3,21.7,1
313,313,22017,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,16,4,4,1.0,1,1,1.0,0,0,,0,5,5,0,0,1,0,2,9,8,18.0,1
331,331,22017,202327,Ekpe Udoh,1610612762,UTA,Utah Jazz,21701217,2018-04-10,UTA vs. GSW,W,12,1,3,0.333,0,0,,0,0,,2,1,3,1,1,0,0,1,2,3,10.1,1
