,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
28,28,22015,2034,Mike Miller,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,18,2,6,0.333,1,4,0.25,0,0,,0,4,4,3,2,0,0,2,5,-9,20.3,1
72,72,22015,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,35,7,10,0.7,1,2,0.5,3,3,1.0,6,7,13,5,0,0,2,3,18,4,39.1,1
74,74,22015,203914,Gary Harris,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,37,6,15,0.4,2,5,0.4,2,2,1.0,1,3,4,1,0,0,3,1,16,3,19.3,1
104,104,22015,203115,Will Barton,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,25,3,8,0.375,1,5,0.2,1,1,1.0,1,2,3,2,0,0,0,0,8,3,14.6,1
146,146,22015,203994,Jusuf Nurkic,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,39,5,13,0.385,0,0,,1,4,0.25,6,8,14,4,5,3,8,5,11,-18,49.8,1
154,154,22015,202702,Kenneth Faried,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,19,4,9,0.444,1,1,1.0,3,5,0.6,5,3,8,0,1,2,2,3,12,-1,28.6,1
157,157,22015,203960,JaKarr Sampson,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,9,0,2,0.0,0,0,,0,0,,1,0,1,0,1,0,0,1,0,1,4.2,1
194,194,22015,201571,D.J. Augustin,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,15,2,6,0.333,0,2,0.0,0,1,0.0,0,1,1,3,1,1,1,2,4,-9,14.7,1
210,210,22015,1626253,Axel Toupane,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,6,0,2,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,1,0,-13,1.2,1
214,214,22015,1626144,Emmanuel Mudiay,1610612743,DEN,Denver Nuggets,21501230,2016-04-13,DEN @ POR,L,37,11,23,0.478,1,4,0.25,2,2,1.0,0,4,4,6,0,0,4,1,25,-1,34.8,1
581,581,22015,203530,Joffrey Lauvergne,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,23,4,11,0.364,0,2,0.0,2,2,1.0,0,5,5,1,0,1,2,2,10,-4,18.5,1
588,588,22015,1626253,Axel Toupane,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,11,0,2,0.0,0,2,0.0,0,0,,0,3,3,1,0,1,1,0,0,2,7.1,1
601,601,22015,203994,Jusuf Nurkic,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,22,2,11,0.182,0,0,,2,5,0.4,2,2,4,1,0,2,1,3,6,-12,17.3,1
613,613,22015,201571,D.J. Augustin,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,18,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,1,0,0,1,0,2,-2,3.7,1
618,618,22015,201589,Darrell Arthur,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,12,2,8,0.25,1,5,0.2,0,0,,0,3,3,0,0,0,0,5,5,0,8.6,1
633,633,22015,203115,Will Barton,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,34,4,10,0.4,1,4,0.25,1,2,0.5,0,7,7,3,3,2,3,1,10,-7,34.9,1
735,735,22015,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,21501198,2016-04-10,DEN vs. UTA,L,36,7,9,0.778,0,2,0.0,5,6,0.833,3,8,11,4,2,1,1,4,19,-16,46.2,1
