,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
10,10,22015,203476,Gorgui Dieng,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,33,7,8,0.875,2,2,1.0,4,4,1.0,4,7,11,4,0,2,1,3,20,38,44.2,1
20,20,22015,201937,Ricky Rubio,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,22,1,3,0.333,1,2,0.5,4,4,1.0,0,4,4,10,5,0,2,3,7,21,39.8,1
31,31,22015,202962,Greg Smith,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,6,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,1,0,-4,3.2,1
42,42,22015,203952,Andrew Wiggins,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,33,8,14,0.571,1,2,0.5,4,6,0.667,1,3,4,0,0,2,0,1,21,27,31.8,1
117,117,22015,203940,Adreian Payne,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,6,1,2,0.5,0,0,,0,0,,0,1,1,1,0,0,1,1,2,-4,3.7,1
145,145,22015,204014,Damjan Rudez,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,9,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0,-3,2.4,1
150,150,22015,203498,Shabazz Muhammad,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,23,12,16,0.75,1,3,0.333,3,3,1.0,0,0,0,3,1,0,1,1,28,20,34.5,1
174,174,22015,1626145,Tyus Jones,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,26,3,5,0.6,1,2,0.5,2,4,0.5,0,1,1,12,1,0,0,0,9,14,31.2,1
189,189,22015,202357,Nemanja Bjelica,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,19,4,5,0.8,2,3,0.667,0,0,,0,3,3,3,3,1,1,4,10,16,29.1,1
219,219,22015,203897,Zach LaVine,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,31,8,16,0.5,3,9,0.333,0,0,,0,2,2,5,2,1,3,1,19,26,34.9,1
223,223,22015,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,21501226,2016-04-13,MIN vs. NOP,W,32,12,17,0.706,2,5,0.4,2,2,1.0,0,14,14,3,1,2,3,3,28,24,55.3,1
390,390,22015,202357,Nemanja Bjelica,1610612750,MIN,Minnesota Timberwolves,21501207,2016-04-11,MIN vs. HOU,L,29,3,7,0.429,1,3,0.333,4,4,1.0,4,10,14,1,0,0,2,5,11,-14,27.3,1
416,416,22015,1626145,Tyus Jones,1610612750,MIN,Minnesota Timberwolves,21501207,2016-04-11,MIN vs. HOU,L,26,1,5,0.2,0,1,0.0,0,0,,0,3,3,5,2,0,2,4,2,-7,17.1,1
417,417,22015,203940,Adreian Payne,1610612750,MIN,Minnesota Timberwolves,21501207,2016-04-11,MIN vs. HOU,L,9,2,6,0.333,0,1,0.0,3,6,0.5,2,2,4,0,3,0,1,1,7,-2,19.8,1
