,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
43,43,22015,1626178,Rondae Hollis-Jefferson,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,24,3,5,0.6,0,0,,2,4,0.5,0,3,3,1,1,2,1,1,8,-4,21.1,1
60,60,22015,203900,Markel Brown,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,32,4,14,0.286,1,5,0.2,0,0,,0,6,6,0,0,2,1,1,9,-10,21.2,1
115,115,22015,203499,Shane Larkin,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,28,3,7,0.429,0,0,,0,1,0.0,0,3,3,4,2,0,2,1,6,-1,19.6,1
128,128,22015,1626191,Chris McCullough,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,22,3,7,0.429,0,3,0.0,0,0,,2,3,5,1,3,1,1,0,6,-1,24.5,1
162,162,22015,201961,Wayne Ellington,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,17,1,6,0.167,0,1,0.0,3,3,1.0,0,1,1,4,0,0,0,2,5,3,12.2,1
170,170,22015,203156,Henry Sims,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,23,5,7,0.714,0,0,,0,0,,2,5,7,1,0,3,0,3,10,-2,28.9,1
181,181,22015,203930,Sean Kilpatrick,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,31,5,14,0.357,1,4,0.25,1,1,1.0,0,5,5,3,1,0,0,2,12,-10,25.5,1
247,247,22015,202388,Donald Sloan,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,26,5,12,0.417,1,3,0.333,0,0,,1,2,3,10,0,0,0,4,11,-5,29.6,1
253,253,22015,202711,Bojan Bogdanovic,1610612751,BKN,Brooklyn Nets,21501218,2016-04-13,BKN vs. TOR,L,37,10,17,0.588,7,10,0.7,2,3,0.667,0,6,6,2,1,0,3,3,29,-5,39.2,1
403,403,22015,1626191,Chris McCullough,1610612751,BKN,Brooklyn Nets,21501206,2016-04-11,BKN vs. WAS,L,24,5,9,0.556,1,2,0.5,1,5,0.2,4,1,5,0,1,2,1,2,12,-17,26.0,1
