,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
24,24,22015,203085,Austin Rivers,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,31,7,17,0.412,1,5,0.2,1,3,0.333,1,3,4,5,2,0,0,2,16,-9,34.3,1
58,58,22015,202325,Wesley Johnson,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,35,7,16,0.438,5,8,0.625,0,0,,1,1,2,0,2,1,1,3,19,5,29.4,1
99,99,22015,203143,Pablo Prigioni,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,39,4,15,0.267,0,7,0.0,0,0,,1,5,6,9,4,0,6,2,8,-15,34.7,1
118,118,22015,202332,Cole Aldrich,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,25,5,5,1.0,0,0,,4,4,1.0,2,8,10,1,1,3,1,2,14,1,38.5,1
126,126,22015,203912,C.J. Wilcox,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,29,8,13,0.615,3,6,0.5,0,0,,0,3,3,1,0,1,0,3,19,4,27.1,1
152,152,22015,1626183,Branden Dawson,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,7,1,2,0.5,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,3,6,3.0,1
161,161,22015,201965,Jeff Ayres,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,19,3,8,0.375,0,0,,2,2,1.0,0,5,5,1,0,0,2,3,8,-12,13.5,1
175,175,22015,201145,Jeff Green,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,25,5,11,0.455,0,2,0.0,2,2,1.0,1,6,7,5,0,0,3,2,12,-6,24.9,1
190,190,22015,201601,Luc Mbah a Moute,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,9,0,2,0.0,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-8,1.5,1
266,266,22015,1718,Paul Pierce,1610612746,LAC,LA Clippers,21501229,2016-04-13,LAC @ PHX,L,22,3,7,0.429,0,3,0.0,0,0,,0,3,3,0,0,1,2,2,6,-11,10.6,1
309,309,22015,201601,Luc Mbah a Moute,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,14,4,5,0.8,0,0,,0,0,,1,0,1,0,1,0,0,1,8,9,12.2,1
311,311,22015,203912,C.J. Wilcox,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,5,3,3,1.0,0,0,,0,0,,0,1,1,0,0,0,0,0,6,5,7.2,1
315,315,22015,201145,Jeff Green,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,26,6,12,0.5,1,2,0.5,0,2,0.0,2,1,3,1,0,0,0,1,13,17,18.1,1
320,320,22015,200755,JJ Redick,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,13,4,8,0.5,3,6,0.5,0,0,,0,1,1,0,0,0,0,1,11,10,12.2,1
323,323,22015,201933,Blake Griffin,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,23,5,10,0.5,0,0,,2,3,0.667,0,7,7,4,3,0,2,3,12,12,33.4,1
327,327,22015,202332,Cole Aldrich,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,15,2,2,1.0,0,0,,2,2,1.0,0,4,4,1,1,3,0,2,6,2,24.3,1
336,336,22015,201965,Jeff Ayres,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,5,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,2,0,5,2.7,1
340,340,22015,203143,Pablo Prigioni,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,19,2,2,1.0,1,1,1.0,0,0,,3,1,4,5,1,0,0,1,5,12,20.3,1
347,347,22015,202325,Wesley Johnson,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,18,2,5,0.4,1,3,0.333,0,0,,0,1,1,0,2,2,0,1,5,4,18.2,1
363,363,22015,1718,Paul Pierce,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,20,2,8,0.25,1,4,0.25,6,6,1.0,0,3,3,1,0,0,0,2,11,7,16.1,1
373,373,22015,101108,Chris Paul,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,27,4,9,0.444,2,3,0.667,2,2,1.0,1,1,2,13,2,0,5,1,12,19,34.9,1
376,376,22015,203085,Austin Rivers,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,26,4,7,0.571,3,6,0.5,3,4,0.75,0,1,1,2,0,0,1,2,14,9,17.2,1
379,379,22015,201599,DeAndre Jordan,1610612746,LAC,LA Clippers,21501216,2016-04-12,LAC vs. MEM,W,28,3,4,0.75,0,0,,1,2,0.5,1,11,12,1,1,2,1,2,7,19,30.9,1
578,578,22015,201601,Luc Mbah a Moute,1610612746,LAC,LA Clippers,21501196,2016-04-10,LAC vs. DAL,W,13,1,1,1.0,0,0,,0,0,,0,1,1,1,2,1,1,2,2,5,12.7,1
591,591,22015,201933,Blake Griffin,1610612746,LAC,LA Clippers,21501196,2016-04-10,LAC vs. DAL,W,33,7,18,0.389,0,0,,3,5,0.6,2,9,11,7,2,0,4,5,17,-1,42.7,1
602,602,22015,202332,Cole Aldrich,1610612746,LAC,LA Clippers,21501196,2016-04-10,LAC vs. DAL,W,10,2,3,0.667,0,0,,0,0,,2,6,8,1,0,1,0,2,4,1,18.1,1
611,611,22015,203085,Austin Rivers,1610612746,LAC,LA Clippers,21501196,2016-04-10,LAC vs. DAL,W,13,0,4,0.0,0,1,0.0,0,0,,0,0,0,0,1,0,1,2,0,-9,2.0,1
649,649,22015,201965,Jeff Ayres,1610612746,LAC,LA Clippers,21501196,2016-04-10,LAC vs. DAL,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,0.0,1
