,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
33,33,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,11,1,3,0.333,0,0,,1,2,0.5,1,2,3,1,3,0,0,1,3,3,17.1,1
51,51,22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,21,1,7,0.143,0,4,0.0,2,2,1.0,0,8,8,4,2,0,4,3,4,-24,21.6,1
67,67,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,31,4,14,0.286,0,2,0.0,5,6,0.833,4,7,11,1,2,3,4,3,13,-21,38.7,1
85,85,22015,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,10,2,4,0.5,0,0,,2,2,1.0,1,0,1,1,0,1,0,3,6,7,11.7,1
119,119,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,21,4,11,0.364,1,3,0.333,2,6,0.333,0,0,0,3,1,0,3,1,11,9,15.5,1
120,120,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,16,4,7,0.571,3,4,0.75,2,2,1.0,0,4,4,1,0,0,1,0,13,5,18.3,1
147,147,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,17,3,4,0.75,2,2,1.0,2,2,1.0,2,1,3,1,0,0,0,1,10,2,15.1,1
168,168,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,29,1,5,0.2,1,4,0.25,0,0,,0,0,0,1,0,0,2,2,3,-22,2.5,1
192,192,22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,30,6,10,0.6,2,5,0.4,5,5,1.0,0,8,8,2,1,1,2,2,19,-10,35.6,1
239,239,22015,2550,Kirk Hinrich,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3,0.0,1
251,251,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,24,0,5,0.0,0,1,0.0,0,2,0.0,1,6,7,2,2,0,1,1,0,13,16.4,1
254,254,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501221,2016-04-13,ATL @ WAS,L,27,6,11,0.545,2,5,0.4,2,2,1.0,0,2,2,5,2,0,5,4,16,-20,26.9,1
393,393,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,17,4,8,0.5,0,3,0.0,0,0,,0,2,2,1,0,0,0,0,8,-12,11.9,1
424,424,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,31,3,14,0.214,0,3,0.0,3,5,0.6,6,2,8,3,0,3,2,3,9,-10,30.1,1
427,427,22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,33,10,17,0.588,0,4,0.0,0,1,0.0,2,9,11,2,1,1,1,2,20,-8,41.2,1
428,428,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,12,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-14,1.5,1
456,456,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,32,1,5,0.2,1,4,0.25,0,0,,0,5,5,1,0,0,2,2,3,2,8.5,1
472,472,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,15,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,2,0,0,1,0,-23,8.7,1
477,477,22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,27,8,15,0.533,5,8,0.625,2,2,1.0,0,6,6,1,3,1,3,3,23,3,40.7,1
480,480,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,17,2,8,0.25,0,4,0.0,0,1,0.0,1,2,3,2,1,0,0,3,4,-10,13.6,1
492,492,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,31,9,13,0.692,1,2,0.5,2,4,0.5,0,0,0,9,1,0,6,2,21,-5,31.5,1
499,499,22015,2550,Kirk Hinrich,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,5,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,0,2.7,1
507,507,22015,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,9,1,3,0.333,1,1,1.0,0,0,,1,2,3,0,0,1,0,1,3,2,9.6,1
523,523,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501203,2016-04-11,ATL @ CLE,L,11,1,3,0.333,0,0,,1,2,0.5,0,2,2,1,0,0,1,0,3,0,5.9,1
773,773,22015,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,1,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-3,1.2,1
787,787,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,20,6,12,0.5,3,4,0.75,0,0,,0,1,1,7,1,0,2,0,15,0,27.7,1
791,791,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,39,13,22,0.591,5,7,0.714,0,0,,2,14,16,3,2,5,3,2,31,20,72.7,1
803,803,22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,33,5,13,0.385,2,5,0.4,0,0,,1,7,8,6,1,1,1,4,12,9,35.6,1
804,804,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,16,1,3,0.333,1,2,0.5,0,0,,1,1,2,1,0,0,0,2,3,-8,6.9,1
817,817,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,11,1,2,0.5,0,1,0.0,1,1,1.0,0,0,0,0,0,0,0,1,3,-6,3.0,1
829,829,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,28,9,15,0.6,3,5,0.6,3,3,1.0,0,5,5,7,1,0,2,3,24,11,41.5,1
844,844,22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,28,8,13,0.615,2,6,0.333,3,3,1.0,0,5,5,3,3,2,5,5,21,7,41.5,1
849,849,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,30,0,2,0.0,0,0,,1,2,0.5,0,4,4,3,1,2,2,1,1,-5,17.3,1
882,882,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,8,1,2,0.5,0,0,,1,2,0.5,0,1,1,0,1,0,0,0,3,4,7.2,1
883,883,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501188,2016-04-09,ATL vs. BOS,W,26,2,4,0.5,1,3,0.333,0,0,,0,1,1,1,0,0,2,4,5,26,5.7,1
1098,1098,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,36,5,11,0.455,4,8,0.5,0,0,,0,5,5,4,0,3,1,3,14,7,34.0,1
1109,1109,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,29,4,6,0.667,1,2,0.5,1,2,0.5,0,2,2,1,0,0,0,2,10,13,13.9,1
1115,1115,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,14,4,7,0.571,1,3,0.333,2,2,1.0,2,5,7,1,0,0,0,0,11,-4,20.9,1
1138,1138,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,37,4,11,0.364,0,3,0.0,5,6,0.833,2,12,14,2,1,5,4,4,13,10,46.8,1
1147,1147,22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,33,4,9,0.444,1,3,0.333,2,2,1.0,1,7,8,6,2,0,2,4,11,12,33.6,1
1154,1154,22015,2550,Kirk Hinrich,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,5,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,0.0,1
1156,1156,22015,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,9,1,3,0.333,0,1,0.0,0,0,,0,2,2,1,0,0,0,1,2,-2,5.9,1
1159,1159,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,30,7,13,0.538,2,3,0.667,7,9,0.778,0,0,0,5,0,1,3,2,23,17,30.5,1
1165,1165,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,15,0,7,0.0,0,3,0.0,0,0,,0,2,2,3,0,1,3,2,0,-6,6.9,1
1174,1174,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,28,4,7,0.571,3,5,0.6,0,0,,0,1,1,0,1,2,0,1,11,-9,21.2,1
1176,1176,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501173,2016-04-07,ATL vs. TOR,W,3,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,1
1400,1400,22015,201143,Al Horford,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,34,7,18,0.389,2,4,0.5,0,0,,5,5,10,3,2,0,4,4,16,26,34.5,1
1401,1401,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,16,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,1,0,1,1,2,1,6.4,1
1442,1442,22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,34,7,13,0.538,2,5,0.4,1,4,0.25,2,7,9,5,5,0,1,4,17,14,49.3,1
1447,1447,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,30,8,18,0.444,3,7,0.429,1,1,1.0,0,2,2,2,2,0,4,1,20,18,27.4,1
1450,1450,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,29,4,9,0.444,2,6,0.333,1,1,1.0,0,1,1,1,0,0,0,4,11,9,13.7,1
1486,1486,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,18,2,13,0.154,0,3,0.0,0,0,,1,2,3,3,2,0,3,1,4,-5,15.1,1
1497,1497,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,20,3,3,1.0,0,0,,1,1,1.0,1,3,4,1,1,0,0,1,7,2,16.3,1
1525,1525,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,14,2,5,0.4,0,3,0.0,4,4,1.0,0,1,1,2,0,0,0,2,8,1,12.2,1
1529,1529,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,36,3,8,0.375,1,3,0.333,6,8,0.75,4,13,17,8,3,3,1,3,13,18,62.4,1
1582,1582,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501157,2016-04-05,ATL vs. PHX,W,11,2,4,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,2,0,5,-19,5.7,1
1949,1949,22015,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,41,12,22,0.545,2,4,0.5,3,3,1.0,3,9,12,3,2,1,3,5,29,13,53.9,1
1974,1974,22015,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,15,2,3,0.667,0,1,0.0,0,0,,0,1,1,1,0,0,3,3,4,-33,3.7,1
2017,2017,22015,203501,Tim Hardaway Jr.,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,13,1,5,0.2,0,2,0.0,0,0,,0,0,0,0,0,0,0,1,2,-14,2.0,1
2046,2046,22015,203118,Mike Scott,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,9,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3,1.2,1
2066,2066,22015,2594,Kyle Korver,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,41,5,8,0.625,4,6,0.667,0,0,,0,4,4,1,0,0,0,1,14,33,20.3,1
2070,2070,22015,201952,Jeff Teague,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,38,9,23,0.391,2,6,0.333,8,8,1.0,0,4,4,9,2,2,2,3,28,18,56.3,1
2080,2080,22015,203145,Kent Bazemore,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,38,2,6,0.333,1,3,0.333,2,2,1.0,1,11,12,6,0,3,2,4,7,9,37.4,1
2081,2081,22015,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,14,2,7,0.286,0,0,,3,4,0.75,0,2,2,1,1,0,5,4,7,-20,8.9,1
2100,2100,22015,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21501131,2016-04-01,ATL vs. CLE,L,13,0,4,0.0,0,2,0.0,3,4,0.75,1,2,3,1,0,1,0,2,3,-20,11.1,1
