,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
18,18,22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,36,6,13,0.462,1,4,0.25,0,0,,3,3,6,2,0,0,1,5,13,8,22.2,1
137,137,22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,31,8,12,0.667,1,2,0.5,0,0,,1,6,7,0,1,0,1,2,17,2,27.4,1
138,138,22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,23,3,10,0.3,0,1,0.0,0,0,,3,0,3,1,1,1,1,1,6,4,16.1,1
148,148,22015,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,18,4,9,0.444,0,2,0.0,3,3,1.0,0,1,1,3,3,0,0,1,11,14,25.7,1
198,198,22015,202323,Evan Turner,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,29,7,13,0.538,0,0,,2,3,0.667,0,3,3,4,1,0,1,3,16,3,27.6,1
202,202,22015,201973,Jonas Jerebko,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,16,1,4,0.25,1,1,1.0,1,2,0.5,2,3,5,1,0,1,1,2,4,9,13.5,1
203,203,22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,22,3,3,1.0,0,0,,0,0,,1,6,7,3,0,0,0,4,6,15,18.9,1
206,206,22015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,34,4,15,0.267,2,4,0.5,11,12,0.917,0,4,4,6,1,0,1,2,21,5,36.8,1
211,211,22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,8,1,2,0.5,0,0,,2,2,1.0,0,1,1,0,0,1,0,0,4,-8,8.2,1
217,217,22015,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21501217,2016-04-13,BOS vs. MIA,W,23,0,5,0.0,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-2,1.4,1
395,395,22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,24,7,12,0.583,3,5,0.6,0,0,,0,2,2,1,0,0,1,4,17,0,19.9,1
479,479,22015,201973,Jonas Jerebko,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,25,1,4,0.25,0,1,0.0,1,1,1.0,1,3,4,0,1,0,0,0,3,2,10.8,1
488,488,22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,17,2,5,0.4,0,1,0.0,0,0,,1,2,3,5,0,0,0,0,4,-15,15.1,1
493,493,22015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,21,6,13,0.462,1,3,0.333,4,7,0.571,1,1,2,4,1,0,6,3,17,-16,22.4,1
503,503,22015,203923,James Young,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,5,0.0,1
512,512,22015,1626154,RJ Hunter,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,12,4,6,0.667,2,3,0.667,1,1,1.0,0,3,3,0,1,0,0,0,11,8,17.6,1
521,521,22015,202323,Evan Turner,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,30,6,16,0.375,1,1,1.0,2,2,1.0,3,4,7,1,0,0,4,3,15,-9,20.9,1
522,522,22015,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,23,5,12,0.417,1,5,0.2,3,3,1.0,3,8,11,1,0,0,0,4,14,7,28.7,1
526,526,22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,21,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,0,1,0,0,2,-17,7.4,1
543,543,22015,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,31,1,8,0.125,0,2,0.0,8,9,0.889,3,0,3,3,0,0,1,3,10,-12,17.1,1
564,564,22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,22,1,5,0.2,0,1,0.0,3,4,0.75,1,5,6,2,3,0,0,0,5,-15,24.2,1
568,568,22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,7,0,2,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-6,1.2,1
570,570,22015,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,21501205,2016-04-11,BOS vs. CHA,L,5,0,2,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,0,0,0,2,-2,4.4,1
776,776,22015,201973,Jonas Jerebko,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,14,0,2,0.0,0,1,0.0,0,0,,1,2,3,1,0,0,3,1,0,-6,2.1,1
796,796,22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,11,2,7,0.286,0,0,,0,0,,0,1,1,1,1,0,1,2,4,-9,8.7,1
797,797,22015,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,33,7,12,0.583,4,6,0.667,1,2,0.5,2,3,5,3,1,0,2,3,19,-7,30.5,1
807,807,22015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,33,6,19,0.316,1,4,0.25,3,4,0.75,0,2,2,6,2,0,4,1,16,-16,29.4,1
809,809,22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,26,6,8,0.75,0,0,,2,2,1.0,3,5,8,2,1,4,0,5,14,-1,41.6,1
819,819,22015,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,5,0.0,1
825,825,22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,5,1,1,1.0,0,0,,1,3,0.333,1,0,1,1,0,0,0,0,3,-10,5.7,1
851,851,22015,203923,James Young,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3,0.0,1
856,856,22015,1626154,RJ Hunter,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,1,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,3,3.0,1
862,862,22015,202323,Evan Turner,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,26,5,10,0.5,1,3,0.333,0,0,,0,7,7,5,0,0,3,2,11,-12,23.9,1
863,863,22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,34,5,11,0.455,1,5,0.2,5,7,0.714,2,5,7,2,2,0,1,2,16,-14,32.4,1
865,865,22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,35,6,17,0.353,2,7,0.286,1,2,0.5,1,3,4,2,3,1,0,4,15,-6,34.8,1
874,874,22015,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,21501188,2016-04-09,BOS @ ATL,L,19,1,2,0.5,1,1,1.0,3,4,0.75,0,2,2,3,0,1,1,1,6,15,14.9,1
902,902,22015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,25,7,9,0.778,1,2,0.5,5,5,1.0,0,2,2,3,0,2,2,1,20,6,30.9,1
903,903,22015,201973,Jonas Jerebko,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,22,2,4,0.5,0,1,0.0,2,2,1.0,2,5,7,3,1,1,1,2,6,3,23.9,1
916,916,22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,25,9,15,0.6,0,0,,8,9,0.889,1,2,3,2,0,4,0,3,26,7,44.6,1
955,955,22015,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,23,5,5,1.0,1,1,1.0,5,7,0.714,0,7,7,1,2,0,1,2,16,22,30.9,1
978,978,22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,15,2,3,0.667,0,0,,0,0,,0,1,1,3,0,0,1,4,4,-3,8.7,1
986,986,22015,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,27,0,2,0.0,0,1,0.0,4,4,1.0,0,1,1,9,2,1,2,0,4,22,25.7,1
1002,1002,22015,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,6,2,3,0.667,0,0,,0,0,,0,0,0,0,0,0,2,1,4,-8,2.0,1
1020,1020,22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,25,6,10,0.6,2,3,0.667,2,4,0.5,1,1,2,2,0,0,1,1,16,11,20.4,1
1023,1023,22015,1626175,Jordan Mickey,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,3,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9,0.0,1
1056,1056,22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,14,2,7,0.286,1,4,0.25,4,5,0.8,0,2,2,0,0,0,0,3,9,3,11.4,1
1072,1072,22015,1626154,RJ Hunter,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-9,-1.0,1
1081,1081,22015,202323,Evan Turner,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,32,2,6,0.333,0,0,,0,0,,0,4,4,9,1,1,3,2,4,26,25.3,1
1085,1085,22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,21501181,2016-04-08,BOS vs. MIL,W,19,7,12,0.583,1,2,0.5,0,2,0.0,0,5,5,3,0,0,0,3,15,4,25.5,1
1211,1211,22015,203482,Kelly Olynyk,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,11,2,6,0.333,1,2,0.5,2,2,1.0,0,0,0,2,1,0,0,2,7,-1,13.0,1
1234,1234,22015,1626154,RJ Hunter,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,8,1,2,0.5,0,1,0.0,0,0,,0,1,1,1,0,0,0,0,2,2,4.7,1
1241,1241,22015,203935,Marcus Smart,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,33,5,9,0.556,1,5,0.2,0,0,,1,3,4,4,2,2,0,4,11,-6,33.8,1
1251,1251,22015,201973,Jonas Jerebko,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,17,2,4,0.5,2,2,1.0,0,0,,0,5,5,0,0,1,1,2,6,-1,14.0,1
1257,1257,22015,203092,Tyler Zeller,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,7,1,1,1.0,0,0,,1,2,0.5,1,2,3,1,0,0,0,0,3,-3,8.1,1
1291,1291,22015,101161,Amir Johnson,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,25,2,4,0.5,0,0,,2,2,1.0,2,5,7,2,0,2,3,4,6,8,20.4,1
1297,1297,22015,1626179,Terry Rozier,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,17,1,6,0.167,0,2,0.0,0,0,,1,1,2,0,1,0,0,2,2,-12,7.4,1
1312,1312,22015,203109,Jae Crowder,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,34,4,13,0.308,2,8,0.25,4,4,1.0,1,2,3,1,0,2,0,3,14,0,25.1,1
1321,1321,22015,202340,Avery Bradley,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,34,5,15,0.333,1,6,0.167,2,3,0.667,1,5,6,3,3,0,1,0,13,15,32.7,1
1330,1330,22015,203096,Jared Sullinger,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,21,3,8,0.375,0,2,0.0,2,2,1.0,0,6,6,2,1,0,0,0,8,11,21.2,1
1336,1336,22015,202738,Isaiah Thomas,1610612738,BOS,Boston Celtics,21501168,2016-04-06,BOS vs. NOP,W,33,10,19,0.526,3,6,0.5,9,12,0.75,1,3,4,8,2,0,4,3,32,22,50.8,1
