,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
289,289,22015,203079,Dion Waiters,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,42,5,22,0.227,1,7,0.143,6,7,0.857,1,4,5,4,1,1,4,1,17,3,31.0,1
291,291,22015,1626166,Cameron Payne,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,40,8,20,0.4,1,6,0.167,0,0,,1,2,3,7,1,0,6,4,17,-9,28.1,1
297,297,22015,202683,Enes Freedom,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,38,6,14,0.429,1,3,0.333,4,4,1.0,5,11,16,0,1,0,3,2,17,0,36.2,1
304,304,22015,202713,Kyle Singler,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,7,1,1,1.0,1,1,1.0,0,0,,0,1,1,0,1,0,0,1,3,3,7.2,1
306,306,22015,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,38,7,8,0.875,0,0,,3,3,1.0,6,3,9,0,0,2,2,5,17,-4,31.8,1
308,308,22015,201627,Anthony Morrow,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,21,1,6,0.167,1,3,0.333,5,5,1.0,0,0,0,0,0,0,0,1,8,11,8.0,1
319,319,22015,203962,Josh Huestis,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,5,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,0,0,0,-4,1.2,1
333,333,22015,200751,Randy Foye,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,17,2,7,0.286,0,2,0.0,4,4,1.0,0,1,1,3,0,0,3,1,8,-3,10.7,1
350,350,22015,203460,Andre Roberson,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,27,2,3,0.667,1,2,0.5,0,2,0.0,2,8,10,0,2,2,0,3,5,-13,29.0,1
355,355,22015,2555,Nick Collison,1610612760,OKC,Oklahoma City Thunder,21501215,2016-04-12,OKC @ SAS,L,30,3,4,0.75,0,0,,0,0,,3,6,9,4,1,0,3,5,6,-4,22.8,1
