,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
8,8,22016,203090,Maurice Harkless,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,22,5,6,0.833,0,0,,1,5,0.2,1,1,2,2,1,0,0,1,11,5,19.4,1
49,49,22016,203086,Meyers Leonard,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,36,3,11,0.273,1,4,0.25,0,0,,0,9,9,1,0,1,1,4,7,2,21.3,1
83,83,22016,1627774,Jake Layman,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,37,4,10,0.4,2,5,0.4,0,0,,2,2,4,3,0,0,4,2,10,1,15.3,1
160,160,22016,203943,Noah Vonleh,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,38,5,8,0.625,0,0,,2,3,0.667,9,10,19,1,1,0,1,1,12,-13,38.3,1
230,230,22016,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,23,3,8,0.375,0,0,,0,0,,0,4,4,3,0,0,3,1,6,1,12.3,1
243,243,22016,1626192,Pat Connaughton,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,36,7,13,0.538,5,10,0.5,0,0,,0,7,7,7,0,0,3,5,19,-8,34.9,1
251,251,22016,1627817,Tim Quarterman,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,22,4,11,0.364,2,5,0.4,0,2,0.0,2,2,4,3,1,1,7,2,10,-4,18.3,1
299,299,22016,203894,Shabazz Napier,1610612757,POR,Portland Trail Blazers,21601230,2017-04-12,POR vs. NOP,L,26,10,18,0.556,3,6,0.5,2,3,0.667,0,4,4,2,1,0,4,2,25,1,31.8,1
424,424,22016,1626192,Pat Connaughton,1610612757,POR,Portland Trail Blazers,21601209,2017-04-10,POR vs. SAS,W,35,6,10,0.6,3,4,0.75,0,0,,0,4,4,3,1,0,1,1,15,8,26.3,1
426,426,22016,203086,Meyers Leonard,1610612757,POR,Portland Trail Blazers,21601209,2017-04-10,POR vs. SAS,W,34,5,7,0.714,3,3,1.0,0,0,,0,6,6,0,1,0,0,4,13,9,23.2,1
435,435,22016,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,21601209,2017-04-10,POR vs. SAS,W,25,1,6,0.167,1,4,0.25,2,2,1.0,0,4,4,1,1,2,0,2,5,-5,20.3,1
476,476,22016,203943,Noah Vonleh,1610612757,POR,Portland Trail Blazers,21601209,2017-04-10,POR vs. SAS,W,37,6,9,0.667,0,0,,0,0,,7,4,11,1,0,0,0,4,12,-2,26.7,1
509,509,22016,1627817,Tim Quarterman,1610612757,POR,Portland Trail Blazers,21601209,2017-04-10,POR vs. SAS,W,14,1,5,0.2,0,2,0.0,0,1,0.0,0,4,4,0,0,0,0,0,2,-6,6.8,1
