,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
105,105,22016,201945,Gerald Henderson,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,30,2,5,0.4,0,0,,0,0,,0,0,0,3,1,1,0,0,4,3,14.5,1
108,108,22016,203917,Nik Stauskas,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,30,3,11,0.273,2,6,0.333,4,4,1.0,0,4,4,3,1,0,3,3,12,-3,21.3,1
119,119,22016,1626147,Justin Anderson,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,35,9,11,0.818,3,4,0.75,5,7,0.714,0,2,2,3,3,1,2,3,26,8,42.9,1
188,188,22016,1627789,Timothe Luwawu-Cabarrot,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,24,5,10,0.5,1,3,0.333,3,4,0.75,0,2,2,3,0,0,3,5,14,-6,17.9,1
193,193,22016,201168,Tiago Splitter,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,22,5,12,0.417,1,3,0.333,1,2,0.5,3,2,5,0,1,0,1,3,12,-9,20.0,1
211,211,22016,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,19,2,6,0.333,0,0,,0,2,0.0,0,3,3,8,1,0,2,1,4,11,20.6,1
223,223,22016,1627816,Alex Poythress,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,32,9,14,0.643,0,3,0.0,0,0,,3,3,6,1,1,1,0,3,18,-5,32.7,1
227,227,22016,1627848,Shawn Long,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,17,4,13,0.308,0,2,0.0,0,0,,8,1,9,0,1,0,1,5,8,-9,20.8,1
270,270,22016,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21601220,2017-04-12,PHI @ NYK,L,33,7,11,0.636,0,2,0.0,1,1,1.0,2,5,7,0,1,1,0,2,15,5,29.4,1
413,413,22016,1626158,Richaun Holmes,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,34,6,14,0.429,0,3,0.0,5,6,0.833,3,3,6,2,1,0,0,3,17,-8,30.2,1
438,438,22016,1627848,Shawn Long,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,6,1,3,0.333,0,2,0.0,0,0,,1,3,4,1,0,0,0,0,2,0,8.3,1
454,454,22016,201945,Gerald Henderson,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,23,2,6,0.333,1,4,0.25,1,2,0.5,1,1,2,1,1,0,1,3,6,-5,11.9,1
464,464,22016,203917,Nik Stauskas,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,26,4,8,0.5,2,4,0.5,5,5,1.0,0,0,0,2,0,0,1,1,15,3,17.0,1
465,465,22016,1627789,Timothe Luwawu-Cabarrot,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,37,8,12,0.667,4,5,0.8,4,4,1.0,1,4,5,3,1,0,2,4,24,-1,35.5,1
472,472,22016,203967,Dario Saric,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,25,3,10,0.3,1,4,0.25,5,6,0.833,4,2,6,3,2,1,4,3,12,-3,28.7,1
510,510,22016,1627816,Alex Poythress,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,23,5,8,0.625,5,7,0.714,0,0,,0,1,1,0,1,0,1,1,15,-6,18.2,1
520,520,22016,201168,Tiago Splitter,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,8,0,2,0.0,0,1,0.0,2,2,1.0,0,4,4,0,0,0,2,0,2,-1,4.8,1
561,561,22016,1626147,Justin Anderson,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,21,1,4,0.25,0,2,0.0,4,4,1.0,0,0,0,0,1,0,2,1,6,-12,7.0,1
593,593,22016,204456,T.J. McConnell,1610612755,PHI,Philadelphia 76ers,21601203,2017-04-10,PHI vs. IND,L,37,5,8,0.625,0,1,0.0,2,2,1.0,0,5,5,8,3,0,5,3,12,-12,34.0,1
775,775,22016,1627816,Alex Poythress,1610612755,PHI,Philadelphia 76ers,21601191,2017-04-08,PHI vs. MIL,L,24,2,8,0.25,0,1,0.0,2,2,1.0,2,6,8,0,0,0,2,3,6,-3,13.6,1
