,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
21,21,22016,1627752,Taurean Prince,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,25,4,8,0.5,1,3,0.333,2,3,0.667,0,2,2,2,1,0,1,4,11,-4,18.4,1
25,25,22016,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,23,0,3,0.0,0,1,0.0,0,0,,1,3,4,0,0,0,3,0,0,-15,1.8,1
36,36,22016,1627098,Malcolm Delaney,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,26,2,7,0.286,1,3,0.333,5,5,1.0,0,2,2,5,2,0,3,2,10,-13,22.9,1
45,45,22016,101181,Jose Calderon,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,30,5,8,0.625,2,4,0.5,0,0,,0,2,2,5,0,0,3,1,12,-9,18.9,1
58,58,22016,2399,Mike Dunleavy,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,17,2,6,0.333,1,4,0.25,3,3,1.0,0,3,3,1,0,0,1,0,8,-6,12.1,1
61,61,22016,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,20,3,7,0.429,2,4,0.5,2,2,1.0,0,3,3,2,0,1,1,1,10,-10,18.6,1
66,66,22016,101141,Ersan Ilyasova,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,18,6,10,0.6,1,3,0.333,2,2,1.0,0,3,3,2,1,0,3,2,15,-2,21.6,1
82,82,22016,2743,Kris Humphries,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,28,2,9,0.222,0,3,0.0,1,4,0.25,4,4,8,0,0,2,0,2,5,-8,20.6,1
213,213,22016,203527,Ryan Kelly,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,22,3,8,0.375,2,2,1.0,0,0,,1,2,3,0,0,0,1,0,8,-15,10.6,1
253,253,22016,1627761,DeAndre' Bembry,1610612737,ATL,Atlanta Hawks,21601226,2017-04-12,ATL @ IND,L,32,3,6,0.5,1,2,0.5,0,0,,2,5,7,2,1,1,2,3,7,-8,22.4,1
303,303,22016,203488,Mike Muscala,1610612737,ATL,Atlanta Hawks,21601212,2017-04-11,ATL vs. CHA,W,18,4,4,1.0,0,0,,0,0,,0,1,1,3,0,0,1,2,8,26,12.7,1
319,319,22016,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,21601212,2017-04-11,ATL vs. CHA,W,16,2,5,0.4,0,2,0.0,0,0,,1,1,2,1,1,0,0,0,4,2,10.9,1
320,320,22016,1627098,Malcolm Delaney,1610612737,ATL,Atlanta Hawks,21601212,2017-04-11,ATL vs. CHA,W,9,2,4,0.5,0,2,0.0,0,0,,0,2,2,3,0,0,1,1,4,4,9.9,1
322,322,22016,203471,Dennis Schroder,1610612737,ATL,Atlanta Hawks,21601212,2017-04-11,ATL vs. CHA,W,26,3,5,0.6,0,0,,2,2,1.0,0,3,3,9,1,0,3,2,8,15,25.1,1
323,323,22016,1627752,Taurean Prince,1610612737,ATL,Atlanta Hawks,21601212,2017-04-11,ATL vs. CHA,W,23,4,7,0.571,0,2,0.0,0,1,0.0,0,1,1,1,1,0,0,1,8,22,13.7,1
