,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
51,51,22021,202328,Greg Monroe,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,18,4,8,0.5,0,0,,1,2,0.5,1,2,3,5,2,2,3,2,9,7,29.1,1
52,52,22021,1627774,Jake Layman,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,17,3,3,1.0,1,1,1.0,3,4,0.75,0,3,3,0,1,0,0,0,10,16,16.6,1
54,54,22021,1629669,Jaylen Nowell,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,21,6,12,0.5,3,5,0.6,0,0,,0,0,0,2,0,1,1,0,15,-2,20.0,1
82,82,22021,1630195,Leandro Bolmaro,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,18,4,9,0.444,1,1,1.0,2,2,1.0,1,2,3,4,0,0,0,1,11,15,20.6,1
83,83,22021,1630233,Nathan Knight,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,16,7,12,0.583,1,3,0.333,2,3,0.667,2,6,8,3,0,0,1,4,17,16,30.1,1
145,145,22021,201976,Patrick Beverley,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,15,1,3,0.333,0,1,0.0,3,4,0.75,0,1,1,4,0,0,0,1,5,-11,12.2,1
147,147,22021,1627736,Malik Beasley,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,16,3,9,0.333,2,6,0.333,0,0,,0,1,1,1,0,0,0,1,8,-13,10.7,1
150,150,22021,1629006,Josh Okogie,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,21,5,7,0.714,0,1,0.0,3,4,0.75,3,0,3,2,2,1,0,4,13,-3,28.6,1
151,151,22021,1629020,Jarred Vanderbilt,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,14,0,2,0.0,0,1,0.0,0,0,,0,3,3,1,0,0,2,1,0,-14,3.1,1
182,182,22021,1630183,Jaden McDaniels,1610612750,MIN,Minnesota Timberwolves,22101224,2022-04-10,MIN vs. CHI,L,18,3,7,0.429,1,4,0.25,1,1,1.0,0,0,0,1,1,2,1,3,8,-6,17.5,1
