,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
86,86,22021,201152,Thaddeus Young,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,20,2,3,0.667,1,1,1.0,0,0,,0,3,3,4,2,1,1,2,5,16,22.6,1
91,91,22021,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,32,6,14,0.429,3,7,0.429,6,7,0.857,2,5,7,3,0,0,0,1,21,0,33.9,1
92,92,22021,1629717,Armoni Brooks,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,18,1,4,0.25,1,4,0.25,0,0,,0,2,2,0,0,0,1,3,3,-12,4.4,1
113,113,22021,1630201,Malachi Flynn,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,28,4,14,0.286,2,6,0.333,0,0,,1,3,4,4,2,0,1,1,10,1,25.8,1
114,114,22021,1630173,Precious Achiuwa,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,26,4,13,0.308,1,5,0.2,0,0,,2,4,6,2,1,1,1,2,9,-7,24.2,1
289,289,22021,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,22,3,5,0.6,1,2,0.5,0,0,,0,2,2,5,1,0,2,3,7,-7,17.9,1
291,291,22021,1629139,Yuta Watanabe,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,11,1,4,0.25,0,3,0.0,2,2,1.0,0,4,4,2,1,0,0,0,4,-16,14.8,1
292,292,22021,1629018,Gary Trent Jr.,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,31,8,17,0.471,1,4,0.25,0,0,,0,1,1,2,0,0,3,3,17,-7,18.2,1
293,293,22021,1629004,Svi Mykhailiuk,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,8,2,6,0.333,2,5,0.4,0,0,,0,0,0,0,1,0,1,2,6,-8,8.0,1
294,294,22021,1628384,O.G. Anunoby,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,25,3,9,0.333,0,5,0.0,2,2,1.0,2,7,9,3,1,0,3,0,8,-11,23.3,1
295,295,22021,203920,Khem Birch,1610612761,TOR,Toronto Raptors,22101226,2022-04-10,TOR @ NYK,L,19,2,3,0.667,0,0,,0,0,,2,3,5,2,1,0,0,0,4,-4,16.0,1
556,556,22021,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,20,1,5,0.2,0,3,0.0,4,4,1.0,2,3,5,1,0,1,0,1,6,-18,16.5,1
557,557,22021,1629018,Gary Trent Jr.,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,38,9,21,0.429,5,8,0.625,3,3,1.0,1,0,1,0,3,0,0,2,26,11,36.2,1
560,560,22021,1629717,Armoni Brooks,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,15,0,3,0.0,0,3,0.0,2,2,1.0,1,3,4,3,0,0,0,2,2,3,11.3,1
562,562,22021,1630173,Precious Achiuwa,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,12,2,5,0.4,1,3,0.333,3,3,1.0,0,1,1,0,0,1,2,2,8,-28,10.2,1
563,563,22021,1630201,Malachi Flynn,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,11,1,5,0.2,0,2,0.0,0,0,,0,1,1,2,0,0,0,0,2,-24,6.2,1
566,566,22021,1630551,Justin Champagnie,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,7,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,1,0,1,0,3,-8,7.4,1
568,568,22021,201152,Thaddeus Young,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,24,6,8,0.75,0,2,0.0,2,2,1.0,1,3,4,3,1,0,1,3,14,21,25.3,1
569,569,22021,203920,Khem Birch,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,27,4,7,0.571,0,1,0.0,0,0,,3,1,4,2,2,1,1,2,8,22,23.8,1
570,570,22021,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,40,12,24,0.5,0,2,0.0,5,6,0.833,3,9,12,7,3,1,2,5,29,11,63.9,1
571,571,22021,1629139,Yuta Watanabe,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,12,1,3,0.333,0,1,0.0,1,1,1.0,0,3,3,0,2,0,0,0,3,12,12.6,1
576,576,22021,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,22101206,2022-04-08,TOR vs. HOU,W,34,7,13,0.538,0,2,0.0,2,2,1.0,2,2,4,2,1,0,2,1,16,8,24.8,1
600,600,22021,1630567,Scottie Barnes,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,41,6,12,0.5,1,3,0.333,0,0,,2,8,10,2,0,0,2,3,13,-7,26.0,1
602,602,22021,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,25,2,4,0.5,1,2,0.5,2,2,1.0,1,2,3,0,0,3,0,4,7,16,19.6,1
604,604,22021,1629018,Gary Trent Jr.,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,41,12,21,0.571,5,8,0.625,1,1,1.0,0,5,5,3,1,0,0,1,30,7,43.5,1
605,605,22021,1630173,Precious Achiuwa,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,40,7,11,0.636,5,7,0.714,1,2,0.5,1,3,4,2,1,1,5,1,20,5,28.8,1
613,613,22021,1630201,Malachi Flynn,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,13,1,2,0.5,1,1,1.0,1,1,1.0,0,0,0,1,0,0,0,1,4,1,5.5,1
663,663,22021,201152,Thaddeus Young,1610612761,TOR,Toronto Raptors,22101197,2022-04-07,TOR vs. PHI,W,31,2,10,0.2,1,5,0.2,1,2,0.5,2,3,5,2,3,0,0,5,6,22,24.0,1
