,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
2,2,22021,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,27,1,6,0.167,1,5,0.2,2,2,1.0,2,1,3,1,0,0,3,1,5,12,7.1,1
3,3,22021,1627823,Juancho Hernangomez,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,32,8,14,0.571,4,7,0.571,2,4,0.5,3,5,8,2,1,0,1,2,22,12,36.6,1
5,5,22021,1629638,Nickeil Alexander-Walker,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,6,1,3,0.333,1,3,0.333,0,0,,0,0,0,2,0,0,0,2,3,1,6.0,1
6,6,22021,1629672,Eric Paschall,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,6,3,5,0.6,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,7,1,8.2,1
8,8,22021,1630215,Jared Butler,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,22,3,6,0.5,1,4,0.25,4,4,1.0,0,3,3,1,0,1,2,2,11,15,17.1,1
9,9,22021,1630270,Xavier Sneed,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,4,0,0,,0,0,,0,0,,1,1,2,1,0,0,0,0,0,4,3.9,1
37,37,22021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,15,2,2,1.0,0,0,,3,4,0.75,2,5,7,3,0,2,1,1,7,2,24.9,1
98,98,22021,1627863,Danuel House Jr.,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,27,2,7,0.286,0,3,0.0,3,4,0.75,0,6,6,1,1,0,3,1,7,19,15.7,1
99,99,22021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,29,4,13,0.308,1,8,0.125,0,0,,3,8,11,4,3,0,2,2,9,22,35.2,1
100,100,22021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,30,4,6,0.667,0,0,,10,14,0.714,3,10,13,1,0,2,2,2,18,25,39.1,1
101,101,22021,201144,Mike Conley,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,26,6,13,0.462,1,3,0.333,1,2,0.5,0,2,2,5,3,0,1,2,14,16,31.9,1
102,102,22021,200752,Rudy Gay,1610612762,UTA,Utah Jazz,22101230,2022-04-10,UTA @ POR,W,18,3,7,0.429,0,3,0.0,2,2,1.0,1,3,4,2,0,1,2,1,8,26,16.8,1
440,440,22021,1627823,Juancho Hernangomez,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,13,2,2,1.0,0,0,,0,0,,2,0,2,0,1,0,0,0,4,19,9.4,1
441,441,22021,1627863,Danuel House Jr.,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,25,3,7,0.429,1,4,0.25,3,6,0.5,1,2,3,0,2,1,0,0,10,14,22.6,1
479,479,22021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,22,2,10,0.2,2,7,0.286,3,3,1.0,1,2,3,0,0,0,2,0,9,17,10.6,1
492,492,22021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,33,5,7,0.714,0,0,,6,9,0.667,3,9,12,2,0,1,4,4,16,-4,32.4,1
494,494,22021,201144,Mike Conley,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,34,4,13,0.308,3,9,0.333,2,4,0.5,0,2,2,8,1,1,2,4,13,-5,31.4,1
541,541,22021,1630215,Jared Butler,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,3,0,1,0.0,0,0,,0,0,,0,0,0,2,1,0,0,1,0,0,6.0,1
547,547,22021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,15,4,5,0.8,0,0,,3,4,0.75,6,1,7,0,0,1,1,2,11,-2,21.4,1
548,548,22021,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,32,7,18,0.389,3,11,0.273,4,4,1.0,0,7,7,1,2,0,1,3,21,-25,35.9,1
552,552,22021,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,28,1,4,0.25,1,3,0.333,0,0,,1,0,1,2,0,0,0,3,3,-19,7.2,1
553,553,22021,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,22101210,2022-04-08,UTA vs. PHX,L,35,7,21,0.333,1,4,0.25,3,3,1.0,1,6,7,5,1,0,1,1,18,-25,35.9,1
807,807,22021,1630270,Xavier Sneed,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,5,0,3,0.0,0,2,0.0,0,0,,0,0,0,0,0,0,0,0,0,4,0.0,1
809,809,22021,1630235,Trent Forrest,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,12,2,2,1.0,0,0,,0,0,,0,1,1,2,0,1,2,0,4,2,9.2,1
810,810,22021,1630215,Jared Butler,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,30,3,13,0.231,1,9,0.111,0,0,,0,6,6,10,3,0,0,1,7,15,38.2,1
813,813,22021,1629672,Eric Paschall,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,7,1,2,0.5,0,1,0.0,1,1,1.0,0,1,1,0,0,0,0,0,3,6,4.2,1
815,815,22021,1627823,Juancho Hernangomez,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,17,1,4,0.25,0,1,0.0,2,3,0.667,1,3,4,0,0,0,0,0,4,12,8.8,1
816,816,22021,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,26,7,11,0.636,2,4,0.5,11,12,0.917,2,3,5,0,0,0,3,1,27,5,30.0,1
817,817,22021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,17,5,9,0.556,0,0,,5,8,0.625,8,3,11,1,0,5,0,3,15,4,44.7,1
818,818,22021,202328,Greg Monroe,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,5,2,2,1.0,0,0,,0,0,,2,1,3,0,0,0,0,1,4,-1,7.6,1
836,836,22021,200752,Rudy Gay,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,26,5,7,0.714,2,3,0.667,0,1,0.0,0,8,8,3,0,2,0,1,12,20,32.1,1
858,858,22021,1629638,Nickeil Alexander-Walker,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,14,3,4,0.75,2,3,0.667,1,1,1.0,0,3,3,2,1,0,0,0,9,24,18.6,1
860,860,22021,1627863,Danuel House Jr.,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,26,4,7,0.571,4,7,0.571,2,2,1.0,1,1,2,0,2,0,3,3,14,31,19.4,1
861,861,22021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,29,7,11,0.636,4,6,0.667,0,0,,0,1,1,10,0,0,3,1,18,25,31.2,1
868,868,22021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,22101194,2022-04-06,UTA vs. OKC,W,26,9,9,1.0,0,0,,2,4,0.5,2,8,10,1,1,2,0,2,20,33,42.5,1
1014,1014,22021,200752,Rudy Gay,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,13,1,4,0.25,0,2,0.0,0,0,,0,1,1,0,0,1,0,0,2,12,6.2,1
1015,1015,22021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,19,7,10,0.7,0,0,,0,2,0.0,2,8,10,0,0,4,0,3,14,6,38.0,1
1017,1017,22021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,31,7,13,0.538,3,8,0.375,5,6,0.833,0,5,5,5,1,0,1,0,22,17,37.5,1
1019,1019,22021,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,24,2,5,0.4,1,3,0.333,1,2,0.5,1,1,2,2,1,0,3,1,6,-13,11.4,1
1075,1075,22021,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,40,4,13,0.308,3,6,0.5,2,4,0.5,0,4,4,2,3,0,2,4,13,-4,27.8,1
1076,1076,22021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,34,5,8,0.625,0,0,,12,18,0.667,6,15,21,0,1,1,3,5,22,0,50.2,1
1078,1078,22021,1627863,Danuel House Jr.,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,29,3,8,0.375,2,6,0.333,1,1,1.0,1,2,3,1,0,2,1,3,9,17,19.1,1
1079,1079,22021,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,41,6,24,0.25,1,9,0.111,7,8,0.875,2,7,9,5,1,0,1,3,20,-6,40.3,1
1105,1105,22021,201144,Mike Conley,1610612762,UTA,Utah Jazz,22101187,2022-04-05,UTA vs. MEM,W,34,5,11,0.455,2,4,0.5,1,2,0.5,1,5,6,8,1,0,5,2,13,1,30.2,1
1389,1389,22021,1628378,Donovan Mitchell,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,33,8,19,0.421,4,10,0.4,6,7,0.857,0,3,3,3,2,0,1,2,26,-21,39.1,1
1390,1390,22021,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,30,0,5,0.0,0,3,0.0,0,0,,1,5,6,2,0,0,4,2,0,-25,6.2,1
1394,1394,22021,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,31,6,15,0.4,2,7,0.286,3,5,0.6,0,3,3,2,2,0,2,3,17,-24,27.6,1
1395,1395,22021,202355,Hassan Whiteside,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,10,1,2,0.5,0,0,,0,0,,1,1,2,0,0,1,0,0,2,-7,7.4,1
1401,1401,22021,1627823,Juancho Hernangomez,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,17,2,3,0.667,1,2,0.5,0,0,,1,2,3,1,1,0,0,0,5,20,13.1,1
1403,1403,22021,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,28,5,13,0.385,2,8,0.25,2,2,1.0,2,1,3,2,0,0,2,3,14,0,18.6,1
1404,1404,22021,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,38,5,9,0.556,0,2,0.0,4,7,0.571,5,15,20,1,2,0,2,3,14,3,43.5,1
1408,1408,22021,201144,Mike Conley,1610612762,UTA,Utah Jazz,22101165,2022-04-02,UTA @ GSW,L,36,10,18,0.556,5,11,0.455,1,1,1.0,2,3,5,8,1,0,0,3,26,13,47.0,1
