,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
159,159,22021,203648,Thanasis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,41,9,14,0.643,1,3,0.333,8,10,0.8,0,5,5,2,0,1,5,3,27,-7,34.0,1
175,175,22021,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,1
178,178,22021,1629623,Lindell Wigginton,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,40,7,15,0.467,2,6,0.333,2,6,0.333,1,2,3,8,1,0,2,4,18,-14,34.6,1
187,187,22021,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,33,1,11,0.091,1,5,0.2,0,0,,1,5,6,5,3,0,0,1,3,-15,26.7,1
190,190,22021,1629670,Jordan Nwora,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,44,7,23,0.304,3,8,0.375,7,7,1.0,1,9,10,4,0,1,2,1,24,-26,43.0,1
231,231,22021,1629730,Rayjon Tucker,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,39,5,7,0.714,3,3,1.0,2,3,0.667,2,2,4,4,2,0,1,2,15,-10,30.8,1
274,274,22021,1630572,Sandro Mamukelashvili,1610612749,MIL,Milwaukee Bucks,22101218,2022-04-10,MIL @ CLE,L,43,10,18,0.556,2,5,0.4,6,6,1.0,3,10,13,4,1,0,2,2,28,-18,50.6,1
429,429,22021,1628975,Jevon Carter,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,14,1,3,0.333,1,2,0.5,0,0,,0,1,1,3,1,0,1,3,3,-7,10.7,1
431,431,22021,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,24,3,8,0.375,2,5,0.4,2,2,1.0,1,3,4,2,1,0,1,2,10,6,19.8,1
433,433,22021,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,28,9,16,0.563,1,3,0.333,11,13,0.846,1,12,13,8,2,0,1,1,30,19,62.6,1
435,435,22021,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,28,6,13,0.462,3,7,0.429,0,0,,0,1,1,1,2,0,0,1,15,26,23.7,1
449,449,22021,1630572,Sandro Mamukelashvili,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,6,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,3,2.0,1
453,453,22021,1629730,Rayjon Tucker,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,2,0,0,,0,0,,0,0,,0,0,0,2,1,0,0,0,0,5,6.0,1
454,454,22021,1629670,Jordan Nwora,1610612749,MIL,Milwaukee Bucks,22101203,2022-04-08,MIL @ DET,W,6,0,2,0.0,0,1,0.0,1,2,0.5,0,3,3,0,0,0,0,0,1,3,4.6,1
