,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
162,162,22021,1630556,Kessler Edwards,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,39,4,7,0.571,0,1,0.0,2,2,1.0,1,4,5,0,0,2,2,3,10,8,20.0,1
164,164,22021,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,23,6,6,1.0,0,0,,2,2,1.0,2,4,6,4,0,0,1,4,14,7,26.2,1
165,165,22021,1628971,Bruce Brown,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,38,8,13,0.615,1,2,0.5,4,5,0.8,0,7,7,3,3,2,3,3,21,0,45.9,1
166,166,22021,202681,Kyrie Irving,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,40,15,20,0.75,4,6,0.667,1,2,0.5,1,6,7,5,1,0,3,2,35,3,50.9,1
168,168,22021,201988,Patty Mills,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,30,3,6,0.5,2,5,0.4,0,0,,0,2,2,2,0,0,3,1,8,16,10.4,1
242,242,22021,1630560,Cam Thomas,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,9,2,3,0.667,1,2,0.5,1,2,0.5,0,0,0,0,0,0,1,0,6,-2,5.0,1
246,246,22021,203083,Andre Drummond,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,20,9,9,1.0,0,0,,2,2,1.0,4,9,13,0,0,2,1,3,20,-2,40.6,1
247,247,22021,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,22101216,2022-04-10,BKN vs. IND,W,41,5,17,0.294,0,6,0.0,10,10,1.0,0,10,10,16,1,0,6,0,20,10,53.0,1
399,399,22021,201988,Patty Mills,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,24,2,5,0.4,2,5,0.4,2,3,0.667,0,0,0,1,0,0,0,0,8,5,9.5,1
400,400,22021,202681,Kyrie Irving,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,39,7,22,0.318,1,7,0.143,3,3,1.0,0,6,6,8,2,0,2,4,18,11,41.2,1
401,401,22021,203552,Seth Curry,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,29,5,9,0.556,2,6,0.333,0,0,,1,2,3,4,0,0,1,2,12,-1,20.6,1
404,404,22021,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,16,2,3,0.667,0,0,,0,0,,0,5,5,1,0,1,0,4,4,9,14.5,1
406,406,22021,1630556,Kessler Edwards,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,24,3,10,0.3,1,4,0.25,0,0,,2,2,4,1,0,0,0,1,7,8,13.3,1
533,533,22021,1630561,David Duke Jr.,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
534,534,22021,1630560,Cam Thomas,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,0.0,1
540,540,22021,1628971,Bruce Brown,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,40,6,12,0.5,2,4,0.5,4,4,1.0,4,6,10,8,1,4,1,3,18,2,56.0,1
578,578,22021,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,41,11,20,0.55,4,6,0.667,10,10,1.0,1,4,5,5,1,2,5,2,36,16,53.5,1
580,580,22021,203083,Andre Drummond,1610612751,BKN,Brooklyn Nets,22101205,2022-04-08,BKN vs. CLE,W,24,7,11,0.636,0,0,,1,1,1.0,5,7,12,2,1,1,1,4,15,9,37.4,1
783,783,22021,200746,LaMarcus Aldridge,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,6,0,0,,0,0,,0,0,,0,3,3,0,0,1,1,1,0,-16,5.6,1
785,785,22021,203552,Seth Curry,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,30,5,10,0.5,3,7,0.429,2,3,0.667,0,2,2,2,1,0,0,3,15,18,23.4,1
786,786,22021,1628971,Bruce Brown,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,33,2,6,0.333,0,1,0.0,1,2,0.5,2,5,7,5,0,1,1,4,5,12,22.9,1
787,787,22021,1630560,Cam Thomas,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,5,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-9,0.0,1
837,837,22021,203083,Andre Drummond,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,18,2,6,0.333,0,0,,0,0,,3,6,9,0,1,0,1,2,4,1,16.8,1
843,843,22021,1630556,Kessler Edwards,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,18,3,7,0.429,1,4,0.25,0,0,,1,2,3,1,0,1,0,1,7,-1,15.1,1
847,847,22021,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,23,4,8,0.5,0,0,,0,1,0.0,3,4,7,0,0,1,2,5,8,-2,17.4,1
848,848,22021,202681,Kyrie Irving,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,43,9,26,0.346,3,12,0.25,3,3,1.0,2,6,8,7,3,0,3,3,24,17,50.1,1
849,849,22021,201988,Patty Mills,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,24,5,7,0.714,5,7,0.714,0,0,,0,0,0,2,1,0,1,1,15,21,20.0,1
851,851,22021,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,22101191,2022-04-06,BKN @ NYK,W,42,11,22,0.5,2,10,0.2,8,9,0.889,2,8,10,11,1,2,4,5,32,19,65.5,1
917,917,22021,200746,LaMarcus Aldridge,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,17,0,3,0.0,0,1,0.0,0,0,,2,1,3,1,0,0,1,3,0,-3,4.1,1
918,918,22021,201988,Patty Mills,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,25,2,8,0.25,2,8,0.25,0,0,,0,3,3,2,1,0,1,1,6,-7,14.6,1
919,919,22021,202681,Kyrie Irving,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,40,13,24,0.542,8,16,0.5,8,8,1.0,0,3,3,6,2,1,4,2,42,21,59.6,1
920,920,22021,1628971,Bruce Brown,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,33,5,8,0.625,3,3,1.0,2,2,1.0,0,3,3,3,0,3,2,4,15,9,30.1,1
922,922,22021,1629651,Nic Claxton,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,27,4,6,0.667,0,0,,1,2,0.5,3,6,9,0,1,0,1,2,9,4,21.8,1
976,976,22021,203083,Andre Drummond,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,20,5,11,0.455,0,0,,0,0,,5,6,11,1,1,2,2,5,10,12,31.7,1
977,977,22021,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,22101180,2022-04-05,BKN vs. HOU,W,37,4,13,0.308,1,3,0.333,9,10,0.9,0,9,9,7,0,2,3,2,18,13,42.3,1
