,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
67,67,22021,201580,JaVale McGee,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,22,5,9,0.556,0,0,,1,4,0.25,7,6,13,1,0,1,2,3,11,-6,29.1,1
70,70,22021,203901,Elfrid Payton,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,12,1,2,0.5,0,0,,0,0,,0,1,1,2,1,0,2,0,2,-8,7.2,1
73,73,22021,1628969,Mikal Bridges,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,6,0,2,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,0,-8,3.2,1
74,74,22021,1629013,Landry Shamet,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,33,11,20,0.55,5,12,0.417,0,0,,0,3,3,5,1,1,1,1,27,2,43.1,1
75,75,22021,1629661,Cameron Johnson,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,23,4,9,0.444,1,5,0.2,3,3,1.0,1,6,7,2,0,1,2,0,12,-3,24.4,1
103,103,22021,1630994,Gabriel Lundberg,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,27,4,13,0.308,2,5,0.4,0,0,,1,4,5,5,2,0,0,4,10,2,29.5,1
104,104,22021,1630688,Ish Wainright,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,32,6,14,0.429,3,8,0.375,0,0,,2,1,3,0,4,0,0,6,15,-2,30.6,1
107,107,22021,1628988,Aaron Holiday,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,33,3,17,0.176,1,8,0.125,3,3,1.0,2,3,5,5,1,0,1,6,10,0,25.5,1
109,109,22021,1628470,Torrey Craig,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,26,3,10,0.3,2,8,0.25,0,0,,3,0,3,4,0,2,1,2,8,-11,22.6,1
112,112,22021,202687,Bismack Biyombo,1610612756,PHX,Phoenix Suns,22101229,2022-04-10,PHX vs. SAC,L,26,5,7,0.714,0,0,,4,5,0.8,2,7,9,1,0,2,0,3,14,-1,32.3,1
