,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
78,78,22021,203935,Marcus Smart,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,26,2,7,0.286,0,4,0.0,0,0,,1,2,3,6,1,0,2,1,4,19,17.6,1
79,79,22021,1628369,Jayson Tatum,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,26,11,14,0.786,6,8,0.75,3,3,1.0,0,9,9,3,1,0,5,2,31,29,44.3,1
126,126,22021,201143,Al Horford,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,24,6,8,0.75,1,1,1.0,0,0,,0,6,6,2,0,1,2,0,13,13,24.2,1
127,127,22021,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,23,8,16,0.5,2,7,0.286,0,0,,0,3,3,4,0,0,3,4,18,11,24.6,1
128,128,22021,1628401,Derrick White,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,20,3,5,0.6,1,3,0.333,1,1,1.0,1,3,4,3,0,0,0,0,8,16,17.3,1
131,131,22021,1630238,Malik Fitts,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,9,3,4,0.75,1,1,1.0,0,0,,1,2,3,2,0,0,0,0,7,-2,13.6,1
133,133,22021,1630271,Brodric Thomas,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,8,1,2,0.5,1,1,1.0,0,0,,0,2,2,3,1,0,1,1,3,-2,11.9,1
134,134,22021,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,13,5,7,0.714,0,1,0.0,0,0,,3,2,5,2,0,0,0,2,10,4,19.0,1
136,136,22021,1629684,Grant Williams,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,20,2,7,0.286,1,4,0.25,4,4,1.0,1,2,3,1,0,1,1,3,9,17,16.1,1
137,137,22021,1630202,Payton Pritchard,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,15,4,8,0.5,2,5,0.4,2,2,1.0,2,2,4,4,1,0,0,1,12,18,25.8,1
138,138,22021,1630573,Sam Hauser,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,9,2,4,0.5,1,3,0.333,0,0,,0,2,2,1,0,0,0,0,5,3,8.9,1
141,141,22021,1630174,Aaron Nesmith,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,16,1,4,0.25,1,4,0.25,2,2,1.0,0,3,3,0,0,0,1,5,5,-3,7.6,1
144,144,22021,1630346,Matt Ryan,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,5,1,5,0.2,1,5,0.2,0,0,,0,0,0,0,1,0,0,0,3,3,6.0,1
153,153,22021,1628464,Daniel Theis,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,26,5,8,0.625,0,1,0.0,1,1,1.0,5,4,9,3,0,0,0,1,11,19,26.3,1
589,589,22021,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,22101198,2022-04-07,BOS @ MIL,L,37,8,20,0.4,2,8,0.25,4,7,0.571,1,9,10,11,1,1,4,5,22,3,52.5,1
591,591,22021,1630573,Sam Hauser,1610612738,BOS,Boston Celtics,22101198,2022-04-07,BOS @ MIL,L,18,4,5,0.8,3,4,0.75,0,0,,0,4,4,1,0,0,0,0,11,0,17.3,1
