,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
31,31,22021,1628402,Frank Jackson,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,22,4,9,0.444,0,4,0.0,2,2,1.0,0,1,1,0,0,0,1,1,10,3,10.2,1
32,32,22021,1630165,Killian Hayes,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,10,3,7,0.429,1,3,0.333,1,2,0.5,0,1,1,1,1,0,0,2,8,14,13.7,1
34,34,22021,1630180,Saddiq Bey,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,13,2,7,0.286,0,1,0.0,1,2,0.5,1,2,3,2,0,0,0,0,5,10,11.6,1
35,35,22021,1630191,Isaiah Stewart,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,13,4,4,1.0,2,2,1.0,0,0,,1,5,6,2,0,0,0,1,10,10,20.2,1
36,36,22021,1630296,Braxton Key,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,22,5,7,0.714,1,2,0.5,1,1,1.0,2,3,5,3,1,1,2,0,12,-15,26.5,1
76,76,22021,1630587,Isaiah Livers,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,23,5,5,1.0,2,2,1.0,2,2,1.0,1,2,3,1,1,0,2,2,14,8,20.1,1
118,118,22021,203585,Rodney McGruder,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,25,2,7,0.286,0,3,0.0,1,2,0.5,0,5,5,1,0,1,1,3,5,-20,14.5,1
120,120,22021,1629035,Carsen Edwards,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,26,2,9,0.222,1,5,0.2,0,0,,1,0,1,4,0,0,3,0,5,-15,9.2,1
122,122,22021,1630240,Saben Lee,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,32,1,4,0.25,0,0,,9,12,0.75,2,0,2,8,1,0,7,4,11,-29,21.4,1
123,123,22021,1630568,Luka Garza,1610612765,DET,Detroit Pistons,22101228,2022-04-10,DET @ PHI,L,31,8,18,0.444,2,7,0.286,2,6,0.333,7,3,10,4,0,1,1,3,20,-22,40.0,1
