,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
0,0,22021,1629726,Garrison Mathews,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,32,4,7,0.571,3,6,0.5,3,3,1.0,0,6,6,0,1,1,0,2,14,2,27.2,1
40,40,22021,1630578,Alperen Sengun,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,35,4,12,0.333,1,6,0.167,0,0,,1,5,6,8,0,1,1,4,9,-17,30.2,1
43,43,22021,1630256,Jae'Sean Tate,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,30,2,4,0.5,1,1,1.0,0,0,,2,0,2,2,0,1,1,3,5,0,12.4,1
47,47,22021,1630224,Jalen Green,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,40,14,26,0.538,4,11,0.364,9,11,0.818,0,1,1,3,1,0,0,1,41,0,49.7,1
48,48,22021,1630231,Kenyon Martin Jr.,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,18,4,6,0.667,2,4,0.5,1,2,0.5,0,1,1,0,0,0,0,2,11,-16,12.2,1
49,49,22021,1630528,Josh Christopher,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,19,2,6,0.333,0,3,0.0,2,4,0.5,0,1,1,3,1,0,1,4,6,-21,13.7,1
50,50,22021,1630586,Usman Garuba,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,13,0,2,0.0,0,2,0.0,0,0,,0,7,7,1,0,0,0,2,0,1,9.9,1
265,265,22021,1629645,Kevin Porter Jr.,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,41,10,24,0.417,6,12,0.5,0,0,,2,6,8,6,0,0,2,1,26,-16,42.6,1
287,287,22021,1628021,David Nwaba,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,13,1,2,0.5,0,1,0.0,0,0,,1,1,2,1,1,1,0,0,2,-13,11.9,1
561,561,22021,1629726,Garrison Mathews,1610612745,HOU,Houston Rockets,22101206,2022-04-08,HOU @ TOR,L,26,2,3,0.667,2,3,0.667,3,5,0.6,0,5,5,2,0,1,2,1,9,-4,19.0,1
564,564,22021,1630224,Jalen Green,1610612745,HOU,Houston Rockets,22101206,2022-04-08,HOU @ TOR,L,37,3,10,0.3,0,3,0.0,2,4,0.5,1,5,6,3,0,0,5,1,8,3,14.7,1
