,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
234,234,22021,1628964,Mo Bamba,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,28,7,11,0.636,5,9,0.556,2,3,0.667,2,8,10,1,0,2,0,2,21,7,40.5,1
239,239,22021,1628365,Markelle Fultz,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,29,5,12,0.417,0,3,0.0,0,0,,0,2,2,15,1,0,4,3,10,4,33.9,1
241,241,22021,201577,Robin Lopez,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,10,1,2,0.5,0,1,0.0,2,2,1.0,1,2,3,2,0,0,0,1,4,17,10.6,1
273,273,22021,1629021,Moritz Wagner,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,30,5,11,0.455,2,7,0.286,2,2,1.0,0,11,11,5,2,0,2,2,14,5,38.7,1
297,297,22021,1629962,Devin Cannady,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,33,4,10,0.4,4,9,0.444,3,3,1.0,0,0,0,2,0,0,0,1,15,18,18.0,1
298,298,22021,1629678,Admiral Schofield,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,22,3,6,0.5,2,5,0.4,0,0,,0,5,5,0,0,0,0,2,8,10,14.0,1
299,299,22021,1629649,Ignas Brazdeikis,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,25,6,10,0.6,1,5,0.2,2,3,0.667,1,4,5,3,0,0,0,1,15,7,25.5,1
305,305,22021,1630181,R.J. Hampton,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,33,8,16,0.5,4,7,0.571,1,1,1.0,2,4,6,5,0,0,1,2,21,6,34.7,1
306,306,22021,1629643,Chuma Okeke,1610612753,ORL,Orlando Magic,22101227,2022-04-10,ORL vs. MIA,W,29,6,13,0.462,5,12,0.417,0,0,,0,6,6,0,1,1,1,2,17,-4,29.2,1
585,585,22021,1628964,Mo Bamba,1610612753,ORL,Orlando Magic,22101196,2022-04-07,ORL @ CHA,L,5,1,2,0.5,0,1,0.0,0,0,,0,2,2,2,0,0,0,1,2,4,7.4,1
586,586,22021,1628365,Markelle Fultz,1610612753,ORL,Orlando Magic,22101196,2022-04-07,ORL @ CHA,L,24,6,11,0.545,0,1,0.0,0,0,,0,5,5,6,0,0,4,0,12,-3,23.0,1
