,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
39,39,22021,202397,Ish Smith,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,17,4,9,0.444,0,0,,0,0,,0,0,0,2,3,0,3,1,8,-18,17.0,1
155,155,22021,203526,Raul Neto,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,22,3,6,0.5,0,0,,3,3,1.0,0,1,1,2,2,0,0,0,9,-8,19.2,1
233,233,22021,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,20,2,3,0.667,1,1,1.0,0,0,,2,4,6,9,1,0,1,2,5,9,27.7,1
248,248,22021,1630264,Anthony Gill,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,19,3,10,0.3,1,2,0.5,2,2,1.0,4,4,8,2,0,0,1,1,9,-16,20.6,1
249,249,22021,1630166,Deni Avdija,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,31,5,12,0.417,1,5,0.2,1,1,1.0,1,4,5,4,1,0,1,2,12,-11,26.0,1
252,252,22021,1630176,Vernon Carey Jr.,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,19,4,7,0.571,0,0,,3,8,0.375,5,2,7,0,1,1,1,2,11,-9,24.4,1
253,253,22021,1630216,Cassius Winston,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,4,0,3,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,1,0,-2,1.5,1
254,254,22021,1630225,Isaiah Todd,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,17,0,3,0.0,0,2,0.0,0,0,,0,1,1,1,2,0,2,1,0,-15,6.7,1
258,258,22021,1630557,Corey Kispert,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,26,8,12,0.667,4,8,0.5,0,0,,0,3,3,1,0,0,0,0,20,-5,25.1,1
259,259,22021,1630648,Jordan Schakel,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,4,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2,1.2,1
267,267,22021,1629655,Daniel Gafford,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,28,4,9,0.444,0,0,,5,10,0.5,3,4,7,1,1,2,1,5,13,-1,30.9,1
268,268,22021,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,22101217,2022-04-10,WAS @ CHA,L,32,9,19,0.474,1,4,0.25,2,2,1.0,2,2,4,2,1,0,0,1,21,-2,31.8,1
425,425,22021,203526,Raul Neto,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,20,5,7,0.714,1,3,0.333,3,4,0.75,0,1,1,1,0,0,4,4,14,7,12.7,1
462,462,22021,1630648,Jordan Schakel,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,12,1,4,0.25,1,3,0.333,2,2,1.0,0,4,4,0,1,0,1,0,5,0,11.8,1
465,465,22021,1630557,Corey Kispert,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,26,2,5,0.4,2,5,0.4,2,2,1.0,0,6,6,1,1,0,0,1,8,-16,19.7,1
466,466,22021,1630264,Anthony Gill,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,16,2,2,1.0,0,0,,0,0,,0,2,2,2,1,0,3,2,4,-8,9.4,1
467,467,22021,1630225,Isaiah Todd,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,16,2,6,0.333,0,3,0.0,0,0,,1,0,1,0,0,0,1,2,4,-8,4.2,1
468,468,22021,1630216,Cassius Winston,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,8,1,2,0.5,0,0,,2,2,1.0,0,1,1,1,0,0,2,1,4,0,4.7,1
469,469,22021,1630176,Vernon Carey Jr.,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,7,0,0,,0,0,,1,2,0.5,0,0,0,0,0,0,1,1,1,-13,0.0,1
470,470,22021,1630166,Deni Avdija,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,26,5,11,0.455,1,4,0.25,0,0,,1,3,4,3,1,0,4,2,11,-20,19.3,1
471,471,22021,1629655,Daniel Gafford,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,20,4,4,1.0,0,0,,1,1,1.0,0,2,2,0,0,1,0,2,9,-16,14.4,1
473,473,22021,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,28,8,14,0.571,3,5,0.6,2,4,0.5,0,3,3,1,0,1,0,1,21,-14,29.1,1
474,474,22021,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,26,0,4,0.0,0,2,0.0,0,0,,0,10,10,0,0,3,1,2,0,0,20.0,1
475,475,22021,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,20,2,6,0.333,0,2,0.0,0,0,,0,2,2,8,0,0,3,1,4,-19,15.4,1
478,478,22021,202397,Ish Smith,1610612764,WAS,Washington Wizards,22101204,2022-04-08,WAS vs. NYK,L,16,3,4,0.75,1,1,1.0,0,0,,0,1,1,4,1,0,2,0,7,-3,15.2,1
739,739,22021,1630264,Anthony Gill,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,13,2,3,0.667,0,0,,0,0,,0,1,1,0,0,0,0,1,4,5,5.2,1
751,751,22021,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,32,4,12,0.333,0,5,0.0,1,2,0.5,1,5,6,0,0,0,1,2,9,-19,15.2,1
752,752,22021,1629655,Daniel Gafford,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,14,5,6,0.833,0,0,,2,2,1.0,0,1,1,0,1,1,0,2,12,-16,19.2,1
753,753,22021,1630166,Deni Avdija,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,34,4,11,0.364,1,7,0.143,0,0,,2,5,7,6,0,0,2,4,9,-16,24.4,1
756,756,22021,1630557,Corey Kispert,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,32,5,11,0.455,2,7,0.286,0,0,,0,3,3,3,1,0,0,1,12,-10,23.1,1
770,770,22021,202397,Ish Smith,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,23,4,10,0.4,1,2,0.5,0,0,,0,2,2,6,1,1,3,2,9,-14,23.4,1
790,790,22021,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,25,4,5,0.8,1,2,0.5,0,0,,0,1,1,5,0,0,2,1,9,-1,15.7,1
792,792,22021,203484,Kentavious Caldwell-Pope,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,26,4,8,0.5,1,3,0.333,0,0,,0,2,2,2,0,0,3,1,9,-7,11.4,1
793,793,22021,203526,Raul Neto,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,4,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,2,3,2.0,1
795,795,22021,204001,Kristaps Porzingis,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,32,8,16,0.5,4,8,0.5,6,7,0.857,3,15,18,4,1,2,3,3,26,-3,59.6,1
796,796,22021,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,22101192,2022-04-06,WAS @ ATL,L,4,1,2,0.5,0,0,,0,0,,0,3,3,0,0,0,0,0,2,3,5.6,1
993,993,22021,1630557,Corey Kispert,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,31,5,10,0.5,3,6,0.5,0,0,,2,4,6,1,1,0,3,4,13,10,21.7,1
1001,1001,22021,1630166,Deni Avdija,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,36,7,15,0.467,2,7,0.286,1,3,0.333,1,7,8,5,1,2,3,4,17,16,40.1,1
1045,1045,22021,1629655,Daniel Gafford,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,31,10,11,0.909,0,0,,4,5,0.8,3,9,12,3,0,1,0,5,24,17,45.9,1
1047,1047,22021,204001,Kristaps Porzingis,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,27,11,17,0.647,3,5,0.6,0,0,,2,6,8,1,0,1,0,3,25,2,39.1,1
1048,1048,22021,203484,Kentavious Caldwell-Pope,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,27,6,12,0.5,1,5,0.2,0,0,,0,3,3,3,1,0,2,2,13,8,22.1,1
1049,1049,22021,203107,Tomas Satoransky,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,20,4,7,0.571,0,1,0.0,0,0,,0,2,2,7,0,0,1,3,8,11,19.9,1
1092,1092,22021,202397,Ish Smith,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,30,5,14,0.357,1,2,0.5,0,0,,0,8,8,14,1,0,0,1,11,9,44.6,1
1095,1095,22021,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,22101184,2022-04-05,WAS @ MIN,W,37,8,15,0.533,3,4,0.75,2,6,0.333,1,4,5,4,0,0,1,3,21,17,32.0,1
1232,1232,22021,203526,Raul Neto,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,8,2,3,0.667,1,2,0.5,0,0,,0,0,0,2,1,0,2,0,5,1,9.0,1
1234,1234,22021,202397,Ish Smith,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,28,8,10,0.8,0,0,,0,0,,0,1,1,5,2,0,1,0,16,-29,29.7,1
1300,1300,22021,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,24,0,5,0.0,0,3,0.0,0,0,,0,7,7,0,0,0,1,0,0,-20,7.4,1
1303,1303,22021,1628418,Thomas Bryant,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,8,1,1,1.0,0,0,,0,0,,0,3,3,0,0,0,0,0,2,1,5.6,1
1305,1305,22021,204001,Kristaps Porzingis,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,26,5,15,0.333,2,3,0.667,5,5,1.0,2,5,7,1,0,0,2,0,17,-19,24.9,1
1307,1307,22021,203484,Kentavious Caldwell-Pope,1610612764,WAS,Washington Wizards,22101166,2022-04-03,WAS @ BOS,L,30,7,17,0.412,1,4,0.25,2,2,1.0,2,2,4,0,1,1,1,3,17,-21,26.8,1
