,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
16,16,22018,1629094,Marcus Derrickson,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,8,4,5,0.8,4,4,1.0,1,1,1.0,1,1,2,0,0,0,0,0,13,12,15.4,1
24,24,22018,1626172,Kevon Looney,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,16,3,8,0.375,0,0,,0,0,,2,1,3,3,0,0,0,1,6,-7,14.1,1
55,55,22018,1627814,Damion Lee,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,23,4,10,0.4,1,4,0.25,1,1,1.0,1,4,5,2,0,0,0,0,10,-9,19.0,1
70,70,22018,201973,Jonas Jerebko,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,18,3,5,0.6,0,1,0.0,0,0,,0,3,3,3,0,1,1,2,6,-3,16.1,1
81,81,22018,1626188,Quinn Cook,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,28,4,12,0.333,2,4,0.5,0,0,,0,4,4,3,0,0,3,5,10,-4,16.3,1
126,126,22018,1628035,Alfonzo McKinnie,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,18,2,3,0.667,0,1,0.0,0,1,0.0,0,3,3,1,0,0,1,3,4,-8,8.1,1
184,184,22018,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,17,8,12,0.667,3,5,0.6,0,0,,0,1,1,3,1,1,0,0,19,-12,30.7,1
191,191,22018,1628980,Jacob Evans,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,25,3,7,0.429,2,3,0.667,0,0,,1,2,3,4,0,0,1,2,8,5,16.6,1
203,203,22018,101106,Andrew Bogut,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,18,0,1,0.0,0,0,,0,0,,1,5,6,1,1,2,5,1,0,-15,12.7,1
207,207,22018,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,18,7,10,0.7,0,2,0.0,7,7,1.0,0,0,0,6,1,0,0,1,21,-9,33.0,1
