,Unnamed: 0,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
231,231,22018,1626224,Cedi Osman,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,37,7,13,0.538,2,5,0.4,1,2,0.5,1,3,4,1,1,0,1,2,17,-18,25.3,1
246,246,22018,1627790,Ante Zizic,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,21,3,6,0.5,0,0,,0,0,,2,2,4,1,0,0,0,2,6,-11,12.3,1
251,251,22018,1629061,Deng Adel,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5,0.0,1
285,285,22018,203903,Jordan Clarkson,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,23,7,13,0.538,2,4,0.5,0,0,,2,0,2,3,0,0,2,2,16,-14,20.9,1
287,287,22018,203917,Nik Stauskas,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,11,1,3,0.333,1,1,1.0,0,0,,0,1,1,0,0,0,1,0,3,-9,3.2,1
299,299,22018,1627737,Marquese Chriss,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,16,4,11,0.364,0,3,0.0,0,0,,3,4,7,1,1,0,0,0,8,-14,20.9,1
315,315,22018,1628021,David Nwaba,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,15,0,1,0.0,0,0,,0,0,,0,5,5,0,0,0,1,5,0,-16,5.0,1
345,345,22018,101112,Channing Frye,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,7,3,6,0.5,2,3,0.667,2,2,1.0,0,0,0,0,0,0,1,1,10,0,9.0,1
375,375,22018,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,37,4,9,0.444,0,2,0.0,2,2,1.0,5,7,12,6,1,2,2,3,10,-13,40.4,1
376,376,22018,202688,Brandon Knight,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,31,3,10,0.3,3,5,0.6,0,0,,1,4,5,2,0,0,2,2,9,-19,16.0,1
439,439,22018,1629012,Collin Sexton,1610612739,CLE,Cleveland Cavaliers,21801209,2019-04-09,CLE vs. CHA,L,38,8,17,0.471,1,7,0.143,1,2,0.5,0,1,1,10,0,0,4,1,18,-16,30.2,1
493,493,22018,1627790,Ante Zizic,1610612739,CLE,Cleveland Cavaliers,21801196,2019-04-07,CLE vs. SAS,L,17,5,6,0.833,0,0,,4,5,0.8,4,2,6,2,0,0,3,0,14,-11,21.2,1
504,504,22018,1629061,Deng Adel,1610612739,CLE,Cleveland Cavaliers,21801196,2019-04-07,CLE vs. SAS,L,4,1,1,1.0,1,1,1.0,2,2,1.0,1,1,2,0,0,0,1,1,5,3,6.4,1
536,536,22018,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,21801196,2019-04-07,CLE vs. SAS,L,13,2,4,0.5,1,3,0.333,0,0,,0,4,4,2,1,0,0,0,5,-5,15.8,1
554,554,22018,1626224,Cedi Osman,1610612739,CLE,Cleveland Cavaliers,21801196,2019-04-07,CLE vs. SAS,L,35,4,11,0.364,1,4,0.25,3,4,0.75,2,2,4,0,2,0,1,2,12,-11,21.8,1
572,572,22018,1628021,David Nwaba,1610612739,CLE,Cleveland Cavaliers,21801196,2019-04-07,CLE vs. SAS,L,18,1,6,0.167,0,1,0.0,0,0,,0,2,2,1,2,0,2,1,2,-16,9.9,1
